"","gene","r","module_color","module_n"
"69","TRAK1_like_ENSSTOG00000033928",-0.383514043956971,"grey",0
"70","ENSSTOG00000034585",0.56822478268854,"magenta",9
"71","ENSSTOG00000034702",0.940932164098483,"blue",2
"72","FAM89B_like",0.802789239321936,"tan",12
"73","G10018",-0.255789561680785,"grey",0
"74","G10028",0.408811226476358,"grey",0
"75","AFF1_like",0.550627565506395,"cyan",14
"76","G10098",0.526488546521115,"darkgrey",24
"77","CAMK2G_like",0.735140502993621,"turquoise",1
"78","G10112",0.647249947770893,"red",6
"79","CCNI_like",0.449484103298027,"red",6
"80","G10161",0.275336545427062,"turquoise",1
"81","G10187",0.641443830809322,"red",6
"82","G10191",0.460520489154113,"black",7
"83","G10206",0.6170511132255,"grey60",17
"84","G10236",0.0801029671386708,"grey",0
"85","G10245",0.686849855463249,"lightyellow",19
"86","G10270",0.202240361343459,"turquoise",1
"87","G10279",0.376214143488703,"black",7
"88","KIT_containing",0.215582840115864,"grey",0
"89","ADIPOR1_G1038",0.540353562913858,"greenyellow",11
"90","G10410",-0.166993327632249,"grey",0
"91","G10437",0.592399636523324,"lightcyan",16
"92","G10440",0.406034824756504,"grey",0
"93","GABRB1_containing",0.262528864952044,"grey",0
"94","SLC30A9_containing",0.64760029854421,"red",6
"95","APBB2_like_G10465",0.72008525322449,"turquoise",1
"96","G10504",0.679699590933983,"darkgreen",22
"97","RELL1",0.536878314074265,"yellow",4
"98","TBC1D19_containing",0.672915346600005,"lightyellow",19
"99","SPOCK2_containing",0.88613975390005,"magenta",9
"100","SEPSECS_containing",-0.129940206084602,"grey",0
"101","KCNIP4",0.732378443129753,"lightyellow",19
"102","G10599",0.57646853046904,"lightyellow",19
"103","G10628",0.0217614122322739,"grey",0
"104","ZNF518B_containing",0.720133480715915,"darkturquoise",23
"105","G1065",0.600634630666914,"yellow",4
"106","WDR1",0.689847869551326,"yellow",4
"107","UNC5B_containing",0.624786260079626,"yellow",4
"108","G10744",0.842911035912708,"grey60",17
"109","RPL21_G1075",0.617874598540457,"turquoise",1
"110","G10765",0.433591309300831,"pink",8
"111","G10799",-0.410351069777522,"grey",0
"112","G10810",0.874205021170737,"grey60",17
"113","G1083",0.733309713766081,"lightgreen",18
"114","TMEM271_containing",0.656032116211534,"darkorange",26
"115","AUTS2_G10872",0.436076343890451,"darkgrey",24
"116","G10883",0.527505589515906,"lightyellow",19
"117","G10887",-0.0159923334890191,"grey",0
"118","GLUD1",0.567871460425675,"brown",3
"119","G10933",0.235344872781722,"pink",8
"120","CXXC4",0.470711346853937,"yellow",4
"121","DNAJB14_containing",0.624677318164474,"turquoise",1
"122","G11048",0.87335908401519,"red",6
"123","BMPR1B_containing",0.660513114549811,"lightyellow",19
"124","NUS1_like_G11141",0.579871601016169,"red",6
"125","HNRNPC",0.465718820063823,"tan",12
"126","GRIA2_like",0.735780878295646,"blue",2
"127","G11198",-0.301917355771407,"grey",0
"128","G11210",0.484758650415923,"turquoise",1
"129","G11224",0.73298154934723,"lightyellow",19
"130","MIR4453HG_containing",0.838289155760973,"blue",2
"131","FBXW7",0.84027781710249,"lightyellow",19
"132","TMEM184C_like",0.817673954896093,"lightyellow",19
"133","ABHD3_like",0.545287920036206,"pink",8
"134","OTUD3",0.585748015125726,"purple",10
"135","RNF150_like",0.708890913265568,"lightyellow",19
"136","HHIP_like",0.544300447256392,"yellow",4
"137","G11362",0.502053931802627,"yellow",4
"138","SLC7A11_containing",0.579389939220468,"white",27
"139","TMEM184C_G11404",0.167422226756521,"grey",0
"140","PGRMC2_like_G11440",0.806669498387087,"darkorange",26
"141","CTNNA3_containing",0.904912454292782,"pink",8
"142","TET1_containing",0.853073365747136,"blue",2
"143","KCNA6_G11483",0.851892666389191,"brown",3
"144","G11535",0.520919932886436,"salmon",13
"145","G11537",0.65111412471125,"lightyellow",19
"146","G11542",0.540998014654924,"midnightblue",15
"147","G11630",0.585922172790305,"darkturquoise",23
"148","G11647",0.48194094567234,"turquoise",1
"149","G11663",0.509518077278863,"brown",3
"150","G11742",-0.152737129167415,"grey",0
"151","CACNG8_containing",0.670625347174749,"darkturquoise",23
"152","ZNF331_containing",0.665580668956279,"darkorange",26
"153","G11838",0.755594699252681,"blue",2
"154","G11885",0.748458971948312,"green",5
"155","DDX50",0.745771787887702,"darkgreen",22
"156","ZNF415_containing",0.673137213574108,"darkgreen",22
"157","ZNF83_containing_G11891",0.801771659273499,"blue",2
"158","G11897",0.511328598024156,"turquoise",1
"159","ANK3_like",0.561942292233407,"yellow",4
"160","FXYD7",0.576063757634097,"magenta",9
"161","FTH1_G11993",0.736224667743861,"lightyellow",19
"162","MORF4L1_G12041",0.581949610600346,"turquoise",1
"163","G12119",0.718200716405696,"lightyellow",19
"164","G12251",0.838668671344054,"grey60",17
"165","G12252",0.912627355471431,"lightcyan",16
"166","G1230",0.706303929736292,"salmon",13
"167","G1232",0.0826048556516213,"grey",0
"168","G12328",0.598607292309839,"turquoise",1
"169","G1234",-0.0516563749890071,"grey",0
"170","G12343",0.786040316503758,"brown",3
"171","G12344",0.700250940731514,"purple",10
"172","ASAH2",0.562092143632037,"cyan",14
"173","PTEN_containing",0.561200646790226,"turquoise",1
"174","G12596",0.543053172270176,"darkgreen",22
"175","G12601",0.535620575839388,"turquoise",1
"176","G12628",0.575020907671931,"turquoise",1
"177","G12638",0.803212992024026,"midnightblue",15
"178","G1274",0.817414207047116,"purple",10
"179","SYT3",0.620344577363051,"magenta",9
"180","G1289",0.713417211045475,"turquoise",1
"181","G12914",0.200402098513319,"turquoise",1
"182","G12941",0.114025681755829,"grey",0
"183","G12968",0.620309425241498,"yellow",4
"184","DRGX",0.678097127821251,"yellow",4
"185","G13022",0.680328230994437,"pink",8
"186","G13109",0.549510024394848,"turquoise",1
"187","G13115",0.736988075917888,"yellow",4
"188","MAF",0.581692363627796,"white",27
"189","MAF_containing",0.63243102106963,"green",5
"190","H3F3AP4_like",0.282138827519661,"grey",0
"191","G13286",0.759092680720938,"turquoise",1
"192","G13329",0.813551941670832,"blue",2
"193","NFAT5_containing",0.810594648381786,"blue",2
"194","G1341",0.32350612559287,"blue",2
"195","RPS12",0.649591032966814,"turquoise",1
"196","G13487",0.765715762474833,"blue",2
"197","HSP90AA1_G13491",0.477643078852618,"magenta",9
"198","GOT2_G13506",0.630392830156918,"turquoise",1
"199","G13527",0.568227971509409,"black",7
"200","MIR138-2_containing",0.797249027713615,"blue",2
"201","NUDT21_containing",0.758105714022737,"darkgreen",22
"202","G136",0.595084695677148,"blue",2
"203","G1366",0.778683158208176,"yellow",4
"204","G13691",0.592648504187403,"magenta",9
"205","ZNF25",0.0859152161763067,"grey",0
"206","WSB2",0.777965436221108,"yellow",4
"207","G13788",0.85623316927937,"orange",25
"208","G13793",0.784868076132244,"blue",2
"209","FZD3_containing",0.781805228502609,"blue",2
"210","G13817",-0.0173639410716096,"grey",0
"211","G13823",0.360821409770403,"yellow",4
"212","G13856",0.865748074953509,"yellow",4
"213","G13867",0.815657036978627,"green",5
"214","ADRA1A_containing",-0.350578310389769,"grey",0
"215","G13871",0.594035077131616,"salmon",13
"216","EBF2",0.155991350971413,"grey",0
"217","STMN4",0.0269602918783197,"grey",0
"218","G13897",-0.00117559424621603,"grey",0
"219","SLC25A37_containing_G13922",-0.142630258518376,"grey",0
"220","SLC25A37_containing_G13931",0.620231371045405,"yellow",4
"221","G1404",0.797493208110854,"turquoise",1
"222","G14044",0.768376527196341,"darkorange",26
"223","G14093",0.38958451974733,"pink",8
"224","G14132",0.627892504378043,"turquoise",1
"225","GOT2_G14137",0.566113630145348,"red",6
"226","GOT2_G14138",0.601948872534394,"red",6
"227","G1414",-0.229593623485829,"grey",0
"228","G14142",0.460009293768224,"yellow",4
"229","G14149",0.590857932216591,"turquoise",1
"230","ZDHHC2_containing",0.545325797138642,"salmon",13
"231","G1425",0.917910386496211,"pink",8
"232","G14285",0.631760139504885,"red",6
"233","TIPARP_like",0.579652945837231,"turquoise",1
"234","RNF170_containing",0.390400405322957,"turquoise",1
"235","G14317",0.59290128621314,"lightgreen",18
"236","G14318",0.916359958572111,"lightgreen",18
"237","G14332",0.747385155853378,"turquoise",1
"238","HOOK3_containing",0.617429949220782,"darkgrey",24
"239","G1437",0.666661244167095,"blue",2
"240","G14430",0.493782418348668,"pink",8
"241","UNC5D_G14446",0.6130888330656,"turquoise",1
"242","G14478",0.540970106498664,"darkorange",26
"243","HSPH1",0.523027832715813,"pink",8
"244","G14494",0.598295871437997,"red",6
"245","G1454",0.505025463287926,"grey",0
"246","G14634",0.543869409298252,"darkturquoise",23
"247","NCAM2_like",0.462370804702749,"turquoise",1
"248","G14771",0.632867726347008,"green",5
"249","ITSN1",0.724531422728214,"pink",8
"250","G14778",0.780485999475511,"blue",2
"251","G14839",0.486659090328048,"turquoise",1
"252","G14852",0.78421876349121,"turquoise",1
"253","KCNJ6_containing",0.424991056455565,"green",5
"254","G14901",0.791890656039497,"blue",2
"255","G14950",0.968016232514124,"blue",2
"256","G14983",0.505090277151577,"green",5
"257","G14984",0.541994314577474,"turquoise",1
"258","G15023",0.758466822547585,"yellow",4
"259","G15035",0.463622941736595,"turquoise",1
"260","G15044",0.707825694784336,"brown",3
"261","TTC3_G15091",0.247304073074952,"turquoise",1
"262","KBTBD8_containing",0.619903621040541,"pink",8
"263","FRMD4B_like",0.0397889248043861,"grey",0
"264","G15124",0.629526487044475,"turquoise",1
"265","FAM19A1_containing",0.523179486992538,"magenta",9
"266","G15132",0.829153961934129,"turquoise",1
"267","ARL6IP5_like",0.706027665271735,"turquoise",1
"268","G15142",0.608736967130477,"brown",3
"269","EOGT_containing",0.473356647461845,"magenta",9
"270","G1515",0.739417622859393,"cyan",14
"271","MITF_like_G15154",-0.109035492396145,"grey",0
"272","PPP4R2_G15164",0.7197607158324,"blue",2
"273","RYBP_like",0.925681327452602,"blue",2
"274","CRIPT",0.556773957810033,"turquoise",1
"275","G15172",0.581720349919726,"turquoise",1
"276","GPR27_containing",0.58173682450151,"magenta",9
"277","PDZRN3_like",0.675397422879509,"lightgreen",18
"278","SHQ1_like",0.820031659747507,"turquoise",1
"279","CNTN3_like",0.505474044563716,"black",7
"280","LRRN1_containing",-0.228883355817131,"grey",0
"281","G15262",-0.0232485229439053,"grey",0
"282","STMN4_like_G15263",-0.0949787201352677,"grey",0
"283","EIF4E3",0.539267134343237,"green",5
"284","EIF4E3_containing",0.67665411267799,"turquoise",1
"285","SLC6A1_like",0.615428864464075,"yellow",4
"286","G15316",0.648176016948536,"brown",3
"287","G15443",0.575467376386616,"turquoise",1
"288","G15448",0.551463920974365,"yellow",4
"289","KLF15_like",0.765683227428469,"pink",8
"290","G15528",0.726951190926947,"yellow",4
"291","G1559",0.718962111139711,"lightgreen",18
"292","G15624",0.774105032873788,"pink",8
"293","G15637",0.593621967851472,"turquoise",1
"294","G15675",0.589047363903034,"pink",8
"295","G15718",0.701970853621555,"blue",2
"296","G15748",0.794612653019125,"grey60",17
"297","BRAF_containing",0.586628173794445,"red",6
"298","KIAA1549_containing",-0.139528655676361,"grey",0
"299","DGKI_containing",-0.09600332142275,"grey",0
"300","UBN2_containing",0.88848241937092,"blue",2
"301","COPG2IT1_containing",-0.30783318926499,"grey",0
"302","G16076",-0.0295282742615897,"grey",0
"303","G16077",0.547319765806276,"grey",0
"304","G16078",0.609978736899022,"lightyellow",19
"305","PPP2R5E_containing",0.831665451999266,"blue",2
"306","G16110",0.627746663628395,"yellow",4
"307","G16112",0.818736199331793,"lightcyan",16
"308","CDK14_like",0.730809812721072,"salmon",13
"309","G16157",0.25364319879376,"grey",0
"310","CDK6_like",-0.11346283724554,"grey",0
"311","G1619",0.822283388303654,"blue",2
"312","CREBRF_like",0.737598795071055,"blue",2
"313","G16245",0.458195550639117,"turquoise",1
"314","G16246",0.687820325088491,"black",7
"315","G16308",0.5830702395377,"yellow",4
"316","G16353",0.85008868782031,"blue",2
"317","SYPL1_G16407",0.503782191996238,"turquoise",1
"318","NAMPT_G16421",0.543551653873344,"turquoise",1
"319","G16444",0.960427708876139,"blue",2
"320","MAGI2_G16473",0.872891724112835,"yellow",4
"321","GNAI1",0.589182623413855,"yellow",4
"322","PNPLA8_containing",0.811552456619866,"lightyellow",19
"323","HDAC9_containing",0.728148445094585,"pink",8
"324","TMEM196_like",0.609508056700416,"yellow",4
"325","G1658",0.442768629674416,"turquoise",1
"326","G16591",0.210301589844928,"grey",0
"327","SCRN1_G16600",0.707356828289837,"green",5
"328","SCRN1_containing",-0.499943571646448,"grey",0
"329","G16631",0.178297136959741,"grey",0
"330","CREB5_like",-0.0533262666133951,"grey",0
"331","PLEKHA8_like",0.912973948742557,"blue",2
"332","MTURN_like",0.808173308329833,"yellow",4
"333","G16730",0.510135589258869,"red",6
"334","PDE1C_containing",0.419374589664102,"yellow",4
"335","G16780",-0.0871058316243092,"grey",0
"336","G16788",0.482378209999901,"grey",0
"337","G1686",0.874334605101991,"blue",2
"338","G16868",0.689230336637736,"red",6
"339","IGFBP3",0.0761120096006333,"grey",0
"340","G16892",0.700826032997976,"yellow",4
"341","G16932",0.559803893778753,"blue",2
"342","G16982",0.0331403071712741,"grey",0
"343","G17052",-0.18822668328165,"grey",0
"344","G17053",0.475378431602972,"pink",8
"345","MTMR3_like",0.728394175705794,"yellow",4
"346","G17062",0.742913105799343,"yellow",4
"347","G17099",0.78814391619649,"pink",8
"348","G17114",0.710655131016493,"darkred",21
"349","G17128",0.52436026042955,"pink",8
"350","PRR14L_containing",0.672482174160235,"pink",8
"351","EPS15_like",0.671755328750201,"yellow",4
"352","G17258",0.816203379009237,"blue",2
"353","G17259",0.717619604395748,"brown",3
"354","G17265",-0.25762199308158,"grey",0
"355","AACSP1_containing",0.896367369835432,"blue",2
"356","G17390",0.806713457859509,"cyan",14
"357","G17483",0.682669655961136,"darkgreen",22
"358","PTMA_G17509",0.498373117641019,"turquoise",1
"359","CYFIP2_like",0.692754025109028,"yellow",4
"360","G17521",0.263055373968154,"turquoise",1
"361","G17612",0.690056088770756,"turquoise",1
"362","G1768",0.660845908890587,"black",7
"363","G17682",0.69328497858197,"pink",8
"364","MSI1",0.590541634026566,"turquoise",1
"365","G17766",0.688709335595174,"turquoise",1
"366","G17788",0.611732344093759,"pink",8
"367","ZRANB1_containing",0.851753296643514,"turquoise",1
"368","MED13L_containing",-0.519927785940292,"grey",0
"369","NOS1_containing",0.692100936827789,"magenta",9
"370","KSR2_containing",0.680845742085931,"magenta",9
"371","G17952",0.688703425608153,"turquoise",1
"372","G17997",0.843113316786233,"greenyellow",11
"373","G1801",0.388745784481634,"grey",0
"374","G18056",0.647615851885399,"tan",12
"375","G1808",0.941397393739227,"green",5
"376","PRICKLE2_containing",0.798838144985693,"green",5
"377","G18195",0.666487907522263,"brown",3
"378","G18201",0.519315553616931,"purple",10
"379","G18229",0.818309853987074,"midnightblue",15
"380","G18312",0.690676786724286,"greenyellow",11
"381","SAR1B_containing",0.520745113004059,"turquoise",1
"382","GALNT15_containing",0.698449629100725,"pink",8
"383","GPR26_containing",0.733698452695755,"blue",2
"384","G18429",0.603029794845704,"magenta",9
"385","GPD1L_like",0.649264965810902,"tan",12
"386","G18437",0.0955893123084508,"grey",0
"387","DYNC1LI1_like",0.596780025939639,"turquoise",1
"388","G18448",0.598630092913545,"cyan",14
"389","G1848",0.647273067414901,"turquoise",1
"390","ACVR2B_G18537",0.904184017803351,"blue",2
"391","G18539",0.898757199146558,"blue",2
"392","G18541",-0.0696063011731425,"grey",0
"393","G18565",0.0391652284731568,"grey",0
"394","G18568",0.660406922259505,"turquoise",1
"395","G18618",0.372440493309311,"yellow",4
"396","G18625",0.817796463830481,"brown",3
"397","G18628",0.932712746091801,"blue",2
"398","G18649",0.906156841630512,"blue",2
"399","G18650",0.922409009147737,"blue",2
"400","G18664",0.821507263864682,"grey60",17
"401","G18681",0.529063986708003,"blue",2
"402","G18683",0.600874248447568,"pink",8
"403","G18717",0.473663583071091,"salmon",13
"404","G18718",0.669582785043298,"blue",2
"405","SMARCC1",0.509901961703984,"lightyellow",19
"406","G18761",0.691582892555205,"turquoise",1
"407","KIF3A_containing",0.623969953652143,"lightyellow",19
"408","G18840",0.450387494996405,"yellow",4
"409","G18849",0.679122476893157,"yellow",4
"410","G18897",0.635492210942512,"black",7
"411","ACSL6_containing",0.60459075289935,"turquoise",1
"412","TPM4_containing",0.802508736005074,"pink",8
"413","G18986",0.767574461640651,"darkgreen",22
"414","G18994",0.645535313838096,"turquoise",1
"415","CACNA1A_G19039",0.541759332832258,"pink",8
"416","G1906",0.269081809532813,"turquoise",1
"417","G19100",0.493448599248719,"greenyellow",11
"418","G19121",0.685177096098026,"turquoise",1
"419","ELAVL3",0.774396493860246,"yellow",4
"420","G19156",0.515276886334658,"turquoise",1
"421","BZW1_G19170",0.448599016639261,"turquoise",1
"422","G1921",0.563116245150162,"lightyellow",19
"423","G19238",0.513800305545043,"lightyellow",19
"424","G19239",0.0120460180214962,"grey",0
"425","ZNF558_like_G19266",0.745873551027359,"blue",2
"426","ZNF699_like_G19270",0.756482693341035,"grey",0
"427","G19271",0.759331357453677,"purple",10
"428","ZNF699_like_G19278",0.607992274362813,"grey",0
"429","ELAVL1_like",0.720726388030742,"black",7
"430","G19445",0.709401926554774,"yellow",4
"431","SEMA6B",0.714872927935088,"magenta",9
"432","ZBTB7A_containing_G19495",0.699340224248011,"blue",2
"433","G19496",0.575379211871653,"pink",8
"434","ZBTB7A_containing_G19503",0.869211537702612,"blue",2
"435","G19535",0.538460271313477,"yellow",4
"436","G19650",0.633905100678917,"midnightblue",15
"437","G19727",0.711758177678202,"darkred",21
"438","G19738",0.186181945932801,"grey",0
"439","TNS1_G19812",0.385655632674639,"turquoise",1
"440","RNF130_containing",0.732759059423679,"darkorange",26
"441","G19878",0.727562162262486,"grey60",17
"442","G19941",0.692328043419869,"blue",2
"443","G19946",0.890879805001756,"blue",2
"444","G19955",0.737402436212014,"turquoise",1
"445","G19960",0.6343412786494,"turquoise",1
"446","NLGN4X_containing",0.748257032805498,"magenta",9
"447","ZNF124_containing_G20029",0.4535072337704,"grey",0
"448","G20032",0.702613927423173,"brown",3
"449","G20184",0.637699833661192,"greenyellow",11
"450","UBE2N_G20235",0.589050109854485,"turquoise",1
"451","G20241",0.551160735090333,"purple",10
"452","G20248",0.230580683803167,"grey",0
"453","G20291",0.744042317337325,"blue",2
"454","G2032",0.787274066301084,"blue",2
"455","G20343",0.885897484941955,"blue",2
"456","G20350",0.578845484362266,"pink",8
"457","G20356",0.690832320703141,"white",27
"458","G20359",0.745537891383192,"pink",8
"459","G20363",0.656757262932133,"orange",25
"460","G2037",-0.00260178358177001,"grey",0
"461","GPRIN1",0.668891974818059,"tan",12
"462","G20504",0.344410774377745,"pink",8
"463","G2051",0.635056606348732,"turquoise",1
"464","G20526",0.480072843733487,"turquoise",1
"465","G20619",0.777731593602629,"blue",2
"466","MALAT1_G20666",-0.211233288385229,"grey",0
"467","G20677",-0.146641344372646,"grey",0
"468","G20718",-0.230172830507306,"grey",0
"469","G20719",-0.188876988583271,"grey",0
"470","PLA2G16",0.494908102606796,"turquoise",1
"471","G20797",0.416636559435674,"turquoise",1
"472","AHNAK_G20817",0.691787341714344,"brown",3
"473","AHNAK_G20818",0.73719616821535,"yellow",4
"474","AHNAK_G20820",0.775736915029724,"brown",3
"475","G20859",0.161859523253025,"grey",0
"476","G2094",0.771584729753133,"cyan",14
"477","G20968",0.358794991857059,"turquoise",1
"478","G2097",0.485169379702312,"turquoise",1
"479","MTCH2_containing",0.83777778907786,"green",5
"480","G21065",0.882905584439214,"lightgreen",18
"481","PRDM11_containing",0.841267696404405,"blue",2
"482","G21115",0.513969124861299,"salmon",13
"483","KIAA1549L_like",0.5614635694559,"turquoise",1
"484","SMAD5_like",0.81164271485483,"brown",3
"485","SVIP_containing",0.421729819925864,"turquoise",1
"486","G2127",0.754017265655225,"blue",2
"487","QSER1_like",0.639910951373931,"yellow",4
"488","G21322",0.566016642958358,"pink",8
"489","KLHL3_containing",0.564665634895322,"brown",3
"490","G21359",0.702903727353476,"turquoise",1
"491","G21385",0.636744858981769,"pink",8
"492","TEAD1_like",0.728242095624115,"brown",3
"493","G21437",0.826877383658267,"pink",8
"494","G21460",0.397147254396071,"turquoise",1
"495","PSMA6",0.745985153937186,"turquoise",1
"496","G21554",0.353823194613413,"red",6
"497","G21559",0.449691696704281,"yellow",4
"498","HCG11_G21563",0.631215747359609,"green",5
"499","G21623",0.823291557005184,"turquoise",1
"500","G21638",0.871820953684133,"red",6
"501","GVQW3_G21665",0.718803811412177,"blue",2
"502","MAP6_like",0.809719357895548,"blue",2
"503","WARS2-AS1_containing",0.553012402521916,"blue",2
"504","ACER3_containing",0.730970786034108,"greenyellow",11
"505","G21728",0.934834440564945,"blue",2
"506","RAB30_containing",0.747945237990858,"blue",2
"507","G21750",0.656513583483767,"red",6
"508","G21774",0.55993558329558,"lightyellow",19
"509","G21786",0.555073914467017,"yellow",4
"510","GRM5_containing",0.760620672329065,"lightyellow",19
"511","ACADSB_containing",0.655944595474298,"turquoise",1
"512","G21811",0.661570954659577,"turquoise",1
"513","AMOTL1_like",0.7042962167188,"green",5
"514","G21833",0.695474561502394,"salmon",13
"515","PGR_containing",0.634327888410142,"red",6
"516","YAP1",0.656106740456489,"blue",2
"517","G21894",-0.13041722642158,"grey",0
"518","G21909",0.718870865116198,"blue",2
"519","G21911",0.631544721664144,"grey60",17
"520","G21914",-0.0612097237897665,"grey",0
"521","GUCY1A2_containing_G21922",0.428807851142363,"grey",0
"522","G21924",0.754331430129166,"yellow",4
"523","GUCY1A2_containing_G21932",0.672305783856707,"brown",3
"524","CUL5",0.352832949475711,"turquoise",1
"525","G22000",0.831698644031088,"turquoise",1
"526","BTF3_G22095",0.729477052114108,"turquoise",1
"527","G22128",0.400420274768184,"darkturquoise",23
"528","GRIK4_like",0.618930008405945,"magenta",9
"529","SORL1_like",0.82250872949037,"yellow",4
"530","G2219",0.575351027627367,"darkgreen",22
"531","G22219",0.836335076185791,"blue",2
"532","G22266",0.665155579519656,"brown",3
"533","PCNP_G22272",0.68846339640237,"cyan",14
"534","OPCML_containing",0.733929554827991,"cyan",14
"535","ZBTB44",0.68837338991279,"blue",2
"536","G22356",0.683631342605176,"green",5
"537","G22362",0.541344762418042,"turquoise",1
"538","MIR4697HG_containing",0.777964430530589,"grey60",17
"539","G22390",0.801652771910859,"blue",2
"540","FGFR2",0.73949968381397,"purple",10
"541","HYOU1",0.610600900467404,"yellow",4
"542","G22416",0.742360567382234,"brown",3
"543","G22437",0.768607463052262,"royalblue",20
"544","G22451",0.679935771145348,"pink",8
"545","ZFAND5_like_G22457",0.754785825214492,"darkturquoise",23
"546","G2248",0.527970339714979,"turquoise",1
"547","PTAR1_containing",0.940742512491886,"blue",2
"548","G22494",0.670162316429211,"midnightblue",15
"549","PCNP_G22535",0.520909817364031,"turquoise",1
"550","ARL5A_G22548",0.724658243995855,"green",5
"551","G22579",0.789198885850385,"red",6
"552","RN7SK",0.0148328185123561,"grey",0
"553","ZDHHC21_like",0.285998403790561,"grey",0
"554","CDKN2B-AS1_containing",0.50498318282187,"lightgreen",18
"555","G22684",0.638192468098579,"pink",8
"556","G22711",0.663777080708111,"yellow",4
"557","G22713",0.0820860723430861,"grey",0
"558","UBE2R2_containing",0.794649935352418,"darkgreen",22
"559","G22853",0.812365929187655,"grey60",17
"560","G22854",0.457431728070165,"pink",8
"561","DCAF10_like",0.90403574057284,"blue",2
"562","G22925",0.288990004580125,"grey",0
"563","G2293",0.814910815916807,"turquoise",1
