"","topcorgene","module_color","module_n","module_genes","membership"
"109","Kiaa1024l","green",5,651,0.887976221981378
"110","Nap1l5","green",5,651,0.886436838525788
"111","Smim17","green",5,651,0.885581399397134
"112","Gpx3","green",5,651,0.880708697591842
"113","Mcf2","green",5,651,0.880264097131972
"114","Efcab14","green",5,651,0.878534509302936
"115","Tppp3","green",5,651,0.876466165253333
"116","Diras3","green",5,651,0.874263442424837
"117","Rcan2","green",5,651,0.872829054311113
"118","Gnas","green",5,651,0.872694323285949
"119","Grik1","green",5,651,0.870444929135772
"120","Htr7","green",5,651,0.870040615911249
"121","Cd63","red",6,346,0.938195681731738
"122","Zpr1","red",6,346,0.93676906116071
"123","Pgd","red",6,346,0.926103539232118
"124","Ctsv","red",6,346,0.913161237926777
"125","Rtcb","red",6,346,0.909291153847903
"126","Hspa9","red",6,346,0.905762888782528
"127","Dlst","red",6,346,0.904275505361002
"128","Anxa7","red",6,346,0.901051074841964
"129","Rbm8a","red",6,346,0.901015372115447
"130","Phkg2","red",6,346,0.899066013922007
"131","Slc39a6","red",6,346,0.896866407432759
"132","Psmc4","red",6,346,0.895799225355391
"133","P4hb","red",6,346,0.895685491965296
"134","Ctsd","red",6,346,0.894964028632894
"135","Eif3b","red",6,346,0.89288826234167
"136","Psmd2","red",6,346,0.890588828157465
"137","Adipor1","red",6,346,0.890495384228013
"138","Psmc1","red",6,346,0.886374674585158
"139","Ykt6","red",6,346,0.882532661693158
"140","Cct3","red",6,346,0.88076561489936
"141","Mapk8ip3","black",7,346,0.931535698179783
"142","Dctn1","black",7,346,0.917409204264653
"143","Atp13a2","black",7,346,0.892551899004346
"144","Grina","black",7,346,0.887636735144917
"145","Scaf1","black",7,346,0.883255432069767
"146","Stx1b","black",7,346,0.874602677705089
"147","Rusc1","black",7,346,0.870685704797323
"148","Megf8","black",7,346,0.868990623787215
"149","Rnf208","black",7,346,0.868745525561347
"150","Mapre3","black",7,346,0.866949754397807
"151","Slc22a17","black",7,346,0.86630592938242
"152","Hcfc1","black",7,346,0.865934218554868
"153","Ap3d1","black",7,346,0.859225452711008
"154","Atn1","black",7,346,0.852867655392635
"155","Trim8","black",7,346,0.843377321288055
"156","Shc2","black",7,346,0.842590271694716
"157","Gga3","black",7,346,0.841674738726986
"158","Rnf123","black",7,346,0.84032381175242
"159","Nisch","black",7,346,0.837576483902971
"160","Hsf1","black",7,346,0.83360642123273
"161","Atp1b2","pink",8,327,0.928349072587202
"162","Myo1d","pink",8,327,0.92558401422446
"163","Mag","pink",8,327,0.912961309118747
"164","Gab2","pink",8,327,0.910516390919259
"165","Cercam","pink",8,327,0.908828248615977
"166","Gpr37l1","pink",8,327,0.905727357255309
"167","Sirt2","pink",8,327,0.90415240497662
"168","Hip1r","pink",8,327,0.90370271175624
"169","Rrbp1","pink",8,327,0.902585198733994
"170","Psd2","pink",8,327,0.901476198656705
"171","Plbd2","pink",8,327,0.901451648018752
"172","Slc7a10","pink",8,327,0.896545667344635
"173","Mmp15","pink",8,327,0.895907738246277
"174","Myrf","pink",8,327,0.895633836887716
"175","Dnm2","pink",8,327,0.893454409608737
"176","Eml2","pink",8,327,0.891002483116494
"177","Bcas1","pink",8,327,0.890356607655536
"178","Smoc1","pink",8,327,0.888916127443438
"179","Capn2","pink",8,327,0.883200985752989
"180","Tnfrsf21","pink",8,327,0.882987482991773
"181","Rnf4","magenta",9,313,0.928018886421171
"182","Tbl2","magenta",9,313,0.926612385815576
"183","Hnrnpf","magenta",9,313,0.924827709044044
"184","Smcr8","magenta",9,313,0.913512369406646
"185","Mbtps1","magenta",9,313,0.912600319483745
"186","Kctd10","magenta",9,313,0.89871001116601
"187","Dcaf7","magenta",9,313,0.880843988161513
"188","Stat3","magenta",9,313,0.868457759649953
"189","Limk2","magenta",9,313,0.867908007586386
"190","Stt3a","magenta",9,313,0.867798728905524
"191","Clk3","magenta",9,313,0.867479143121032
"192","Slc20a1","magenta",9,313,0.856303976429793
"193","Mief1","magenta",9,313,0.854817150008176
"194","Trim25","magenta",9,313,0.852345767841365
"195","Tmem129","magenta",9,313,0.849928242188383
"196","Zfyve1","magenta",9,313,0.841811815878415
"197","Ythdf1","magenta",9,313,0.837543271580148
"198","Npc1","magenta",9,313,0.836567682435444
"199","Ppif","magenta",9,313,0.835609283715252
"200","Slc35b2","magenta",9,313,0.831152411219658
"201","Fxr1","purple",10,266,0.895320246033858
"202","Fam98a","purple",10,266,0.886976769804867
"203","Pnrc2","purple",10,266,0.87974469550958
"204","Amacr","purple",10,266,0.877703344506558
"205","Pik3r3","purple",10,266,0.875753697009518
"206","Ccdc28a","purple",10,266,0.87248631687383
"207","Capza1","purple",10,266,0.871311255023984
"208","Pak2","purple",10,266,0.869706353641984
"209","Chordc1","purple",10,266,0.869085985094904
"210","Mpp5","purple",10,266,0.863865087532677
"211","Cpm","purple",10,266,0.858049220641188
"212","Crkl","purple",10,266,0.856330317385095
"213","Mtus1","purple",10,266,0.856262961631424
"214","CHIC1_like","purple",10,266,0.849219269782938
"215","L3mbtl3","purple",10,266,0.847917193479397
"216","Cep170","purple",10,266,0.845465140604984
"217","Mfsd14b","purple",10,266,0.843219382344055
"218","Srpra","purple",10,266,0.843123123445132
"219","Tfb2m","purple",10,266,0.841593873160813
"220","Slc31a1","purple",10,266,0.835283933726252
"221","NCAM2_containing_gene23294","greenyellow",11,251,0.903559964440707
"222","HCG11_G36502","greenyellow",11,251,0.900249688344232
"223","Kctd4","greenyellow",11,251,0.893076291101324
"224","Tbc1d5","greenyellow",11,251,0.883980889683867
"225","Fam98b","greenyellow",11,251,0.880419205864959
"226","Tceal1","greenyellow",11,251,0.877981796181823
"227","Wwp1","greenyellow",11,251,0.86656935298029
"228","KCNIP4","greenyellow",11,251,0.864242973460488
"229","Pcdh9","greenyellow",11,251,0.858430467344524
"230","Gap43","greenyellow",11,251,0.852459385465857
"231","Cpe","greenyellow",11,251,0.851331393601568
"232","Eif4a2","greenyellow",11,251,0.847361904414003
"233","Pam","greenyellow",11,251,0.84410822948078
"234","Ncam2","greenyellow",11,251,0.842915259378379
"235","FSTL5_like_gene23539","greenyellow",11,251,0.839510581118225
"236","Rtn4","greenyellow",11,251,0.839436020950318
"237","Tma16","greenyellow",11,251,0.839348313465068
"238","Eps15","greenyellow",11,251,0.838992508802747
"239","NRN1_G36314","greenyellow",11,251,0.838293325211741
"240","TOMM70_containing","greenyellow",11,251,0.835964721719928
"241","Atxn2l","tan",12,250,0.954363103915337
"242","Cep131","tan",12,250,0.940510903952993
"243","Plxna3","tan",12,250,0.912558668899023
"244","Sppl2b","tan",12,250,0.901250070442122
"245","Szt2","tan",12,250,0.89815469863288
"246","Cic","tan",12,250,0.891676598400847
"247","Rnf31","tan",12,250,0.891479937567179
"248","Edc4","tan",12,250,0.88765526898355
"249","Kmt2b","tan",12,250,0.886466750588503
"250","Tpcn1","tan",12,250,0.877993035054328
"251","Endov","tan",12,250,0.877681639157046
"252","Ptpn23","tan",12,250,0.876346274281855
"253","Mast1","tan",12,250,0.8753244650993
"254","Gbf1","tan",12,250,0.87333959116138
"255","Phf12","tan",12,250,0.872172516172654
"256","Gak","tan",12,250,0.871263981762392
"257","Med12","tan",12,250,0.865254708277205
"258","Setd1a","tan",12,250,0.862525650219273
"259","Ciz1","tan",12,250,0.86136872085918
"260","Leng8","tan",12,250,0.858383881045799
"261","LIN7C_like","salmon",13,222,0.921284647594088
"262","AEBP2_like","salmon",13,222,0.91786809987308
"263","G2549","salmon",13,222,0.917829559437477
"264","TMEM56_like","salmon",13,222,0.912187602908989
"265","TBL1XR1","salmon",13,222,0.910589261296214
"266","Rnf138","salmon",13,222,0.90473669827309
"267","Znf706","salmon",13,222,0.900230566687534
"268","Tmem68","salmon",13,222,0.89954418226306
"269","GNG10_gene12688","salmon",13,222,0.898607003844282
"270","Ufm1","salmon",13,222,0.897511790265232
"271","G26167","salmon",13,222,0.895743526193011
"272","Xiap","salmon",13,222,0.891185980547367
"273","G8313","salmon",13,222,0.890577644626071
"274","MOSMO_G239","salmon",13,222,0.889857987891594
"275","Sumo2","salmon",13,222,0.889121813557454
"276","PNPLA8_containing","salmon",13,222,0.888323922689087
"277","DGKE_like_G33871","salmon",13,222,0.88763812000642
"278","Ube2d1","salmon",13,222,0.886573650371821
"279","Znf148","salmon",13,222,0.88466235790424
"280","G9640","salmon",13,222,0.883886812404111
"281","Zmiz1","cyan",14,189,0.905329107684976
"282","Dlg5","cyan",14,189,0.903314781481776
"283","Sik3","cyan",14,189,0.879963357874882
"284","Ano8","cyan",14,189,0.874652708715637
"285","Trim67","cyan",14,189,0.873612188056643
"286","Myo1c","cyan",14,189,0.869634120911505
"287","Vav2","cyan",14,189,0.867942908750921
"288","Igdcc4","cyan",14,189,0.866269348236379
"289","Flnb","cyan",14,189,0.862360276719047
"290","Slc22a23","cyan",14,189,0.861401671416008
"291","Hmbox1","cyan",14,189,0.860290841813108
"292","Myo10","cyan",14,189,0.85483414280821
"293","Abcg4","cyan",14,189,0.854668536622286
"294","Fam160b2","cyan",14,189,0.853983190889236
"295","Anks1a","cyan",14,189,0.852960582214776
"296","Slc7a5","cyan",14,189,0.841556277515134
"297","Cdh24","cyan",14,189,0.8406811976517
"298","Sipa1l2","cyan",14,189,0.837726473689412
"299","Dab2ip","cyan",14,189,0.836216854278467
"300","Map2k7","cyan",14,189,0.834313484768144
"301","Qrich1","midnightblue",15,176,0.920845518342288
"302","Crat","midnightblue",15,176,0.919557980060385
"303","Brd8","midnightblue",15,176,0.905923097446275
"304","Polr3c","midnightblue",15,176,0.884889766213647
"305","Ppp1r15a","midnightblue",15,176,0.872167996669351
"306","Prpf8","midnightblue",15,176,0.871559824139714
"307","Tbrg4","midnightblue",15,176,0.864096109202562
"308","Slc35b1","midnightblue",15,176,0.86334932589641
"309","G5224","midnightblue",15,176,0.855377788663375
"310","Ddb1","midnightblue",15,176,0.854367670667371
"311","Chpf2","midnightblue",15,176,0.852664761297283
"312","Fam219a","midnightblue",15,176,0.852335610233896
"313","Dhdds","midnightblue",15,176,0.846257467976123
"314","G33788","midnightblue",15,176,0.841395665200325
"315","CUNH16orf58","midnightblue",15,176,0.840389133695613
"316","G35812","midnightblue",15,176,0.83867244518623
"317","G2293","midnightblue",15,176,0.835555212678009
"318","Son","midnightblue",15,176,0.835232110054964
"319","G24159","midnightblue",15,176,0.832540361723981
"320","Lrrc47","midnightblue",15,176,0.831566714452017
"321","Itgb8","lightcyan",16,174,0.893952225124184
"322","TMEM135_like","lightcyan",16,174,0.864364595432194
"323","Taf13","lightcyan",16,174,0.851074691049592
"324","Ccdc186","lightcyan",16,174,0.847693802088357
"325","FUT9_containing","lightcyan",16,174,0.845028428929538
"326","Trove2","lightcyan",16,174,0.831741675836351
"327","Arhgap5","lightcyan",16,174,0.828022502572387
"328","Bag2","lightcyan",16,174,0.82408908072691
"329","G26224","lightcyan",16,174,0.82387000643987
"330","Ranbp6","lightcyan",16,174,0.82329492955638
"331","Ednrb","lightcyan",16,174,0.813052568635408
"332","Zbtb41","lightcyan",16,174,0.813011740329017
"333","RAB3C_containing_gene3505","lightcyan",16,174,0.809786992131689
"334","G37760","lightcyan",16,174,0.806212859510627
"335","G21786","lightcyan",16,174,0.803636419772992
"336","Dennd1b","lightcyan",16,174,0.790708534480266
"337","CUNH6orf203","lightcyan",16,174,0.78207132998531
"338","Fam91a1","lightcyan",16,174,0.781665305292768
"339","Far1","lightcyan",16,174,0.780860061204526
"340","Snx16","lightcyan",16,174,0.780457481806359
"341","Mcf2l2","grey60",17,157,0.915884320893724
"342","Col5a2","grey60",17,157,0.902227358779083
"343","Habp4","grey60",17,157,0.898737908111539
"344","Tmem74b","grey60",17,157,0.896565030578668
"345","Aldh1l1","grey60",17,157,0.892106670414918
"346","Rgs8","grey60",17,157,0.877417273501501
"347","Slc25a25","grey60",17,157,0.875660440081253
"348","Mobp","grey60",17,157,0.870635200925733
"349","Cacng7","grey60",17,157,0.866965820590515
"350","Ece2","grey60",17,157,0.866693946621139
"351","Peg3","grey60",17,157,0.859173995173104
"352","Paqr6","grey60",17,157,0.851536493161466
"353","Baiap3","grey60",17,157,0.846223995198704
"354","Rnd1","grey60",17,157,0.846190771939662
"355","LOC110599150","grey60",17,157,0.845671338997969
"356","Kcnab3","grey60",17,157,0.845039542669434
"357","Mid1ip1","grey60",17,157,0.843862483861841
"358","Plekhb1","grey60",17,157,0.83647583544728
"359","CAMK2N2","grey60",17,157,0.836166394926816
"360","Foxo4","grey60",17,157,0.830273322947925
"361","Grb2","lightgreen",18,154,0.914361435321383
"362","Exoc3","lightgreen",18,154,0.908077442245579
"363","Arf1","lightgreen",18,154,0.877184097722518
"364","Arpc2","lightgreen",18,154,0.876689023998886
"365","Lrp11","lightgreen",18,154,0.875521019737503
"366","Epc2","lightgreen",18,154,0.875136596360751
"367","G39681","lightgreen",18,154,0.865581074537987
"368","Add1","lightgreen",18,154,0.864895548671406
"369","Ramp3","lightgreen",18,154,0.859338662562379
"370","Snn","lightgreen",18,154,0.852855537363901
"371","PDZRN3_like","lightgreen",18,154,0.852291731824948
"372","Il12rb2","lightgreen",18,154,0.850995976588927
"373","Dusp3","lightgreen",18,154,0.84885133515759
"374","Mef2a","lightgreen",18,154,0.848397048788057
"375","Cckbr","lightgreen",18,154,0.84363497588923
"376","Lancl1","lightgreen",18,154,0.834041983273742
"377","Cyfip2","lightgreen",18,154,0.833649077635285
"378","Nudt14","lightgreen",18,154,0.828971749649717
"379","Tceal4","lightgreen",18,154,0.828254134201903
"380","Ppp2r2b","lightgreen",18,154,0.826971466154082
"381","Csrnp3","lightyellow",19,148,0.952302687994126
"382","GUCY1A2_containing_G21932","lightyellow",19,148,0.951374294186554
"383","Pura","lightyellow",19,148,0.947921168303508
"384","Scai","lightyellow",19,148,0.927981001417067
"385","G37446","lightyellow",19,148,0.922469636535944
"386","Fut9","lightyellow",19,148,0.92084110637473
"387","Vps13c","lightyellow",19,148,0.919989786737661
"388","Gucy1a2","lightyellow",19,148,0.919749846506586
"389","Dgkh","lightyellow",19,148,0.916869393618958
"390","Lnpep","lightyellow",19,148,0.912310405903606
"391","Kcnh7","lightyellow",19,148,0.908368541412316
"392","Tet1","lightyellow",19,148,0.902751787126964
"393","Bdp1","lightyellow",19,148,0.901335382356192
"394","ZNF546_containing","lightyellow",19,148,0.897979528763557
"395","G7434","lightyellow",19,148,0.894641666011501
"396","Nfat5","lightyellow",19,148,0.893739764831845
"397","Nbeal1","lightyellow",19,148,0.891460303680522
"398","Stxbp5l","lightyellow",19,148,0.889694544946642
"399","Arfgef3","lightyellow",19,148,0.887915383760201
"400","Syt14","lightyellow",19,148,0.882471233632168
"401","Tars","royalblue",20,131,0.921113645798568
"402","Smarca5","royalblue",20,131,0.910034905815702
"403","Fermt2","royalblue",20,131,0.904209340964023
"404","Sf3a3","royalblue",20,131,0.902526196198242
"405","Lsm14a","royalblue",20,131,0.897494899409471
"406","Rfx5","royalblue",20,131,0.890781117351486
"407","Znf655","royalblue",20,131,0.890525481679318
"408","Tmod3","royalblue",20,131,0.884146227891865
"409","Paqr3","royalblue",20,131,0.880195037714777
"410","Pcyt1a","royalblue",20,131,0.870575330740535
"411","Copb1","royalblue",20,131,0.865468516015205
"412","Galnt1","royalblue",20,131,0.858938783879843
"413","Gart","royalblue",20,131,0.850327388734889
"414","Gpam","royalblue",20,131,0.845077519419132
"415","Arfgap3","royalblue",20,131,0.84180836244889
"416","Picalm","royalblue",20,131,0.84155140978868
"417","Lims1","royalblue",20,131,0.840926029624858
"418","Clic4","royalblue",20,131,0.84076062957288
"419","Ube2j1","royalblue",20,131,0.838669300016226
"420","Rrn3","royalblue",20,131,0.8365163945675
"421","G3859","darkred",21,126,0.931383456628328
"422","G18625","darkred",21,126,0.924326300185544
"423","Smg1","darkred",21,126,0.915887685436772
"424","Lcor","darkred",21,126,0.915093787859536
"425","Rif1","darkred",21,126,0.913172429790362
"426","G31955","darkred",21,126,0.904626675838891
"427","ZNF799_containing","darkred",21,126,0.896002439071741
"428","Med13","darkred",21,126,0.892022696755208
"429","G16444","darkred",21,126,0.888062578904895
"430","Zbtb37","darkred",21,126,0.8865765297189
"431","Ino80d","darkred",21,126,0.881976684823367
"432","Cdon","darkred",21,126,0.881536214937831
"433","Fam208b","darkred",21,126,0.879784347976753
"434","Xrn1","darkred",21,126,0.876951579980403
"435","G9747","darkred",21,126,0.87090189013937
"436","G4582","darkred",21,126,0.869025003588595
"437","Ubn2","darkred",21,126,0.867461525746957
"438","LOC101958425","darkred",21,126,0.867004164896802
"439","G9748","darkred",21,126,0.865929521401552
"440","Sacs","darkred",21,126,0.865153262240357
"441","Grsf1","darkgreen",22,121,0.946669102634078
"442","Degs1","darkgreen",22,121,0.920056132636163
"443","Cops2","darkgreen",22,121,0.911669014815692
"444","Tmem50b","darkgreen",22,121,0.910181810156436
"445","Strap","darkgreen",22,121,0.908109090521215
"446","Psmd12","darkgreen",22,121,0.899143882811755
"447","Rhoq","darkgreen",22,121,0.898233335310505
"448","Rassf8","darkgreen",22,121,0.896322691583939
"449","Ccng1","darkgreen",22,121,0.895083865804076
"450","Spart","darkgreen",22,121,0.890263670160482
"451","Elovl5","darkgreen",22,121,0.883897966312078
"452","Atp6v1g1","darkgreen",22,121,0.879360726596893
"453","Uso1","darkgreen",22,121,0.875189349030468
"454","Prkd3","darkgreen",22,121,0.872035421706712
"455","Ublcp1","darkgreen",22,121,0.871419955937441
"456","Sacm1l","darkgreen",22,121,0.867462976587865
"457","Mrps23","darkgreen",22,121,0.864399995936827
"458","Orc4","darkgreen",22,121,0.860654654542512
"459","Sugt1","darkgreen",22,121,0.860167033570197
"460","Prkra","darkgreen",22,121,0.859334008633595
"461","Mtpn","darkturquoise",23,114,0.946777607949417
"462","Ube2b","darkturquoise",23,114,0.932423674502469
"463","Gmfb","darkturquoise",23,114,0.930297134604441
"464","Abi1","darkturquoise",23,114,0.927598222992664
"465","Ankrd13c","darkturquoise",23,114,0.920471707166466
"466","Ipo5","darkturquoise",23,114,0.913887785489884
"467","Zmynd11","darkturquoise",23,114,0.912582180892446
"468","Fam102b","darkturquoise",23,114,0.91092704634852
"469","Grpel2","darkturquoise",23,114,0.904563289628034
"470","PPP1R2_like","darkturquoise",23,114,0.898268762309619
"471","Arpc5","darkturquoise",23,114,0.895499264702095
"472","Rap2c","darkturquoise",23,114,0.893273576618859
"473","Rps6kc1","darkturquoise",23,114,0.88723868529817
"474","Rbm34","darkturquoise",23,114,0.881293668195499
"475","G24461","darkturquoise",23,114,0.877489600567033
"476","Dek","darkturquoise",23,114,0.87523764855403
"477","Ppp3r1","darkturquoise",23,114,0.874192870745635
"478","G2220","darkturquoise",23,114,0.873260764499067
"479","Fmr1","darkturquoise",23,114,0.868626323068506
"480","Usp12","darkturquoise",23,114,0.867262799642472
"481","Rexo1","darkgrey",24,112,0.911240976170199
"482","Ankrd13b","darkgrey",24,112,0.90405015580097
"483","Phc2","darkgrey",24,112,0.900656888298443
"484","Cramp1","darkgrey",24,112,0.898341532099708
"485","LOC101965492","darkgrey",24,112,0.896177671459585
"486","Myo16","darkgrey",24,112,0.889391539904624
"487","Carmil2","darkgrey",24,112,0.888443522011212
"488","Nol6","darkgrey",24,112,0.884394928111151
"489","Bahd1","darkgrey",24,112,0.875336103738262
"490","Zdhhc8","darkgrey",24,112,0.870462575259665
"491","Ppp6r1","darkgrey",24,112,0.870301495163571
"492","Akap1","darkgrey",24,112,0.862255004190119
"493","Gga2","darkgrey",24,112,0.861632904436843
"494","Kiaa1324","darkgrey",24,112,0.86044653857584
"495","Smpd3","darkgrey",24,112,0.847281722804366
"496","Tmem259","darkgrey",24,112,0.842593553432611
"497","Adnp","darkgrey",24,112,0.842437990201098
"498","Lrrc41","darkgrey",24,112,0.834508219496197
"499","Galnt2","darkgrey",24,112,0.830233294860585
"500","Mbd1","darkgrey",24,112,0.829503710895242
"501","Znf287","orange",25,108,0.92049843583516
"502","Ugcg","orange",25,108,0.899146267146385
"503","Kdelr2","orange",25,108,0.890199441696261
"504","Atxn3","orange",25,108,0.876411301715111
"505","Aasdhppt","orange",25,108,0.87403011493873
"506","Map3k7","orange",25,108,0.870715257213451
"507","Lrch2","orange",25,108,0.869715893915046
"508","Ncoa4","orange",25,108,0.867312870113977
"509","Lamtor3","orange",25,108,0.864197105513787
"510","UBE2G1_like_ENSSTOG00000021672","orange",25,108,0.861778574698372
"511","Cers6","orange",25,108,0.861201173637512
"512","Clint1","orange",25,108,0.857130526691871
"513","Crk","orange",25,108,0.856634592527523
"514","Rap1b","orange",25,108,0.856022133744691
"515","Rlim","orange",25,108,0.856014545065432
"516","Mfsd14a","orange",25,108,0.852696397048476
"517","Senp2","orange",25,108,0.848784999450633
"518","Ubr7","orange",25,108,0.84008966151434
"519","ZNF146_like_gene24641","orange",25,108,0.838536892898683
"520","TVP23B","orange",25,108,0.83618123397045
"521","Gtf2h1","darkorange",26,106,0.937323495961896
"522","Ddx21","darkorange",26,106,0.922386611381181
"523","Etf1","darkorange",26,106,0.898259829993781
"524","Tmem87b","darkorange",26,106,0.881213255001535
"525","Calu","darkorange",26,106,0.861082564282772
"526","Bzw2","darkorange",26,106,0.843459048368102
"527","Wdr37","darkorange",26,106,0.843299163725176
"528","Fam210b","darkorange",26,106,0.833268181283818
"529","Ssr3","darkorange",26,106,0.832073760190571
"530","Ppp6c","darkorange",26,106,0.823331625149307
"531","Ice1","darkorange",26,106,0.822206870015684
"532","Rbm27","darkorange",26,106,0.818722938287234
"533","Armc8","darkorange",26,106,0.818189320225967
"534","Mcfd2","darkorange",26,106,0.813886009560568
"535","Stard7","darkorange",26,106,0.809281267833927
"536","Pno1","darkorange",26,106,0.806810314891534
"537","Cnn3","darkorange",26,106,0.806387672680022
"538","Rnf145","darkorange",26,106,0.805661805295465
"539","Eif2b1","darkorange",26,106,0.80224456732117
"540","Gspt1","darkorange",26,106,0.796953517412808
"541","JHY","white",27,93,0.913217074316092
"542","Map6d1","white",27,93,0.903300443054997
"543","Lingo2","white",27,93,0.89273827443511
"544","Nek11","white",27,93,0.883789891597472
"545","Nrg3","white",27,93,0.882467043470427
