"","topcorgene","module_color","module_n","module_genes","membership"
"129","Gdap1","red",6,608,0.949933816467064
"130","PDHA1_containing","red",6,608,0.945898670966837
"131","Nptn","red",6,608,0.944008395951872
"132","Got2","red",6,608,0.942902048931173
"133","Enpp5","red",6,608,0.942139634295704
"134","Opcml","red",6,608,0.94067000807417
"135","Wdr7","red",6,608,0.939356103807246
"136","Nsf","red",6,608,0.936526653079444
"137","Ogfod1","red",6,608,0.934513426902453
"138","Pcmt1","red",6,608,0.933521314007353
"139","Hs6st2","red",6,608,0.933109796255052
"140","Rtn3","red",6,608,0.92866979359801
"141","Slc33a1","black",7,559,0.926381324517698
"142","Wdfy1","black",7,559,0.918806488180971
"143","Baz1b","black",7,559,0.911569494880171
"144","Slmap","black",7,559,0.909382670042352
"145","Rad23b","black",7,559,0.906059992759192
"146","Pcyt1a","black",7,559,0.904056263588511
"147","Abce1","black",7,559,0.900949458396904
"148","Ddx21","black",7,559,0.899227514689049
"149","Cmtm4","black",7,559,0.899016429406582
"150","Rlim","black",7,559,0.897435381402812
"151","Pik3r3","black",7,559,0.89457456526224
"152","Fyttd1","black",7,559,0.8897424350716
"153","Rtf1","black",7,559,0.887923723559
"154","Sae1","black",7,559,0.886652931710082
"155","Dhx8","black",7,559,0.880751954581138
"156","Tsr1","black",7,559,0.880075568942649
"157","Srpk2","black",7,559,0.87956377129216
"158","Gspt1","black",7,559,0.878369105965515
"159","Smarca5","black",7,559,0.875711833897735
"160","Arcn1","black",7,559,0.871352548699124
"161","Mobp","pink",8,465,0.934044410632494
"162","Foxo4","pink",8,465,0.919460408333666
"163","G1425","pink",8,465,0.917910386496211
"164","Ldlr","pink",8,465,0.915286198949592
"165","ZNF208_like_gene22670","pink",8,465,0.907816679031379
"166","Col5a2","pink",8,465,0.905555793032732
"167","CTNNA3_containing","pink",8,465,0.904912454292782
"168","Aldh1l1","pink",8,465,0.897043547272585
"169","Ankrd40","pink",8,465,0.892899346337205
"170","Zbed3","pink",8,465,0.889823503873168
"171","Nxf1","pink",8,465,0.888134210879258
"172","MIAT_containing","pink",8,465,0.887803504801722
"173","LOC101965466","pink",8,465,0.886701962285952
"174","ZNF391_containing","pink",8,465,0.872159824420798
"175","IPW_like","pink",8,465,0.871547383234078
"176","LOC110598614","pink",8,465,0.870185334898682
"177","Lgi1","pink",8,465,0.867075618787982
"178","LINC00599_containing","pink",8,465,0.864296918774248
"179","Tp53inp2","pink",8,465,0.863798123543918
"180","Arap1","pink",8,465,0.863667528004256
"181","Dmtn","magenta",9,375,0.940228431092469
"182","Rnf208","magenta",9,375,0.924994970479776
"183","Btbd2","magenta",9,375,0.920685211200386
"184","Thy1","magenta",9,375,0.917035751554622
"185","Lynx1","magenta",9,375,0.915738438476286
"186","Ptprn","magenta",9,375,0.912509478698607
"187","Smim10","magenta",9,375,0.91169852570605
"188","Sncb","magenta",9,375,0.907646447018465
"189","Ache","magenta",9,375,0.901388797347642
"190","Acot7","magenta",9,375,0.897280719272052
"191","SPOCK2_containing","magenta",9,375,0.88613975390005
"192","Mapk8ip2","magenta",9,375,0.884922094535105
"193","Cdk5r2","magenta",9,375,0.882271803616294
"194","Dbndd1","magenta",9,375,0.878750708662209
"195","Caly","magenta",9,375,0.878440312832378
"196","PAX2","magenta",9,375,0.87645957407132
"197","Evl","magenta",9,375,0.874865998687682
"198","Cpne9","magenta",9,375,0.873129684228093
"199","Mapre3","magenta",9,375,0.871450319358892
"200","Atp1a3","magenta",9,375,0.868432957046668
"201","FAM222B","purple",10,305,0.919463992489733
"202","Jdp2","purple",10,305,0.919438334232539
"203","Max","purple",10,305,0.916392252574991
"204","Mepce","purple",10,305,0.908563175248127
"205","Sirt6","purple",10,305,0.902998602879884
"206","Slc25a42","purple",10,305,0.90188358901389
"207","Mxd4","purple",10,305,0.899272968177176
"208","Lin37","purple",10,305,0.897286803379336
"209","Sipa1","purple",10,305,0.896454174687819
"210","Tbc1d10b","purple",10,305,0.892583290078976
"211","Dtx2","purple",10,305,0.892409436235143
"212","Lzts2","purple",10,305,0.889847082328047
"213","Atg4d","purple",10,305,0.887564836711228
"214","Tmem129","purple",10,305,0.885733098600554
"215","Sh3bp5l","purple",10,305,0.884197027432149
"216","Uck2","purple",10,305,0.87979862678631
"217","Rpia","purple",10,305,0.879599385688227
"218","Preb","purple",10,305,0.878330900583427
"219","Ak2","purple",10,305,0.87697279292471
"220","Ralgds","purple",10,305,0.873446335406092
"221","Cntn1","greenyellow",11,273,0.943576330140439
"222","ZNF699_containing_gene24796","greenyellow",11,273,0.928563209135615
"223","Mdm4","greenyellow",11,273,0.91745042327182
"224","Rora","greenyellow",11,273,0.915681852986393
"225","Qki","greenyellow",11,273,0.90910759690125
"226","Rasal2","greenyellow",11,273,0.907320586025705
"227","Mysm1","greenyellow",11,273,0.904258401479557
"228","Prr14l","greenyellow",11,273,0.902858608694807
"229","Mon2","greenyellow",11,273,0.901558413762634
"230","Cd109","greenyellow",11,273,0.896752226759631
"231","Son","greenyellow",11,273,0.892414569845942
"232","Atrx","greenyellow",11,273,0.892275141451734
"233","Fam171b","greenyellow",11,273,0.887700287704696
"234","G7921","greenyellow",11,273,0.886683829969655
"235","Tbc1d12","greenyellow",11,273,0.886472454592659
"236","PCDH15_gene24548","greenyellow",11,273,0.883507280693761
"237","Arhgef12","greenyellow",11,273,0.878049940710524
"238","Nf1","greenyellow",11,273,0.877507808753995
"239","Fbxl20","greenyellow",11,273,0.87490583056846
"240","Clcn3","greenyellow",11,273,0.871913994356691
"241","Tada3","tan",12,254,0.902822492301824
"242","Trim28","tan",12,254,0.901688909338883
"243","Mrps12","tan",12,254,0.886545963243544
"244","Plekhj1","tan",12,254,0.869430783043798
"245","Akr7a2","tan",12,254,0.869131896866198
"246","Tmem240","tan",12,254,0.866170173980259
"247","Hdgfl2","tan",12,254,0.865460183860905
"248","Coro1a","tan",12,254,0.864139954464724
"249","Hras","tan",12,254,0.863014363848032
"250","TWF2","tan",12,254,0.860062737917531
"251","Ubtd1","tan",12,254,0.857862792947696
"252","Maf1","tan",12,254,0.85689648731435
"253","U2af1","tan",12,254,0.849053518909599
"254","Mrpl34","tan",12,254,0.848102028230286
"255","Phf5a","tan",12,254,0.845635307194469
"256","Timm21","tan",12,254,0.839173505277549
"257","Plpp2","tan",12,254,0.834650344668329
