"","topcorgene","module_color","module_n","module_genes","membership"
"188","Arhgef4","magenta",9,309,0.935108940822859
"189","Large1","magenta",9,309,0.934611480471102
"190","Lzts3","magenta",9,309,0.933679133118498
"191","Dlgap3","magenta",9,309,0.932832413073008
"192","Synpo","magenta",9,309,0.932485164823536
"193","Astn1","magenta",9,309,0.930813620142295
"194","Neurl1","magenta",9,309,0.930772598379179
"195","Crtc1","magenta",9,309,0.927709080468533
"196","Myt1l","magenta",9,309,0.926389121752922
"197","Mast3","magenta",9,309,0.92184235270966
"198","Ppfia3","magenta",9,309,0.920823278894489
"199","Dnm1","magenta",9,309,0.919730829238677
"200","Grk2","magenta",9,309,0.919211613205935
"201","Grsf1","purple",10,267,0.926414549592257
"202","Ubxn4","purple",10,267,0.917937848937404
"203","Smarca5","purple",10,267,0.907507650170327
"204","Gpam","purple",10,267,0.904012093273676
"205","Znf664","purple",10,267,0.902120383587214
"206","Clic4","purple",10,267,0.900611135280206
"207","Tmod3","purple",10,267,0.890773884073769
"208","Prkd3","purple",10,267,0.884359553442914
"209","Riok3","purple",10,267,0.88282479739554
"210","Rcbtb1","purple",10,267,0.877105737461058
"211","Copb1","purple",10,267,0.873692555986021
"212","Paqr3","purple",10,267,0.873199845366987
"213","Spart","purple",10,267,0.872576203615693
"214","Fermt2","purple",10,267,0.872302024706793
"215","Lims1","purple",10,267,0.863666506348136
"216","Sash1","purple",10,267,0.862884709858394
"217","Rhoq","purple",10,267,0.860424011205895
"218","Pcyt1a","purple",10,267,0.858333568233204
"219","Ube2j1","purple",10,267,0.855574247183018
"220","Erbin","purple",10,267,0.852077329607185
"221","Grin1","greenyellow",11,233,0.970126896026139
"222","Mink1","greenyellow",11,233,0.93954115630097
"223","Adgrb2","greenyellow",11,233,0.932144910311083
"224","ABR","greenyellow",11,233,0.924831763999079
"225","Galnt17","greenyellow",11,233,0.922818693900494
"226","Tbc1d24","greenyellow",11,233,0.919441706693962
"227","Pdlim7","greenyellow",11,233,0.915677407545474
"228","Atp1a1","greenyellow",11,233,0.914442095551353
"229","Clstn1","greenyellow",11,233,0.91199068681703
"230","Dpysl4","greenyellow",11,233,0.902258737833832
"231","Zmiz2","greenyellow",11,233,0.899339857405703
"232","Pik3r2","greenyellow",11,233,0.895290638667318
"233","Cpt1c","greenyellow",11,233,0.894959938477001
"234","Lmtk3","greenyellow",11,233,0.893880394488033
"235","Cep170b","greenyellow",11,233,0.8891127812697
"236","Dagla","greenyellow",11,233,0.886526029028105
"237","DLGAP2_like_gene16840","greenyellow",11,233,0.885632535292647
"238","Ephb6","greenyellow",11,233,0.885466266206472
"239","Rbfox3","greenyellow",11,233,0.882552373865064
"240","Grik5","greenyellow",11,233,0.874689441459309
"241","Celsr3","tan",12,219,0.964463453634312
"242","Kmt2b","tan",12,219,0.934181967616811
"243","Ep400","tan",12,219,0.928485378972001
"244","Cdan1","tan",12,219,0.924584281121348
"245","Leng8","tan",12,219,0.920878412539088
"246","Ptpn23","tan",12,219,0.917309597058886
"247","Tsc1","tan",12,219,0.916453335543804
"248","Atxn2l","tan",12,219,0.910705329339752
"249","Snapc4","tan",12,219,0.908987406771655
"250","Capn10","tan",12,219,0.907287296696294
"251","Pkd1","tan",12,219,0.903462151257254
"252","Baz2a","tan",12,219,0.901207310532635
"253","Pask","tan",12,219,0.898605615486492
"254","Cep164","tan",12,219,0.893226812698488
"255","Dot1l","tan",12,219,0.890768234788101
"256","Idua","tan",12,219,0.888733366684377
"257","Cherp","tan",12,219,0.885689412492333
"258","Cic","tan",12,219,0.884931986681415
"259","Dip2a","tan",12,219,0.8829020911333
"260","Srcap","tan",12,219,0.880426975525696
"261","NCAM2_containing_gene23294","salmon",13,208,0.931850479855123
"262","Pcdh9","salmon",13,208,0.905286146394364
"263","Ncam2","salmon",13,208,0.902555226549854
"264","Kctd4","salmon",13,208,0.899124510386521
"265","Tbc1d5","salmon",13,208,0.891643573920854
"266","Tenm1","salmon",13,208,0.886128723130593
"267","Ppp1r9a","salmon",13,208,0.881465277659239
"268","Chp1","salmon",13,208,0.872244212050516
"269","Ssbp2","salmon",13,208,0.865988676971239
"270","Kcnip4","salmon",13,208,0.854806889296527
"271","HCG11_G36502","salmon",13,208,0.850975323869421
"272","OGA","salmon",13,208,0.847844827849063
"273","Mgea5","salmon",13,208,0.845151787171459
"274","Fam98b","salmon",13,208,0.842811292513152
"275","Adgrl3","salmon",13,208,0.827187984913053
"276","Pdgfra","salmon",13,208,0.826836330171721
"277","Tcp11l1","salmon",13,208,0.826038867705445
"278","Wwp1","salmon",13,208,0.821582259200543
"279","Akt3","salmon",13,208,0.818800537021094
"280","Fbxl2","salmon",13,208,0.813440591807271
"281","Hspbp1","cyan",14,202,0.901987556585858
"282","Apbb1","cyan",14,202,0.887903154973034
"283","Fkbp8","cyan",14,202,0.886938859238132
"284","Aes","cyan",14,202,0.85645505619278
"285","Mapk8ip1","cyan",14,202,0.851724355534565
"286","Ruvbl1","cyan",14,202,0.848306040973309
"287","Epn1","cyan",14,202,0.837190046654405
"288","Ptpa","cyan",14,202,0.833728725072192
"289","Btbd2","cyan",14,202,0.833512121878309
"290","Irf2bp1","cyan",14,202,0.833405236087414
"291","Stk25","cyan",14,202,0.832691175921419
"292","Actr1b","cyan",14,202,0.832523891235375
"293","Rab3a","cyan",14,202,0.824775251572647
"294","Raly","cyan",14,202,0.822577093689371
"295","Mrpl54","cyan",14,202,0.82090362390759
"296","Tmem151a","cyan",14,202,0.812442079702965
"297","Tmem179","cyan",14,202,0.806763042453782
"298","Gnb1","cyan",14,202,0.805828186370242
"299","Pin1","cyan",14,202,0.79690167280707
"300","Mapk8ip2","cyan",14,202,0.794125462396935
"301","Kif1a","midnightblue",15,196,0.939468121765014
"302","Nisch","midnightblue",15,196,0.934193683196311
"303","Atn1","midnightblue",15,196,0.913434034574127
"304","Prrc2a","midnightblue",15,196,0.898945810415737
"305","Ttbk1","midnightblue",15,196,0.886717844625958
"306","Ptprs","midnightblue",15,196,0.88591733362634
"307","Rusc1","midnightblue",15,196,0.884189067269656
"308","Hsf1","midnightblue",15,196,0.880428627264315
"309","Mapt","midnightblue",15,196,0.87949016135157
"310","Atg2a","midnightblue",15,196,0.879060979789848
"311","Cntnap1","midnightblue",15,196,0.878669811557774
"312","Pcnx2","midnightblue",15,196,0.877040886604187
"313","Tmem94","midnightblue",15,196,0.876539356335474
"314","Wnk2","midnightblue",15,196,0.876106488863377
"315","Prrc2b","midnightblue",15,196,0.874669711596754
"316","Hcfc1","midnightblue",15,196,0.872028332897002
"317","Megf8","midnightblue",15,196,0.870218768763326
"318","Plcg1","midnightblue",15,196,0.869369875179999
"319","Mapk8ip3","midnightblue",15,196,0.868091319757945
"320","Slc12a5","midnightblue",15,196,0.867984671839005
"321","Gtf2h1","lightcyan",16,177,0.938630279154089
"322","Wdr37","lightcyan",16,177,0.893867075639968
"323","Tmem87b","lightcyan",16,177,0.876472159981036
"324","Ssr3","lightcyan",16,177,0.858534759430452
"325","Ubr7","lightcyan",16,177,0.852769272894378
"326","Ppp6c","lightcyan",16,177,0.848170088989412
"327","Armc8","lightcyan",16,177,0.838290874718622
