"","gene","r","module_color","module_n"
"9412","Cct7",0.719875555767805,"turquoise",1
"9413","Fbxo41",0.66819582286311,"blue",2
"9414","Egr4",0.916111216774817,"blue",2
"9415","Alms1",0.832435530185062,"orange",25
"9416","Tprkb",0.623676563198437,"darkturquoise",23
"9417","Dusp11",0.598595240140325,"blue",2
"9418","LOC110597831",0.567961258979237,"saddlebrown",29
"9419","Dcaf13",0.813948984928581,"turquoise",1
"9420","Sept3",0.68783694021738,"lightgreen",18
"9421","Srebf2",0.77540398224998,"midnightblue",15
"9422","Slc25a32",0.74548397046465,"blue",2
"9423","Snu13",0.469786629101038,"turquoise",1
"9424","Xrcc6",-0.0168768877882519,"grey",0
"9425","Desi1",0.75870993068805,"green",5
"9426","Pmm1",0.653846944872113,"green",5
"9427","Csdc2",0.644615901138269,"green",5
"9428","Polr3h",0.343863696139423,"turquoise",1
"9429","Aco2",0.825954859512518,"pink",8
"9430","Phf5a",-0.230438421820475,"grey",0
"9431","Tob2",0.878360375079556,"blue",2
"9432","Tef",0.755359583907943,"yellow",4
"9433","Zc3h7b",0.694137385402443,"darkgreen",22
"9434","Rangap1",0.434293059609807,"greenyellow",11
"9435","Chadl",0.677870343079116,"cyan",14
"9436","L3mbtl2",0.618104864807684,"magenta",9
"9437","Ep300",0.881392235276046,"blue",2
"9438","Rbx1",0.594649735249235,"turquoise",1
"9439","Xpnpep3",0.620515480590561,"black",7
"9440","Fzd6",0.64344179136653,"purple",10
"9441","St13",0.736518056002476,"purple",10
"9442","Slc25a17",0.350545930121856,"turquoise",1
"9443","Mchr1",0.796661620620092,"magenta",9
"9444","Mkl1",0.692815055209816,"blue",2
"9445","Sgsm3",0.810175613913097,"blue",2
"9446","Adsl",0.508627435557191,"turquoise",1
"9447","Tnrc6b",0.870333586120566,"yellow",4
"9448","Cacna1i",0.804208250057989,"magenta",9
"9449","Rps19bp1",0.614213807529608,"lightgreen",18
"9450","Atf4",0.803318848473388,"yellow",4
"9451","Mief1",0.749894102106902,"black",7
"9452","Mgat3",0.695696989779654,"blue",2
"9453","Tab1",0.604398563948106,"blue",2
"9454","Syngr1",0.890446094185171,"magenta",9
"9455","Baalc",0.675429396570269,"turquoise",1
"9456","Rpl3",0.872749516809502,"turquoise",1
"9457","Pdgfb",0.813053720855361,"blue",2
"9458","Cbx7",0.82674626406385,"magenta",9
"9459","Cbx6",0.787414864010784,"magenta",9
"9460","Nptxr",0.905217524657047,"brown",3
"9461","Dnal4",0.646986495583012,"brown",3
"9462","Sun2",0.0971259526928744,"grey",0
"9463","Gtpbp1",0.540637907564144,"blue",2
"9464","Atp6v1c1",0.782969436201696,"red",6
"9465","Josd1",0.748421175768355,"blue",2
"9466","Tomm22",0.389480989437064,"turquoise",1
"9467","Cby1",-0.039287156546861,"grey",0
"9468","Ddx17",0.669408626346364,"blue",2
"9469","Kcnj4",0.893298938205535,"brown",3
"9470","CSNK1E_containing",0.569800435764584,"midnightblue",15
"9471","LOC101967743",0.569800435764584,"midnightblue",15
"9472","Tmem184b",0.826948320836459,"midnightblue",15
"9473","Pla2g6",0.558212249448191,"pink",8
"9474","Pick1",0.752788222240543,"lightgreen",18
"9475","Sox10",0.756758517484115,"grey",0
"9476","Polr2f",0.637898388000561,"turquoise",1
"9477","Scn7a",0.507168836614056,"green",5
