"","gene","r","module_color","module_n"
"6360","CUNH1orf174",0.601118466328762,"magenta",9
"6361","Dffb",0.654107407926222,"turquoise",1
"6362","Cep104",0.743335028562381,"purple",10
"6363","Lrrc47",0.572118508455318,"blue",2
"6364","Wrap73",0.76056288558456,"black",7
"6365","Tprg1l",0.898569634615368,"blue",2
"6366","Megf6",0.736001977310982,"salmon",13
"6367","Prdm16",0.942211191464485,"tan",12
"6368","Gpt2",-0.216561524503822,"grey",0
"6369","Fam213b",0.719248717303779,"blue",2
"6370","Pank4",0.495225326665058,"purple",10
"6371","Plch2",0.777433119295763,"green",5
"6372","Pex10",-0.555596468376661,"grey",0
"6373","Dnaja2",0.632552045473337,"blue",2
"6374","Rer1",0.744331289012728,"blue",2
"6375","Ski",0.664569285091696,"turquoise",1
"6376","Faap20",0.688067903732797,"blue",2
"6377","Prkcz",-0.178393732072554,"grey",0
"6378","Cfap74",0.802618327596981,"pink",8
"6379","Gnb1",0.718917164878594,"blue",2
"6380","Nadk",0.740295959191939,"black",7
"6381","SLC35E2B_containing",0.803526900026313,"purple",10
"6382","CDK11B",0.610976959378508,"blue",2
"6383","Mib2",0.765904832099745,"darkorange",26
"6384","Fndc10",0.874934512857116,"darkorange",26
"6385","Ssu72",0.947323899584584,"blue",2
"6386","Tmem240",0.82379278796428,"cyan",14
"6387","ATAD3A_like",0.710567953487261,"blue",2
"6388","Vwa1",0.704667695372088,"yellow",4
"6389","Tmem88b",0.778337451778564,"lightgreen",18
"6390","Mrpl20",0.597482853967281,"yellow",4
"6391","Ccnl2",0.810348415757491,"black",7
"6392","Aurkaip1",0.91170379716075,"blue",2
"6393","Mxra8",-0.218673072794727,"grey",0
"6394","Dvl1",0.829545509751581,"pink",8
"6395","Cptp",0.649379427764543,"magenta",9
"6396","Neto2",0.701198736253323,"brown",3
"6397","Ints11",0.818820856768625,"blue",2
"6398","Pusl1",0.770649396546752,"magenta",9
"6399","Acap3",0.834143833764549,"pink",8
"6400","Ube2j2",0.705874770864695,"cyan",14
"6401","Sdf4",0.841655780729364,"blue",2
"6402","Itfg1",0.784763539466319,"brown",3
"6403","CUNH1orf159",-0.599811827789417,"grey",0
"6404","Rnf223",-0.385903155673363,"grey",0
"6405","Agrn",0.849296018344533,"pink",8
"6406","Isg15",0.520214910181949,"skyblue",28
"6407","Klhl17",0.766131788743739,"purple",10
"6408","Noc2l",0.635592073966221,"cyan",14
"6409","Wdfy3",0.698825287374831,"turquoise",1
"6410","Cds1",0.583959985595556,"brown",3
"6411","Gpat3",0.578845404080971,"white",27
"6412","Mrps18c",0.623352600672249,"yellow",4
"6413","Phkb",0.589167403442697,"grey",0
"6414","Helq",0.660101961237855,"lightcyan",16
"6415","LOC110599550",0.671853613401667,"turquoise",1
"6416","LOC110599551",0.636883027255058,"orange",25
"6417","Cops4",0.751224461311354,"blue",2
"6418","Lin54",0.48734387002588,"turquoise",1
"6419","Sec31a",0.754259682599072,"brown",3
"6420","Scd5",0.691284589810674,"royalblue",20
"6421","Tmem150c",0.629487957218148,"blue",2
"6422","Enoph1",0.778046896974998,"grey60",17
"6423","Hnrnpdl",0.657556906162316,"darkgreen",22
"6424","Hnrnpd",0.739963215380461,"yellow",4
"6425","Cnot6",0.82974649424405,"turquoise",1
"6426","Mapk9",0.911016033840082,"brown",3
"6427","Rnf130",0.76281783724748,"turquoise",1
"6428","Tbc1d9b",0.595602621753206,"royalblue",20
"6429","Mrnip",0.772854926158812,"yellow",4
"6430","Sqstm1",0.588522827126153,"blue",2
"6431","Mgat4b",0.699095123288957,"lightcyan",16
"6432","Maml1",0.830815299429343,"turquoise",1
"6433","Canx",0.880188918187176,"grey60",17
"6434","Hnrnph1",0.753220182614092,"turquoise",1
"6435","Rufy1",0.400969455077297,"yellow",4
"6436","Adamts2",0.0427102644311544,"grey",0
"6437","ZNF354C",0.934029169833402,"turquoise",1
"6438","ZNF354B_containing",0.850775749968213,"turquoise",1
"6439","Lonp2",0.769841191479659,"saddlebrown",29
"6440","Vangl2",0.657516818664926,"lightgreen",18
"6441","Ncstn",0.639014702817798,"yellow",4
"6442","Copa",0.627808319104964,"blue",2
"6443","Pex19",0.906719551130035,"grey60",17
"6444","Dcaf8",0.655966557612751,"midnightblue",15
"6445","Pea15",0.898755306934866,"green",5
"6446","Siah1",0.581517239400781,"turquoise",1
"6447","ATP1A2_like",0.805086698103053,"green",5
"6448","Igsf8",0.779104073664494,"blue",2
"6449","Kcnj9",0.48963724625308,"brown",3
"6450","Kcnj10",0.438350777517651,"turquoise",1
"6451","Pigm",0.603210948026773,"turquoise",1
"6452","Tagln2",-0.198208308142091,"grey",0
"6453","N4bp1",0.889008654935971,"turquoise",1
"6454","Cbln1",0.0429685812943554,"grey",0
