"","topcorgene","module_color","module_n","module_genes","membership"
"347","Egfl8","grey60",17,123,0.868836230325955
"348","Anos1","grey60",17,123,0.861930159150074
"349","Nop53","grey60",17,123,0.861460037841406
"350","B3gat1","grey60",17,123,0.844308955833895
"351","Cd81","grey60",17,123,0.842860416952974
"352","Znf358","grey60",17,123,0.836887666056652
"353","Tnfsf12","grey60",17,123,0.835370799612959
"354","Mvb12b","grey60",17,123,0.828865831588367
"355","Ttyh1","grey60",17,123,0.828273809638994
"356","Pld4","grey60",17,123,0.822327709534248
"357","Enho","grey60",17,123,0.809205398866241
"358","Acacb","grey60",17,123,0.808462781383602
"359","Ptn","grey60",17,123,0.801623092626566
"360","Igsf8","grey60",17,123,0.800316225903698
"361","Rngtt","lightgreen",18,94,0.921642319275819
"362","B3galnt1","lightgreen",18,94,0.870692228622794
"363","Xrcc5","lightgreen",18,94,0.859793706891355
"364","Jkamp","lightgreen",18,94,0.854424561742797
"365","Plcb4","lightgreen",18,94,0.844595679473818
"366","Pcsk1","lightgreen",18,94,0.836986661278646
"367","Ahcyl2","lightgreen",18,94,0.828753993580608
"368","Abcb7","lightgreen",18,94,0.81337103853559
"369","Ppm1a","lightgreen",18,94,0.808806048600586
"370","Vps50","lightgreen",18,94,0.80672958768619
"371","Micu3","lightgreen",18,94,0.772218963398695
"372","Rimkla","lightgreen",18,94,0.768359705189966
"373","Scrn3","lightgreen",18,94,0.767432211940025
"374","Ccni","lightgreen",18,94,0.767363789832887
"375","Mical2","lightgreen",18,94,0.764566995668938
"376","Tmem196","lightgreen",18,94,0.75653901474402
"377","Tusc3","lightgreen",18,94,0.751546680078643
"378","Crebl2","lightgreen",18,94,0.741566945770289
"379","HEATR5B_like","lightgreen",18,94,0.73672349992107
"380","Phkb","lightgreen",18,94,0.736387268767962
"381","Uhmk1","lightyellow",19,88,0.86389539881506
"382","Tarsl2","lightyellow",19,88,0.850426748334988
"383","Tmem30a","lightyellow",19,88,0.838998964107047
"384","Psip1","lightyellow",19,88,0.809271097974202
"385","Znf540","lightyellow",19,88,0.807871805424306
"386","Pak3","lightyellow",19,88,0.807792384364576
"387","Tmx3","lightyellow",19,88,0.800402772032547
"388","Atp6v1a","lightyellow",19,88,0.800038989531974
"389","Pds5b","lightyellow",19,88,0.799951908291848
"390","Prkar1a","lightyellow",19,88,0.799207922498143
"391","Prkacb","lightyellow",19,88,0.791161630811836
"392","Ociad1","lightyellow",19,88,0.787450574740487
"393","Rnf11","lightyellow",19,88,0.783847466294045
"394","Matr3","lightyellow",19,88,0.771288918878305
"395","Ocrl","lightyellow",19,88,0.765740094183762
"396","Acsl4","lightyellow",19,88,0.760859392279089
"397","Ttc33","lightyellow",19,88,0.744921336100415
"398","Sub1","lightyellow",19,88,0.733145872875534
"399","Etnk1","lightyellow",19,88,0.73241145662142
"400","Kif3a","lightyellow",19,88,0.732217714371524
"401","Otud7b","royalblue",20,73,0.861162966117589
"402","Add3","royalblue",20,73,0.84923624615811
"403","Prkd3","royalblue",20,73,0.847804517723612
"404","Slain1","royalblue",20,73,0.843451835179579
"405","Fmnl2","royalblue",20,73,0.837863067294204
"406","Myo1e","royalblue",20,73,0.831489597798781
"407","Clic4","royalblue",20,73,0.82741974122122
"408","Spart","royalblue",20,73,0.812026007522065
"409","Wnk1","royalblue",20,73,0.793522811171964
"410","Rac1","royalblue",20,73,0.793317019486926
"411","S1pr5","royalblue",20,73,0.786059129777405
"412","Fam107b","royalblue",20,73,0.785197828018638
"413","Slc12a2","royalblue",20,73,0.782283384422042
"414","Sgk3","royalblue",20,73,0.778603286316017
"415","Jam3","royalblue",20,73,0.776324527042835
"416","Kcns2","royalblue",20,73,0.774561451369087
"417","KCNK13_containing","royalblue",20,73,0.774390760771431
"418","Cdk19","royalblue",20,73,0.773347111558478
"419","Ptma","royalblue",20,73,0.767329454534186
"420","Acsl1","royalblue",20,73,0.764234688085676
