"","topcorgene","module_color","module_n","module_genes","membership"
"58","Lgi2","blue",2,1215,0.937837125294209
"59","Prkce","blue",2,1215,0.936337793395358
"60","Inpp4a","blue",2,1215,0.935317592557925
"61","Fadd","brown",3,1067,0.969542645743801
"62","LOC110597803","brown",3,1067,0.963639829978883
"63","Mogs","brown",3,1067,0.961852999485843
"64","THAP2_containing","brown",3,1067,0.952449452218333
"65","Wfikkn1","brown",3,1067,0.950901863653459
"66","ENSSTOG00000034702","brown",3,1067,0.948342654897072
"67","MIR29B2CHG_containing_G39119","brown",3,1067,0.946910293209379
"68","Ccdc117","brown",3,1067,0.945725553458549
"69","SP1_like","brown",3,1067,0.944867362882175
"70","Mex3c","brown",3,1067,0.943963290243008
"71","Lig4","brown",3,1067,0.9438007530473
"72","Zfp62","brown",3,1067,0.942121927086289
"73","Pnrc1","brown",3,1067,0.941545939562348
"74","Znf646","brown",3,1067,0.941533547634478
"75","Clk1","brown",3,1067,0.941474369574685
"76","Uap1l1","brown",3,1067,0.941235778036172
"77","Rin2","brown",3,1067,0.941095264338935
"78","Fbxl14","brown",3,1067,0.939437554841836
"79","G14950","brown",3,1067,0.938395738132862
"80","BTBD7_containing_G27229","brown",3,1067,0.937279209538969
"81","Med13","yellow",4,1037,0.954153850373476
"82","Mga","yellow",4,1037,0.952913479833426
"83","Tmtc3","yellow",4,1037,0.952386907787071
"84","ZNF799_containing","yellow",4,1037,0.950297848413785
"85","Phf3","yellow",4,1037,0.947726110633596
"86","Cep350","yellow",4,1037,0.94767058333445
"87","Sp1","yellow",4,1037,0.94648216966382
"88","Dixdc1","yellow",4,1037,0.946093734329914
"89","Znf397","yellow",4,1037,0.944919702656684
"90","ZNF714_containing","yellow",4,1037,0.944673280991323
"91","Znf507","yellow",4,1037,0.944462533042866
"92","Lrp6","yellow",4,1037,0.942033541663259
"93","Usp37","yellow",4,1037,0.938032245924846
"94","Cep170","yellow",4,1037,0.934670195490092
"95","Arid4a","yellow",4,1037,0.934390993621501
"96","Tjp1","yellow",4,1037,0.933473337594168
"97","Helz","yellow",4,1037,0.929485041025596
"98","Scaf11","yellow",4,1037,0.928631234413912
"99","Kdm5a","yellow",4,1037,0.927698299672583
"100","Nup58","yellow",4,1037,0.927490264461301
"101","Dennd4a","green",5,835,0.963325987068815
"102","Apc","green",5,835,0.950323209774742
"103","Spag9","green",5,835,0.934936206203834
"104","ZFYVE16","green",5,835,0.928727746009323
"105","Nfat5","green",5,835,0.924181799385758
"106","Sesn3","green",5,835,0.921130852793886
"107","Trps1","green",5,835,0.917303150691301
"108","Znf483","green",5,835,0.911791937825763
"109","Qser1","green",5,835,0.9117777442006
"110","Pcm1","green",5,835,0.909964155079505
"111","Ank3","green",5,835,0.909184134492313
"112","Nrip1","green",5,835,0.908968564413608
"113","Nsd1","green",5,835,0.907233750446777
"114","Wnk1","green",5,835,0.906987336053797
"115","Rora","green",5,835,0.906390081483814
"116","Bbx","green",5,835,0.905972970653966
"117","Pitpnc1","green",5,835,0.904244932986635
"118","Lcor","green",5,835,0.901077343223133
"119","Unc80","green",5,835,0.900371327061319
"120","ANKIB1","green",5,835,0.898481908595255
"121","Usp11","red",6,674,0.95084899140019
"122","Sv2a","red",6,674,0.949242794841426
"123","Sez6l2","red",6,674,0.948863637734503
"124","Nsg1","red",6,674,0.947004081156936
"125","Ap2a1","red",6,674,0.944677311872794
"126","Ppme1","red",6,674,0.944320128204528
"127","Cdip1","red",6,674,0.940403160765113
"128","Cend1","red",6,674,0.939902264164441
"129","Atp1a1","red",6,674,0.939631310724503
"130","Tuba4a","red",6,674,0.935515622762467
"131","Atp6v0e2","red",6,674,0.935378715811126
"132","Ap1b1","red",6,674,0.934157313622887
"133","Atp6ap1","red",6,674,0.933670877929644
"134","Ndrg3","red",6,674,0.932650886125096
"135","Sult4a1","red",6,674,0.931361284948309
"136","Cd83","red",6,674,0.93049196005301
"137","Atp6v0a1","red",6,674,0.927788920978565
"138","Ephb1","red",6,674,0.927779334718652
"139","Maged1","red",6,674,0.927504826282107
"140","Ncdn","red",6,674,0.926483748800607
"141","Mid1ip1","black",7,582,0.892839826279525
"142","Acin1","black",7,582,0.887611973584909
"143","KLF15_like","black",7,582,0.885358333631882
"144","Slc25a18","black",7,582,0.882268677980372
"145","Nxf1","black",7,582,0.880305106435214
"146","ZNF391_containing","black",7,582,0.876942040029726
"147","TMEM198B_containing","black",7,582,0.876587467802241
"148","Ticam1","black",7,582,0.873570595277805
"149","Aldh1l1","black",7,582,0.87056834506143
"150","Amh","black",7,582,0.870562724805424
"151","Rasgrp2","black",7,582,0.868708771763929
"152","Dao","black",7,582,0.868268856528771
"153","LOC101965466","black",7,582,0.867553847968814
"154","Pdia2","black",7,582,0.864858980062805
"155","ZNF208_like_gene22670","black",7,582,0.864132520935643
"156","ZBTB20","black",7,582,0.863042513493262
"157","ZNF419_like","black",7,582,0.860779040043969
"158","G29684","black",7,582,0.859310340322209
"159","G1425","black",7,582,0.85858002405385
"160","Srsf4","black",7,582,0.85820939338043
"161","Polr2b","pink",8,524,0.9650568628238
"162","Ube2k","pink",8,524,0.957082758955645
"163","Yme1l1","pink",8,524,0.955497345204258
"164","Lrpprc","pink",8,524,0.952558843448754
"165","Xpot","pink",8,524,0.952195146803203
"166","Ubxn4","pink",8,524,0.949270941122722
"167","Mrpl15","pink",8,524,0.945140153605045
"168","Supt16h","pink",8,524,0.941576258854383
"169","Ndfip2","pink",8,524,0.940557364034884
"170","Atp6v1d","pink",8,524,0.937516297222223
"171","YWHAQ_gene11745","pink",8,524,0.937244989157179
"172","Tmem248","pink",8,524,0.937143598569459
"173","Ogfod1","pink",8,524,0.936701496380427
"174","Sucla2","pink",8,524,0.935693135305392
"175","Bnip3l","pink",8,524,0.935628454512092
"176","Tmem161b","pink",8,524,0.934913959040241
"177","Gdap1","pink",8,524,0.932217752801207
"178","Naa25","pink",8,524,0.931110891620357
"179","Dusp3","pink",8,524,0.928160177635544
"180","G11048","pink",8,524,0.927222329513807
"181","Tmsb10","magenta",9,504,0.921379434770099
"182","Lrrc75b","magenta",9,504,0.911659295111086
"183","G13856","magenta",9,504,0.900595915346364
"184","Ttyh1","magenta",9,504,0.881419105673825
"185","Clu","magenta",9,504,0.878729864112183
"186","Aplp1","magenta",9,504,0.878048257897519
"187","MAGI2_G16473","magenta",9,504,0.877889462432
"188","Fam173a","magenta",9,504,0.876606597808423
"189","Rpl23a","magenta",9,504,0.869586657011878
"190","Tppp3","magenta",9,504,0.864329070814847
"191","Rps29","magenta",9,504,0.861151667749939
"192","Gjc2","magenta",9,504,0.85832380758309
"193","Colca2","magenta",9,504,0.854834059873812
"194","Pmvk","magenta",9,504,0.854260226848919
"195","Acp6","magenta",9,504,0.853871088085613
"196","G5665","magenta",9,504,0.853583644875815
"197","G6pd","magenta",9,504,0.847902980785087
"198","Il11ra","magenta",9,504,0.846297203142786
"199","CCDC183_like","magenta",9,504,0.843665958402728
"200","Slc48a1","magenta",9,504,0.841695876098853
"201","Tns2","purple",10,496,0.916041380601036
"202","Pnpla7","purple",10,496,0.905922990223431
"203","Leng8","purple",10,496,0.903429412623366
"204","Sppl2b","purple",10,496,0.899907378443648
"205","Ciz1","purple",10,496,0.887352810586716
"206","Pla2g6","purple",10,496,0.887342311724998
"207","Mtss1l","purple",10,496,0.88637760086969
"208","Acap3","purple",10,496,0.873726541255767
"209","Abca2","purple",10,496,0.870940908985285
"210","Mink1","purple",10,496,0.867037999952263
"211","Crocc","purple",10,496,0.862753649516124
"212","Amt","purple",10,496,0.860309527181887
"213","Ryr1","purple",10,496,0.857124069105516
"214","Ltbp3","purple",10,496,0.85652151156244
"215","Best1","purple",10,496,0.851018285568678
"216","Speg","purple",10,496,0.850218096187152
"217","Ift172","purple",10,496,0.849907720911277
"218","Dvl1","purple",10,496,0.846973978955017
"219","Coro2b","purple",10,496,0.845375824086661
"220","Rhot2","purple",10,496,0.844655881742105
"221","ZBTB7A_containing_G19503","greenyellow",11,454,0.955853951385415
"222","Bbs1","greenyellow",11,454,0.942495521786955
"223","Kmt2e","greenyellow",11,454,0.941668720944519
"224","G40961","greenyellow",11,454,0.932108753322894
"225","G26744","greenyellow",11,454,0.930797101354282
"226","G23225","greenyellow",11,454,0.930179299737794
"227","UBN2_containing","greenyellow",11,454,0.929786376982721
"228","G23226","greenyellow",11,454,0.92900120005435
"229","Eef2k","greenyellow",11,454,0.928101851601813
"230","ZNF83_containing_G11891","greenyellow",11,454,0.922313434631711
"231","Itgb8","greenyellow",11,454,0.922059867433607
"232","Zc3h11a","greenyellow",11,454,0.918315698448969
"233","Spen","greenyellow",11,454,0.912546063884008
"234","G3859","greenyellow",11,454,0.912308743919572
"235","Ankrd44","greenyellow",11,454,0.911302277182111
"236","Tet2","greenyellow",11,454,0.911090000282118
"237","G4530","greenyellow",11,454,0.909750016911068
"238","Znf236","greenyellow",11,454,0.909142327194715
"239","G23882","greenyellow",11,454,0.907904034177677
"240","LOC110598126","greenyellow",11,454,0.907432617405528
"241","Nob1","tan",12,360,0.886841651142105
"242","Rrp9","tan",12,360,0.880185985021015
"243","Eif2b2","tan",12,360,0.87922003871562
"244","Hrh3","tan",12,360,0.879047321482381
"245","Rnf34","tan",12,360,0.871197009379376
"246","Sqstm1","tan",12,360,0.868940143091
"247","Ppif","tan",12,360,0.865970148473092
"248","U2af1","tan",12,360,0.865796362155148
"249","Hdgfl2","tan",12,360,0.85955254446681
"250","Clk3","tan",12,360,0.856837628135172
"251","Lta4h","tan",12,360,0.851663442168962
"252","Zmynd19","tan",12,360,0.845368620852959
"253","Rab35","tan",12,360,0.843109991311191
"254","Mul1","tan",12,360,0.842310681185659
"255","Blmh","tan",12,360,0.84175091828326
"256","Med17","tan",12,360,0.840840249581992
"257","Brms1","tan",12,360,0.837010076601315
"258","Mrps6","tan",12,360,0.835421940961955
"259","Psmd6","tan",12,360,0.829856681575434
"260","Kpna2","tan",12,360,0.827766383635136
"261","G38978","salmon",13,284,0.925479364881378
"262","G2813","salmon",13,284,0.914573285562991
"263","Nrdc","salmon",13,284,0.908452752963368
"264","G14318","salmon",13,284,0.902116604451416
"265","G7148","salmon",13,284,0.901052612072156
"266","G22635","salmon",13,284,0.899425612621867
"267","Bhlhe40","salmon",13,284,0.889879624912568
"268","Mgat4c","salmon",13,284,0.889429182753504
"269","G6407","salmon",13,284,0.886892782322207
"270","Fubp3","salmon",13,284,0.884193830324007
"271","Nrde2","salmon",13,284,0.882987891437486
"272","G31494","salmon",13,284,0.875206727429475
"273","RABL3_containing","salmon",13,284,0.871541278049608
"274","G26508","salmon",13,284,0.871511807214386
"275","Gng12","salmon",13,284,0.865018915048607
"276","G37222","salmon",13,284,0.863499433629584
"277","G28224","salmon",13,284,0.856679064028875
"278","Cast","salmon",13,284,0.849541897832979
"279","SNX1_containing","salmon",13,284,0.846412984332199
"280","Tmtc2","salmon",13,284,0.842175052692634
"281","Slc4a5","cyan",14,260,0.971541169645386
"282","Otx2","cyan",14,260,0.968804964573993
"283","Sytl3","cyan",14,260,0.968422693478368
"284","Kcnj13","cyan",14,260,0.967127644667824
"285","Enpp2","cyan",14,260,0.966540522989631
"286","St6galnac2","cyan",14,260,0.965380405295085
"287","Prr32","cyan",14,260,0.962606238706582
"288","Frem1","cyan",14,260,0.961877874943396
"289","Mfrp","cyan",14,260,0.961546082156708
"290","Kl","cyan",14,260,0.960226778861045
"291","Slc4a2","cyan",14,260,0.955833399791979
"292","Rbm47","cyan",14,260,0.951022317268986
"293","Cldn1","cyan",14,260,0.949417966306293
"294","Serpinf1","cyan",14,260,0.948103937472183
"295","Cgnl1","cyan",14,260,0.944917835144001
"296","Focad","cyan",14,260,0.94476277373791
"297","Trpv4","cyan",14,260,0.94453262545678
"298","Stra6","cyan",14,260,0.943669162008003
"299","Msx1","cyan",14,260,0.943510990452772
"300","Sfrp1","cyan",14,260,0.942411931135111
"301","Tada3","midnightblue",15,220,0.905408238942058
"302","Maf1","midnightblue",15,220,0.887209886854467
"303","FAM89B_like","midnightblue",15,220,0.878332035689544
"304","Ahsa1","midnightblue",15,220,0.873307370494116
"305","Znf511","midnightblue",15,220,0.865607420010028
"306","Coro1a","midnightblue",15,220,0.862711902387985
"307","Timm21","midnightblue",15,220,0.860296176391465
"308","Ypel3","midnightblue",15,220,0.855877073563058
"309","Plpp2","midnightblue",15,220,0.852948445007315
"310","Nt5m","midnightblue",15,220,0.852297178765406
"311","Nme6","midnightblue",15,220,0.85216273891361
"312","Pgbd5","midnightblue",15,220,0.848385952461895
"313","Dnajb2","midnightblue",15,220,0.846353477943843
"314","CUNH19orf24","midnightblue",15,220,0.846300237153975
"315","Itgb1bp1","midnightblue",15,220,0.845230253065625
"316","Tmem240","midnightblue",15,220,0.84485928114611
"317","Aup1","midnightblue",15,220,0.840753278716856
"318","Chka","midnightblue",15,220,0.838647907950655
"319","Tmem223","midnightblue",15,220,0.836846396320982
"320","Ubtd1","midnightblue",15,220,0.835791312916658
"321","Cdyl2","lightcyan",16,186,0.911997043062328
"322","Ankrd52","lightcyan",16,186,0.909490171858375
"323","Fam222b","lightcyan",16,186,0.909081179087642
"324","Mef2d","lightcyan",16,186,0.89950441267664
"325","Dnajc16","lightcyan",16,186,0.898362729817749
"326","Mecp2","lightcyan",16,186,0.893828351750223
"327","Fbxl18","lightcyan",16,186,0.893009449722947
"328","Wipf2","lightcyan",16,186,0.887947132966305
"329","Rcor1","lightcyan",16,186,0.882178028131089
"330","Smcr8","lightcyan",16,186,0.88205261721946
"331","Ranbp10","lightcyan",16,186,0.877374179894746
"332","Znf142","lightcyan",16,186,0.86953857922744
"333","Tmem201","lightcyan",16,186,0.864580137026328
"334","Ksr1","lightcyan",16,186,0.864314856913603
"335","Coro2a","lightcyan",16,186,0.860937779482386
"336","Znf697","lightcyan",16,186,0.8607279269405
"337","Atxn7l1","lightcyan",16,186,0.860139104452638
"338","Capza1","lightcyan",16,186,0.858187759372059
"339","Srrm4","lightcyan",16,186,0.858102008860699
"340","Klhl42","lightcyan",16,186,0.853662482695753
"341","Rbm34","grey60",17,184,0.871455293187125
"342","Kbtbd2","grey60",17,184,0.861697503518286
"343","Slmap","grey60",17,184,0.858244355870144
"344","Gemin6","grey60",17,184,0.853767779259599
"345","Kpnb1","grey60",17,184,0.852409702501767
"346","Ufm1","grey60",17,184,0.846245692539364
"347","Ncoa4","grey60",17,184,0.846018435423602
"348","Csnk2a1","grey60",17,184,0.842226236604649
"349","Ddx50","grey60",17,184,0.839593983146101
"350","Rbbp4","grey60",17,184,0.834427655294986
"351","Golga5","grey60",17,184,0.834121800885153
"352","Epha7","grey60",17,184,0.833453536128588
"353","Slc30a5","grey60",17,184,0.831971403278583
"354","Cebpz","grey60",17,184,0.831260463127201
"355","Clint1","grey60",17,184,0.831141412758711
"356","Exoc5","grey60",17,184,0.829912327185352
"357","Ddx6","grey60",17,184,0.828697261333573
"358","Tmem33","grey60",17,184,0.823986649092642
"359","Ube2w","grey60",17,184,0.820312059696831
"360","Thumpd3","grey60",17,184,0.818701069551674
"361","Ipo7","lightgreen",18,174,0.911650777711436
"362","KCNA3_containing","lightgreen",18,174,0.905165320894697
"363","Man1a2","lightgreen",18,174,0.902428244165169
"364","Cbx5","lightgreen",18,174,0.901362564836321
"365","Akt3","lightgreen",18,174,0.891793225566343
"366","Xiap","lightgreen",18,174,0.880410743590772
"367","Etnk1","lightgreen",18,174,0.878258933665157
"368","Lrrtm2","lightgreen",18,174,0.877351438191392
"369","Btbd3","lightgreen",18,174,0.875151448033001
"370","Zmym4","lightgreen",18,174,0.872961463496914
"371","Fam126b","lightgreen",18,174,0.872704205017921
"372","Rnf19a","lightgreen",18,174,0.870555412285591
"373","Acsl4","lightgreen",18,174,0.861574637248051
"374","Homer1","lightgreen",18,174,0.860365919442259
"375","TMOD2_containing","lightgreen",18,174,0.856872747322949
"376","Zc2hc1a","lightgreen",18,174,0.853251072643305
"377","RANBP2_like","lightgreen",18,174,0.852104832824441
"378","G25309","lightgreen",18,174,0.848763471832218
"379","Efr3a","lightgreen",18,174,0.848564850894333
"380","Shoc2","lightgreen",18,174,0.848196857713443
"381","Sec62","lightyellow",19,169,0.907899942169617
"382","RPL27A_containing_G5064","lightyellow",19,169,0.906640875806326
"383","PABPC1","lightyellow",19,169,0.900473404840856
"384","Mageh1","lightyellow",19,169,0.886746230378026
"385","Hmgn1","lightyellow",19,169,0.876886796988264
"386","H3F3AP4","lightyellow",19,169,0.869238806282725
"387","G3BP2_G25997","lightyellow",19,169,0.865291409464651
"388","FBXW7","lightyellow",19,169,0.864498692817332
"389","Llph","lightyellow",19,169,0.860470395741398
"390","LSAMP_containing","lightyellow",19,169,0.83992934299592
"391","G33597","lightyellow",19,169,0.837909212919835
"392","Esd","lightyellow",19,169,0.837768412899323
"393","G33312","lightyellow",19,169,0.83574738956921
"394","Eif5b","lightyellow",19,169,0.826728012604779
"395","HCG11_G35634","lightyellow",19,169,0.824216866739695
"396","G8227","lightyellow",19,169,0.82246558809156
"397","TMEM184C_like","lightyellow",19,169,0.808862851998556
"398","NRN1_G36314","lightyellow",19,169,0.807845821881636
"399","PNPLA8_containing","lightyellow",19,169,0.804357492638371
"400","Sarnp","lightyellow",19,169,0.801343857649675
"401","Slc7a2","royalblue",20,150,0.952645926244084
"402","G23610","royalblue",20,150,0.910777563986991
"403","Pnisr","royalblue",20,150,0.904240366021849
"404","Kdm4c","royalblue",20,150,0.902099203647429
"405","PCDH15_gene24547","royalblue",20,150,0.892135443055777
"406","Utrn","royalblue",20,150,0.889838587948419
"407","G29201","royalblue",20,150,0.885688271307651
"408","Col11a1","royalblue",20,150,0.87945071913297
"409","G12563","royalblue",20,150,0.878638442049049
"410","Wsb1","royalblue",20,150,0.876823643358229
"411","Arglu1","royalblue",20,150,0.869960328208372
"412","Gabbr1","royalblue",20,150,0.867289624497864
"413","COL24A1_like","royalblue",20,150,0.86685033898644
"414","Acvr1c","royalblue",20,150,0.865555526921112
"415","S1pr1","royalblue",20,150,0.863231835571444
"416","G2643","royalblue",20,150,0.851102421012668
"417","Pkp4","royalblue",20,150,0.849541331422104
"418","Sec31b","royalblue",20,150,0.848741594313479
"419","Wrn","royalblue",20,150,0.84699607791852
"420","SCD_containing_gene16211","royalblue",20,150,0.842161169313932
"421","PTPRS_containing","darkred",21,144,0.926127358103417
"422","G33798","darkred",21,144,0.923087405027376
"423","G9576","darkred",21,144,0.913868923821169
"424","SETD5","darkred",21,144,0.906451970904525
"425","LOC110599274","darkred",21,144,0.903949162147156
"426","Srrm2","darkred",21,144,0.901374101411952
"427","G23855","darkred",21,144,0.899361697828876
"428","Mlxip","darkred",21,144,0.897896120779709
"429","Kif21b","darkred",21,144,0.892310692054158
"430","G29696","darkred",21,144,0.891745803657698
"431","G23864","darkred",21,144,0.889319762009144
"432","LOC110598458","darkred",21,144,0.888833566412301
"433","Kmt2d","darkred",21,144,0.883997013544663
"434","G19738","darkred",21,144,0.877030230955841
"435","G33293","darkred",21,144,0.875252642175007
"436","Znf462","darkred",21,144,0.872817188397068
"437","Pkd1","darkred",21,144,0.870582374916498
"438","G8955","darkred",21,144,0.868330882678402
"439","G11742","darkred",21,144,0.864433174698947
"440","Dot1l","darkred",21,144,0.857170104834705
"441","Aga","darkgreen",22,144,0.875440633560757
"442","Slco1a2","darkgreen",22,144,0.870486471839915
"443","Srsf5","darkgreen",22,144,0.862968390049296
"444","Map6d1","darkgreen",22,144,0.855642032970245
"445","CABCOCO1_like","darkgreen",22,144,0.854584416074581
"446","PTPRB_containing","darkgreen",22,144,0.851726099984589
"447","Pgghg","darkgreen",22,144,0.830113693741438
"448","Rars2","darkgreen",22,144,0.822578295053069
"449","Cnp","darkgreen",22,144,0.821672453539507
"450","Dhtkd1","darkgreen",22,144,0.812871210197775
"451","G34824","darkgreen",22,144,0.80951190440774
"452","Grik2","darkgreen",22,144,0.807993035449902
"453","Mgea5","darkgreen",22,144,0.803634554479263
"454","LOC101965332","darkgreen",22,144,0.803364556161427
"455","Mmab","darkgreen",22,144,0.798733023280235
"456","Cd9","darkgreen",22,144,0.790606015627447
"457","G9042","darkgreen",22,144,0.785667903294542
"458","Slc44a1","darkgreen",22,144,0.778979098958676
"459","NXF2B_like","darkgreen",22,144,0.777452126665863
"460","MAP2K6","darkgreen",22,144,0.7768689347211
"461","Zc3h15","darkturquoise",23,112,0.925154452220659
"462","Srp19","darkturquoise",23,112,0.915567095053226
"463","Rala","darkturquoise",23,112,0.89802592760993
"464","G3128","darkturquoise",23,112,0.895834091279548
"465","Gdi2","darkturquoise",23,112,0.888331932113007
"466","Psmd12","darkturquoise",23,112,0.885202150712558
"467","Hdac2","darkturquoise",23,112,0.864647528174367
"468","Mrps31","darkturquoise",23,112,0.85264428024636
"469","Cmas","darkturquoise",23,112,0.852318207421156
"470","Sf3b6","darkturquoise",23,112,0.844796432193731
"471","Dnaja2","darkturquoise",23,112,0.840316665043606
"472","Mrpl44","darkturquoise",23,112,0.83932788203885
"473","G37760","darkturquoise",23,112,0.837797664009685
"474","Cdc37l1","darkturquoise",23,112,0.836882842250259
"475","Stt3b","darkturquoise",23,112,0.836855604637579
"476","Mphosph10","darkturquoise",23,112,0.835083226550526
"477","Txnl1","darkturquoise",23,112,0.834707333688474
"478","Kcmf1","darkturquoise",23,112,0.833225067856412
"479","Sumo1","darkturquoise",23,112,0.826334571348903
"480","Fam204a","darkturquoise",23,112,0.826290113935058
"481","Dbh","darkgrey",24,111,0.907341456168103
"482","Adcyap1","darkgrey",24,111,0.888017824003712
"483","Ncald","darkgrey",24,111,0.864524595929877
"484","Ndst4","darkgrey",24,111,0.859752985379281
"485","Gls","darkgrey",24,111,0.859599032437426
"486","Scn3b","darkgrey",24,111,0.848428698673141
"487","Gnb5","darkgrey",24,111,0.845022888434773
"488","Ap3m2","darkgrey",24,111,0.843209248194986
"489","Rgs8","darkgrey",24,111,0.840304258667465
"490","Syt1","darkgrey",24,111,0.83374440881421
"491","Znf385b","darkgrey",24,111,0.826940733982282
"492","Gbx2","darkgrey",24,111,0.820832919255142
"493","Elavl4","darkgrey",24,111,0.820381289953833
"494","Slc17a7","darkgrey",24,111,0.82030261124779
"495","Cacnb3","darkgrey",24,111,0.812655090123381
"496","Gabre","darkgrey",24,111,0.807618768345833
"497","Rgs6","darkgrey",24,111,0.803353880513518
"498","Rasgef1b","darkgrey",24,111,0.793462426857943
"499","Cntnap4","darkgrey",24,111,0.789353905742394
"500","Rasgrp1","darkgrey",24,111,0.788607242862045
"501","Srcin1","orange",25,98,0.929751789637927
"502","Hcfc1","orange",25,98,0.923782252107456
"503","Cacna1b","orange",25,98,0.904596123603662
"504","Megf8","orange",25,98,0.903698700269461
"505","Med12","orange",25,98,0.90265660964906
"506","Rbm33","orange",25,98,0.899709915099026
"507","Setd1a","orange",25,98,0.885557291941024
"508","Tns1","orange",25,98,0.878714110525091
"509","NLGN2_containing","orange",25,98,0.875800276970648
"510","Ncor2","orange",25,98,0.869038180689052
"511","Cad","orange",25,98,0.866657925947333
"512","G20364","orange",25,98,0.861528988357357
"513","Celsr3","orange",25,98,0.860389645611432
"514","Rimbp2","orange",25,98,0.860064710105993
"515","Kmt2b","orange",25,98,0.857632855406499
"516","Ptprs","orange",25,98,0.8501319809175
"517","G29892","orange",25,98,0.846120373922517
"518","Rnf31","orange",25,98,0.84527219952196
"519","Depdc5","orange",25,98,0.842378930329648
"520","Atg2a","orange",25,98,0.833283714430263
"521","Plxnb1","darkorange",26,90,0.923059301303134
"522","G23816","darkorange",26,90,0.906803005880585
"523","Cdh23","darkorange",26,90,0.902307482754154
"524","G4540","darkorange",26,90,0.885394706251021
"525","G23786","darkorange",26,90,0.88430972637353
"526","Tmem8b","darkorange",26,90,0.879688302597522
"527","Lrp1","darkorange",26,90,0.874532450681975
"528","Micall1","darkorange",26,90,0.865462460294816
"529","LOC101957084","darkorange",26,90,0.860232943315045
"530","Npas3","darkorange",26,90,0.846019989519908
"531","Ntrk3","darkorange",26,90,0.844898425246108
"532","G2462","darkorange",26,90,0.839861098006969
"533","Zcchc24","darkorange",26,90,0.835413136200286
"534","Mdc1","darkorange",26,90,0.834701093890181
"535","Ermard","darkorange",26,90,0.834539787697957
"536","G13788","darkorange",26,90,0.834501970947907
"537","RNF213_like_gene22884","darkorange",26,90,0.826867785548688
"538","Shank3","darkorange",26,90,0.819758985824325
"539","G2284","darkorange",26,90,0.818309990791099
"540","G22707","darkorange",26,90,0.816633524327086
"541","Col1a2","white",27,75,0.920548677976411
"542","Mfap4","white",27,75,0.887519402806281
"543","Colec12","white",27,75,0.875158484103587
"544","Col3a1","white",27,75,0.873271596675711
"545","Isyna1","white",27,75,0.86962523705959
