"","topcorgene","module_color","module_n","module_genes","membership"
"540","Spry4","darkorange",26,116,0.798688958326361
"541","TMEM135_like","white",27,114,0.86434780118039
"542","Gskip","white",27,114,0.862431293280862
"543","Rngtt","white",27,114,0.83634837639783
"544","G28345","white",27,114,0.818879395212557
"545","Ccdc186","white",27,114,0.818665864082772
"546","G21774","white",27,114,0.817038888803089
"547","RAB3C_containing_gene3505","white",27,114,0.816035944988608
"548","G21786","white",27,114,0.815506863761881
"549","Nfyb","white",27,114,0.814168264535466
"550","Dnajc10","white",27,114,0.812399920365694
"551","Snx16","white",27,114,0.809665310762664
"552","Arhgap5","white",27,114,0.809396066294969
"553","Taf13","white",27,114,0.807545416644578
"554","Dusp19","white",27,114,0.803680964750002
"555","Mesd","white",27,114,0.803360313293969
"556","Fam91a1","white",27,114,0.802759179772819
"557","Cep135","white",27,114,0.789635887696125
"558","Sec22b","white",27,114,0.788015294838294
"559","PAK3_like","white",27,114,0.782823359496214
"560","Elavl4","white",27,114,0.775130753564071
"561","Gtf2h1","skyblue",28,104,0.922293552208151
"562","Ddx21","skyblue",28,104,0.872148148446511
"563","Tmem87b","skyblue",28,104,0.857017553968313
"564","Stard7","skyblue",28,104,0.852164248387342
"565","Ssr3","skyblue",28,104,0.849465307916425
"566","Calu","skyblue",28,104,0.841907660663008
"567","Bzw2","skyblue",28,104,0.837609626845279
"568","Wdr37","skyblue",28,104,0.834290546756084
"569","Thop1","skyblue",28,104,0.823637512151254
"570","Armc8","skyblue",28,104,0.816885787611648
"571","Fam210b","skyblue",28,104,0.814363480809244
"572","Eif4a3","skyblue",28,104,0.811620444338045
"573","Surf4","skyblue",28,104,0.808036486200403
"574","Slc35a2","skyblue",28,104,0.807533520655256
"575","Ice1","skyblue",28,104,0.807381896098631
"576","Eif4a1","skyblue",28,104,0.803996963695271
"577","Blmh","skyblue",28,104,0.801823387739455
"578","Mcfd2","skyblue",28,104,0.800298236760158
"579","Pes1","skyblue",28,104,0.798045046742873
"580","Ube2j2","skyblue",28,104,0.794016513859409
"581","G245","saddlebrown",29,103,0.88940782523077
"582","Dnah6","saddlebrown",29,103,0.884752038988895
"583","Rbm25","saddlebrown",29,103,0.872661499317613
"584","G17997","saddlebrown",29,103,0.870103112162668
"585","G14066","saddlebrown",29,103,0.860542133696265
"586","ZNF311_like","saddlebrown",29,103,0.858054732128841
"587","G3505","saddlebrown",29,103,0.850933281850859
"588","G28623","saddlebrown",29,103,0.84466590803643
"589","Trpm7","saddlebrown",29,103,0.842209121104026
"590","G7012","saddlebrown",29,103,0.838594104754319
"591","G27632","saddlebrown",29,103,0.824778741143905
"592","ZNF33B_like","saddlebrown",29,103,0.818298574611519
"593","Prkdc","saddlebrown",29,103,0.81701684330887
"594","Ank3","saddlebrown",29,103,0.815403673475796
"595","G12155","saddlebrown",29,103,0.812117120864883
"596","Spg11","saddlebrown",29,103,0.809723683083314
"597","RABL3_containing","saddlebrown",29,103,0.808329684885996
"598","G31010","saddlebrown",29,103,0.80622485684735
"599","Mysm1","saddlebrown",29,103,0.799980989721325
"600","G37964","saddlebrown",29,103,0.797227803806982
"601","Luc7l","steelblue",30,101,0.91580736700088
"602","Brd8","steelblue",30,101,0.913951821095758
"603","Srsf11","steelblue",30,101,0.881873853707298
"604","LOC101977326","steelblue",30,101,0.878052306116412
"605","G22132","steelblue",30,101,0.877848320618213
"606","Pan3","steelblue",30,101,0.86026501476441
"607","G30498","steelblue",30,101,0.852139008031168
"608","G31881","steelblue",30,101,0.851899062114156
"609","G8491","steelblue",30,101,0.849714467607039
"610","CUNH1orf61","steelblue",30,101,0.838203037742292
"611","G3884","steelblue",30,101,0.831388207791703
"612","Nvl","steelblue",30,101,0.82922337435138
"613","G1289","steelblue",30,101,0.828263855961484
"614","G36440","steelblue",30,101,0.827712717380756
"615","G36545","steelblue",30,101,0.827607209071018
"616","G14765","steelblue",30,101,0.819864464187511
"617","G40454","steelblue",30,101,0.819478260271083
"618","CC2D1B_containing","steelblue",30,101,0.817165496869464
"619","OST4_containing","steelblue",30,101,0.801203819162585
"620","Pcid2","steelblue",30,101,0.799363403657748
"621","G39681","paleturquoise",31,101,0.923849668716817
"622","Pcsk2","paleturquoise",31,101,0.91652166035378
"623","Cyfip2","paleturquoise",31,101,0.908351909265288
"624","Il12rb2","paleturquoise",31,101,0.903417703130649
"625","Iqsec2","paleturquoise",31,101,0.896791684176985
"626","Dpysl4","paleturquoise",31,101,0.889562455673685
"627","Add1","paleturquoise",31,101,0.886378749248206
"628","G13462","paleturquoise",31,101,0.872860797224008
"629","Mef2a","paleturquoise",31,101,0.868873192097829
"630","CUNH1orf216","paleturquoise",31,101,0.867581624108186
"631","Madd","paleturquoise",31,101,0.862146203240227
"632","Ramp3","paleturquoise",31,101,0.858653409324327
"633","Grik5","paleturquoise",31,101,0.848545946286787
"634","Znf821","paleturquoise",31,101,0.842904297912529
"635","Fam160a2","paleturquoise",31,101,0.834841133237468
"636","Polg","paleturquoise",31,101,0.826321667858365
"637","Cckbr","paleturquoise",31,101,0.824751331574696
"638","Ankh","paleturquoise",31,101,0.823760631179938
"639","Snn","paleturquoise",31,101,0.820658337341722
"640","Slc7a4","paleturquoise",31,101,0.817747152188766
"641","Pik3r3","violet",32,99,0.912418958271885
"642","Capza1","violet",32,99,0.906496693847165
"643","Cenpc","violet",32,99,0.905105303129887
"644","Kctd9","violet",32,99,0.891282855028839
"645","Hif1a","violet",32,99,0.888348268465939
"646","MAPK6_gene10703","violet",32,99,0.871058779536362
"647","Meis1","violet",32,99,0.868326913931772
"648","Pxk","violet",32,99,0.864064527237802
"649","Rcan3","violet",32,99,0.862570724211432
"650","Chrm2","violet",32,99,0.859307489202324
"651","Tmtc4","violet",32,99,0.859100648794276
"652","Grb10","violet",32,99,0.841850664486613
"653","Mpp5","violet",32,99,0.836893836858258
"654","Clcn5","violet",32,99,0.830704521613581
"655","Zdhhc15","violet",32,99,0.830513023972488
"656","Mthfd2","violet",32,99,0.830381431470722
"657","Acly","violet",32,99,0.820061234895952
"658","Tmcc3","violet",32,99,0.819490265470528
"659","Rcan1","violet",32,99,0.817894255558685
"660","APBB2_like_G10465","violet",32,99,0.816269721188139
"661","Aldh1l1","darkolivegreen",33,96,0.926668376495719
"662","Plekhb1","darkolivegreen",33,96,0.921848128436707
"663","Mcf2l2","darkolivegreen",33,96,0.913945262552837
"664","Rnd2","darkolivegreen",33,96,0.912762950646032
"665","LOC106145208","darkolivegreen",33,96,0.897185206722234
"666","Habp4","darkolivegreen",33,96,0.885039021078742
"667","B3gat3","darkolivegreen",33,96,0.876658968078298
"668","Paqr6","darkolivegreen",33,96,0.871535740393744
"669","Mobp","darkolivegreen",33,96,0.869877617446415
"670","Proca1","darkolivegreen",33,96,0.858625001993675
"671","Mlc1","darkolivegreen",33,96,0.858129423703428
"672","Foxo4","darkolivegreen",33,96,0.85602499556735
"673","Cldn10","darkolivegreen",33,96,0.851054514442672
"674","Mtfp1","darkolivegreen",33,96,0.847911263339144
"675","Slc7a2","darkolivegreen",33,96,0.833730427073362
"676","LOC110599150","darkolivegreen",33,96,0.833448036581754
"677","Mbp","darkolivegreen",33,96,0.832497854715819
"678","Ece2","darkolivegreen",33,96,0.830624727059809
"679","G6pd","darkolivegreen",33,96,0.830264016364563
"680","Asrgl1","darkolivegreen",33,96,0.825571946911948
"681","Cacng7","darkmagenta",34,93,0.903511790549142
"682","Sptb","darkmagenta",34,93,0.892834588369807
"683","Tom1l2","darkmagenta",34,93,0.876351002457742
"684","Grip2","darkmagenta",34,93,0.869700857846603
"685","Ctif","darkmagenta",34,93,0.866490970114504
"686","Epb41l1","darkmagenta",34,93,0.86034768463835
"687","Dpp6","darkmagenta",34,93,0.858511584028208
"688","Clstn3","darkmagenta",34,93,0.858490441748535
"689","Iglon5","darkmagenta",34,93,0.855704468100603
"690","Zbtb47","darkmagenta",34,93,0.85127460867717
"691","Zc3h7b","darkmagenta",34,93,0.849074959328141
"692","LOC110599260","darkmagenta",34,93,0.848990464061211
"693","Rgs6","darkmagenta",34,93,0.848370016217629
"694","Slc25a25","darkmagenta",34,93,0.847444330635569
"695","Sdc3","darkmagenta",34,93,0.832880186967181
"696","Slc43a2","darkmagenta",34,93,0.83159935982448
"697","Kcnab3","darkmagenta",34,93,0.830536968213751
"698","Diras1","darkmagenta",34,93,0.829709883670902
"699","Apba1","darkmagenta",34,93,0.829119345681534
"700","Arrb1","darkmagenta",34,93,0.823853572363934
"701","Mbd3","sienna3",35,91,0.878342476466555
"702","Aip","sienna3",35,91,0.825900900444643
"703","Usf1","sienna3",35,91,0.819821256265826
"704","Dnlz","sienna3",35,91,0.804679353672968
"705","Pomgnt1","sienna3",35,91,0.801791387731501
"706","Gadd45gip1","sienna3",35,91,0.801215397294134
"707","Itgb1bp1","sienna3",35,91,0.788900895136761
"708","Senp3","sienna3",35,91,0.785437566826497
"709","Hras","sienna3",35,91,0.784448444778887
"710","Rnf220","sienna3",35,91,0.783067850540685
"711","FAM89B_like","sienna3",35,91,0.778298741293253
"712","Pam16","sienna3",35,91,0.772010151792183
"713","Mpnd","sienna3",35,91,0.771407023798302
"714","Armc6","sienna3",35,91,0.770281115275224
"715","Selenbp1","sienna3",35,91,0.767462226508968
"716","Tada3","sienna3",35,91,0.765393907013009
"717","Ssbp3","sienna3",35,91,0.765347491404205
"718","Arhgdig","sienna3",35,91,0.760957553591306
"719","Iba57","sienna3",35,91,0.759318133069044
"720","Sertad1","sienna3",35,91,0.756630586134856
"721","Nfasc","yellowgreen",36,81,0.909970418861502
"722","Huwe1","yellowgreen",36,81,0.880531749793458
"723","Gbf1","yellowgreen",36,81,0.876802670473133
"724","Zyx","yellowgreen",36,81,0.867163306440962
"725","Lamb2","yellowgreen",36,81,0.859573784051211
"726","Kcnc3","yellowgreen",36,81,0.847618372463326
"727","Notch1","yellowgreen",36,81,0.84722461953662
"728","Lamc3","yellowgreen",36,81,0.844668807933181
"729","Clasrp","yellowgreen",36,81,0.844056757470271
"730","Tln1","yellowgreen",36,81,0.841359777102972
"731","Tpcn1","yellowgreen",36,81,0.839624766057155
"732","Tns1","yellowgreen",36,81,0.839478890499771
"733","Hr","yellowgreen",36,81,0.839059828996421
"734","Sned1","yellowgreen",36,81,0.836919031636934
"735","Szt2","yellowgreen",36,81,0.835022850630934
"736","Sema4g","yellowgreen",36,81,0.829162537495789
"737","Kcna2","yellowgreen",36,81,0.818900855419817
"738","Slc6a12","yellowgreen",36,81,0.814906996758398
"739","Nid1","yellowgreen",36,81,0.810155848999704
"740","Polr2a","yellowgreen",36,81,0.809452671446722
"741","Rrn3","skyblue3",37,67,0.868232264271878
"742","Soat1","skyblue3",37,67,0.852144943318098
"743","Ifngr1","skyblue3",37,67,0.838874906633708
"744","Rnf114","skyblue3",37,67,0.833948179728868
"745","NPAT","skyblue3",37,67,0.820689043592391
"746","Hspa14","skyblue3",37,67,0.819913822152418
"747","NKAPD1_like","skyblue3",37,67,0.815281151012441
"748","Snx30","skyblue3",37,67,0.814628244232731
"749","Stam2","skyblue3",37,67,0.812677816145145
"750","Tm7sf3","skyblue3",37,67,0.807376152870831
"751","Tgfbr1","skyblue3",37,67,0.806921320355451
"752","Cpeb3","skyblue3",37,67,0.790832281847328
"753","Wdr43","skyblue3",37,67,0.785787674393913
"754","Ifrd1","skyblue3",37,67,0.778341315305601
"755","CUNH2orf49","skyblue3",37,67,0.777050625828612
"756","STON2_containing","skyblue3",37,67,0.774113222341793
"757","Snrpa1","skyblue3",37,67,0.773877413131595
"758","Slc2a8","skyblue3",37,67,0.772441125030402
"759","G5491","skyblue3",37,67,0.768900576677149
"760","Gosr1","skyblue3",37,67,0.766768952071344
"761","Slc4a5","plum1",38,62,0.940599879613944
"762","Kcnj13","plum1",38,62,0.916008865313419
"763","Slc13a4","plum1",38,62,0.90444276026814
"764","Mfrp","plum1",38,62,0.900330216551002
"765","Frem1","plum1",38,62,0.893662635168398
"766","Enpp2","plum1",38,62,0.891763775570484
"767","Kl","plum1",38,62,0.876132999545828
"768","Prlr","plum1",38,62,0.871008704406435
"769","Serpinf1","plum1",38,62,0.862950163690431
"770","Ttr","plum1",38,62,0.861431965866246
"771","Aqp1","plum1",38,62,0.839722535637626
"772","Focad","plum1",38,62,0.828965238132257
"773","Prr32","plum1",38,62,0.826402460412388
"774","Ca13","plum1",38,62,0.819743873705883
"775","Slc4a2","plum1",38,62,0.817802465766151
"776","Msx1","plum1",38,62,0.813019630010036
"777","Sulf1","plum1",38,62,0.812644595329121
"778","Sfrp1","plum1",38,62,0.780024519522548
"779","Cnmd","plum1",38,62,0.768399145149389
"780","Ca2","plum1",38,62,0.766367311148835
"781","ECE1","orangered4",39,55,0.940345284998627
"782","G20217","orangered4",39,55,0.929715743036944
"783","G9862","orangered4",39,55,0.919664489210039
"784","G27892","orangered4",39,55,0.897827534613004
"785","G36306","orangered4",39,55,0.888447062054485
"786","G12932","orangered4",39,55,0.885456177190795
"787","ECE1_containing_gene25753","orangered4",39,55,0.882633462841155
"788","G25776","orangered4",39,55,0.879995088109767
"789","Tamm41","orangered4",39,55,0.879208249212912
"790","LOC110597347","orangered4",39,55,0.875010663110212
"791","TAMM41_containing","orangered4",39,55,0.874085165504098
"792","ECE1_like","orangered4",39,55,0.866006100149874
"793","SCRN1_containing","orangered4",39,55,0.851808361499881
"794","G12918","orangered4",39,55,0.841441719089529
"795","G25348","orangered4",39,55,0.8356690334368
"796","G16730","orangered4",39,55,0.83022189278454
"797","G11159","orangered4",39,55,0.825873461384773
"798","ENSSTOG00000033080","orangered4",39,55,0.81395718046768
"799","F13a1","orangered4",39,55,0.808944622218426
"800","G15242","orangered4",39,55,0.798647198146932
