gene,state,log2FC_ashr,wald_padj
GOT2_G14138,SA_vs_LT,-0.5054584891683459,4.992891649479362e-4
G22579,SA_vs_LT,-0.4405995303498731,2.4317004264425764e-6
G24004,SA_vs_LT,-0.3986869928525917,7.748471337131214e-4
G30983,SA_vs_LT,-0.39658744352012876,6.868519503352148e-4
CTPS2_like,SA_vs_LT,-0.25452755975600916,8.114458600020875e-4
PFN2_containing,SA_vs_LT,-0.3649338763966443,2.1229580004459408e-5
ATF6_containing,SA_vs_LT,-0.2782675237307511,4.412021368369253e-4
ZZZ3_containing,SA_vs_LT,-0.36509913141674816,2.925790135422892e-4
Kcnj11,SA_vs_LT,-0.40976189264622986,2.1413987564932284e-4
Qrich1,SA_vs_LT,-0.23345886497832277,8.808720596331675e-4
Apeh,SA_vs_LT,-0.2250123139819305,5.886780326575988e-4
Camkv,SA_vs_LT,-0.298001202734645,5.558664070979638e-4
Alas1,SA_vs_LT,-0.22650684392818698,1.583910380054043e-4
Tmem108,SA_vs_LT,-0.6613987843466724,9.45060251946716e-12
Rab6b,SA_vs_LT,-0.2926261154568854,4.948222066482591e-4
Ephb1,SA_vs_LT,-0.5110381802831194,3.5165055641769864e-8
Rae1,SA_vs_LT,-0.26877860595438857,2.0894298109739337e-4
Edn3,SA_vs_LT,-0.4913077266293245,1.8749738854643415e-5
Gdap1l1,SA_vs_LT,-0.35310075759064086,2.5740468951683786e-4
Nptn,SA_vs_LT,-0.27044491279349736,1.3174432771272324e-6
Cdip1,SA_vs_LT,-0.35452655411129175,2.3558935647549652e-6
Fbxl17,SA_vs_LT,-0.300479615596242,9.72520114465646e-5
Reep5,SA_vs_LT,-0.2936011532384325,7.205025581924448e-4
Cmpk2,SA_vs_LT,-0.3697898099569646,2.904533980360063e-4
Id2,SA_vs_LT,-0.5867360507833682,8.312640503057553e-8
Eci2,SA_vs_LT,-0.3557350634137168,2.514456524671172e-4
TUBB2A,SA_vs_LT,-0.45071633983232917,6.537399290287267e-7
Cd200,SA_vs_LT,-0.42298321492599217,8.03818540047185e-6
Ccdc80,SA_vs_LT,-0.42757235042877223,3.0914286897441244e-4
Atp6v1a,SA_vs_LT,-0.3544529021433062,6.371785975283322e-4
Hmg20a,SA_vs_LT,-0.18267364076822207,5.017945677684428e-4
Fam69a,SA_vs_LT,-0.2504890090931186,6.807688978543202e-5
Tspan3,SA_vs_LT,-0.2458582561341286,3.0024299442598856e-5
Cdk5r1,SA_vs_LT,-0.27034569827422,3.78237559409558e-5
ABR,SA_vs_LT,-0.3244226408206925,4.8503378086467136e-5
Prpf8,SA_vs_LT,-0.28452943695345134,4.182990029380164e-6
Rtn4rl1,SA_vs_LT,-0.34217989075954286,1.5561914130697707e-4
Pik3cb,SA_vs_LT,-0.3297485137004469,1.1166799777238657e-5
Copb2,SA_vs_LT,-0.2085200017561762,1.7608114719969962e-5
Idh3a,SA_vs_LT,-0.33604685551218577,4.702552477768181e-6
Dusp3,SA_vs_LT,-0.27313717570905477,4.3156510407284623e-7
Nsf,SA_vs_LT,-0.286117954651988,5.412858279717212e-4
Dcaf7,SA_vs_LT,-0.20439351279045473,7.28910085704733e-4
Cacng4,SA_vs_LT,-0.3188419954739937,4.727631981593632e-4
Vps11,SA_vs_LT,-0.2208262691036302,1.9533362698452732e-4
Rnf26,SA_vs_LT,-0.3417030572455384,2.2790701061574294e-7
Nectin1,SA_vs_LT,-0.2885463980532863,1.1266138131474574e-4
Gtf2ird1,SA_vs_LT,-0.25662996688100725,5.397640662905734e-4
Galnt17,SA_vs_LT,-0.35556234480226423,1.4333545605533336e-4
Tmem248,SA_vs_LT,-0.27053232634862656,7.831172237849512e-7
Nipsnap2,SA_vs_LT,-0.2784737893162164,4.859112250747306e-6
Lamp1,SA_vs_LT,-0.28120693245431183,2.4322901992258133e-7
YWHAQ_gene11745,SA_vs_LT,-0.31519122381864306,2.514171835237243e-6
Cep126,SA_vs_LT,-0.39330194188096773,7.465766567667642e-5
Cd83,SA_vs_LT,-0.2985342401019014,6.970770317391291e-5
Gdf10,SA_vs_LT,-0.8592204914301911,2.8622649414860346e-5
Hr,SA_vs_LT,-0.33652386682016533,2.924954055525942e-4
Lgi3,SA_vs_LT,-0.26962051150638405,2.347767797889883e-4
Entpd4,SA_vs_LT,-0.24946325351357002,3.5897767454563524e-4
Lrrtm4,SA_vs_LT,-0.44391146276557014,7.296569546057252e-5
Hs6st3,SA_vs_LT,-0.41114438810083254,1.6672982810267628e-6
Bri3bp,SA_vs_LT,-0.3836100702781546,2.7214565832746546e-4
Ubc,SA_vs_LT,-0.3306537004705702,1.6982812347638696e-6
Abcb9,SA_vs_LT,-0.3107932817416429,2.548948060961212e-5
ARPC3_gene12616,SA_vs_LT,-0.2945119605338199,9.130730507631913e-4
Naa25,SA_vs_LT,-0.3415899952310247,1.0034173957136252e-4
Trpc4ap,SA_vs_LT,-0.20135387626325071,7.74693748862736e-7
Larp7,SA_vs_LT,-0.280500798369279,7.101861857712089e-4
Lrrn2,SA_vs_LT,-0.2752363223171348,1.8317666864616492e-4
Klhl12,SA_vs_LT,-0.2935944209907369,7.419863376320751e-6
Syt2,SA_vs_LT,-0.3912292966522521,1.3393474314009492e-4
Retreg2,SA_vs_LT,-0.21328528155636947,5.511239879844587e-4
Tuba4a,SA_vs_LT,-0.3505372464152692,1.6089044534971635e-5
TUBA1B,SA_vs_LT,-0.31228429552422476,4.164275503126362e-4
Resp18,SA_vs_LT,-0.4193686242765797,3.004004091641433e-4
Lsr,SA_vs_LT,-0.48843475227897665,8.14589448065568e-5
Uba2,SA_vs_LT,-0.2556850173974671,6.0506702936770925e-5
Uri1,SA_vs_LT,-0.3802329333480695,8.548843313946829e-7
Pop4,SA_vs_LT,-0.38027506802591493,3.786774506871312e-5
Opcml,SA_vs_LT,-0.3419192762514485,7.560958369253125e-4
Saraf,SA_vs_LT,-0.23481364723568776,2.0560203635864023e-5
Mtmr7,SA_vs_LT,-0.3547421062564102,4.147983469535194e-5
Bhlhe40,SA_vs_LT,-0.587228245092232,2.7573790859851777e-9
Arl8b,SA_vs_LT,-0.2952094762267156,3.7133413343521623e-6
Psmd2,SA_vs_LT,-0.29753597832391127,2.6933098850958825e-10
Sv2a,SA_vs_LT,-0.4356318677447872,1.7169662818516437e-8
Chrnb2,SA_vs_LT,-0.43571902682017366,8.184851152112807e-13
Ddb1,SA_vs_LT,-0.3198367208281625,5.465078104463733e-12
Mmadhc,SA_vs_LT,-0.3625133713044335,4.6852165505051075e-6
Plcl2,SA_vs_LT,-0.25837119163740035,8.735067931098925e-4
Znf385d,SA_vs_LT,-0.3353994196323809,4.13899445986639e-5
Nxph1,SA_vs_LT,-0.4219331271899971,1.0291079036341454e-5
Atic,SA_vs_LT,-0.30484547738311785,1.8297545156087603e-4
Wbp11,SA_vs_LT,-0.3581701379172719,5.341884598437843e-10
