gene,state,log2FC_ashr,wald_padj
G10765,IBA_vs_SpD,-0.3841042977867933,2.1738613354592274e-4
G22711,IBA_vs_SpD,-0.4978972685945286,4.877563252484695e-4
G26032,IBA_vs_SpD,-0.31725403876960817,2.954225658185659e-4
G27632,IBA_vs_SpD,-0.5365687113395919,9.90690962140646e-4
PHKA2_like,IBA_vs_SpD,-0.32355702528425845,2.954225658185659e-4
ID4,IBA_vs_SpD,-0.3494325832297945,2.3545061990469244e-4
PRR18_containing,IBA_vs_SpD,-0.48827184835761633,1.7264661527873465e-9
G3940,IBA_vs_SpD,-0.29341469229367834,2.649370031424039e-4
G5304,IBA_vs_SpD,-0.35935437629910916,1.759813729510486e-4
Pkp4,IBA_vs_SpD,-0.5911274402500617,1.0575283572224683e-7
Amt,IBA_vs_SpD,-0.3613422744040952,8.722437910680476e-4
Hyal1,IBA_vs_SpD,-0.45500963610092754,2.3757622965072994e-4
Ctsz,IBA_vs_SpD,-0.4293969249334238,4.2196714461784887e-4
Sec14l5,IBA_vs_SpD,-0.6658488998986949,3.443514088011745e-4
Igip,IBA_vs_SpD,-0.25388553030914546,1.5647049887897329e-4
Acvr1c,IBA_vs_SpD,-0.7383534539604513,4.471936474263855e-6
Rabl3,IBA_vs_SpD,-0.3299262062322179,1.47619259585616e-5
Cspg4,IBA_vs_SpD,-0.5699965460041859,1.9460594346434092e-5
Dpyd,IBA_vs_SpD,-0.3980009051824047,2.820187902917829e-5
Evi2a,IBA_vs_SpD,-0.5702491161002328,4.292537596280559e-6
Wsb1,IBA_vs_SpD,-0.5564944327507338,8.157345951732816e-7
Kdm4c,IBA_vs_SpD,-0.41896927491953945,2.5164012369664556e-5
Chst2,IBA_vs_SpD,-0.48246367324906925,4.227919290187131e-7
Slc9a9,IBA_vs_SpD,-0.6269259999746705,3.364934790912605e-6
Eln,IBA_vs_SpD,-0.7749569273245849,8.124136831796678e-8
IPW_like,IBA_vs_SpD,-0.7221879353572543,4.768554995935393e-9
LOC110598614,IBA_vs_SpD,-0.6631923027021169,2.044662668715521e-9
Col4a2,IBA_vs_SpD,-0.45260638781775464,4.56775512161279e-4
Hmgcr,IBA_vs_SpD,-0.4325085932756536,3.452892227491503e-5
Zbed3,IBA_vs_SpD,-0.27319905332193123,4.920961037894277e-4
Arsb,IBA_vs_SpD,-0.2822856771090335,2.5407599241611355e-5
Aqp4,IBA_vs_SpD,-0.5168630592083479,1.065757634584067e-6
Lrrtm4,IBA_vs_SpD,-0.42747055064338313,2.830491744174433e-4
Gpc5,IBA_vs_SpD,-0.6144977055713668,3.955785647341522e-5
Tp53inp2,IBA_vs_SpD,-0.751957065136881,1.5984457436082415e-10
CUNH11orf49,IBA_vs_SpD,-0.30397937277943066,1.9887580542677524e-5
Ugt8,IBA_vs_SpD,-0.7832730364385811,2.134238930975872e-5
Mcf2l2,IBA_vs_SpD,-0.5290314783916492,8.556972769568545e-5
Ttc14,IBA_vs_SpD,-0.4452134814900846,2.0951831899759028e-8
Ddx59,IBA_vs_SpD,-0.345752722739815,2.0954159323567268e-4
Kctd6,IBA_vs_SpD,-0.41865094364343997,4.504696567658863e-6
St6galnac3,IBA_vs_SpD,-0.6036701246491408,9.948644326001529e-9
Copg2,IBA_vs_SpD,-0.2331863484198637,2.543418850725707e-4
Ca14,IBA_vs_SpD,-0.3068027632562326,4.594041617023638e-4
Adamtsl4,IBA_vs_SpD,-0.6865944013062979,2.482739805859396e-4
Paqr6,IBA_vs_SpD,-0.7941124393778896,3.733292709984526e-13
