unique_gene_symbol,cluster_liv,cluster_fb,cluster_hy,cluster_med,liv_LRT_padj,gro_LRT_padj,gropro_LRT_padj,fb_LRT_padj,hy_LRT_padj,med_LRT_padj,adr_LRT_padj,kid_LRT_padj,gene_id,source,orf_len,micropeptide_pred,micropeptide_homology,exons,rna_len,transcript_id,novel,min_padj,domains,br_expr,edited,majiq_directed
Hexb,insig,IBA_high,IBA_high,IBA_high,0.008815613229595237,5.2785227011047596e-14,8.462157019991043e-5,1.3976538712800808e-5,7.193071992936717e-14,9.911823109174639e-9,0.24174734384133947,0.7496402276038119,gene11991,reference,544,FALSE,NA,15,1816,rna20769,0,5.2785227011047596e-14,0,1,FALSE,0
Tnpo1,Cold_low_EL,insig,Cold_low_EL,insig,1.5624701962394666e-4,1.3547439083378874e-7,3.8796531579639203e-08,0.2905818372261514,2.1154214069896573e-21,0.012542004712854495,9.802131381376012e-5,0.10299368773810817,gene12004,reference,869,FALSE,NA,24,8392,rna20786,0,2.1154214069896573e-21,0,1,FALSE,0
Mccc2,insig,Unassigned,insig,insig,0.2455843393215347,6.365155091152265e-33,1.2544543318495331e-12,8.839642968062062e-4,0.13331126582902328,0.24990979501725993,0.020340165802565837,0.47511561326873286,gene12013,reference,563,FALSE,NA,17,2165,rna20796,0,6.365155091152265e-33,0,1,FALSE,0
Dmgdh,Winter_low,filtered,filtered,filtered,3.0041020145439142e-5,3.43270296061944e-5,1.6254260436168458e-14,NA,NA,NA,NA,0.8096934090653346,gene12033,reference,860,FALSE,NA,16,3155,rna20839,0,1.6254260436168458e-14,0,1,FALSE,0
BHMT2_like,insig,filtered,filtered,filtered,0.0017332420569134465,0.06191455502069157,5.486909626523415e-14,NA,NA,NA,NA,0.6476502872900011,gene12034,human_blastn,363,FALSE,NA,8,1896,rna20840,0,5.486909626523415e-14,1,1,FALSE,0
BHMT_like,insig,insig,insig,filtered,0.007527615410536513,1.311172780580584e-4,1.035336823499668e-5,0.731027644765257,0.6775253595415918,NA,NA,NA,gene12035,human_blastn,407,FALSE,NA,8,1809,rna20841,0,1.035336823499668e-5,1,1,FALSE,0
Jmy,insig,Cold_low_EM,Cold_low_EM,Cold_low_EM,0.8860490898587055,0.11258574105549844,4.688043799022789e-5,1.2501987328806533e-11,2.3173959972968698e-21,1.3926199996752722e-5,0.34228354380266807,0.9445825562483849,gene12039,reference,990,FALSE,NA,11,8289,rna20844,0,2.3173959972968698e-21,0,1,FALSE,0
Serinc5,Winter_high,IBA_high,Cold_low_EL,Cold_low_EM,2.2266039665168972e-4,6.810013714066786e-5,2.4747599178012004e-5,7.3010016578455925e-22,2.9091431660897448e-9,2.8672146612070288e-12,0.7545634891580023,0.014800069308031832,gene12048,reference,461,FALSE,NA,12,6180,rna20859,0,7.3010016578455925e-22,0,1,FALSE,0
Gata6,insig,filtered,filtered,filtered,0.042166278729510176,1.4603535724605922e-8,1.09469388363529e-7,NA,NA,NA,4.844209484900978e-6,NA,gene12075,reference,593,FALSE,NA,7,3246,rna20900,0,1.4603535724605922e-8,0,1,FALSE,0
Atm,insig,insig,insig,insig,0.3928005474345657,0.48220707439831845,8.099335780357187e-9,0.012057723273439694,0.31334367357912957,0.9628102703709094,0.5378969167656593,0.0302581776559132,gene12109,reference,1921,FALSE,NA,56,8390,rna20957,0,8.099335780357187e-9,0,1,FALSE,0
NPAT,insig,IBA_high,IBA_high,Cold_low_EH,0.36292823000744673,6.801173790406698e-17,3.922982090796871e-5,4.321846652347049e-4,1.5058326999476755e-8,3.19787109122502e-5,0.009982767775802854,0.6099344392273913,gene12110,human_blastn,1432,FALSE,NA,18,5981,rna20958,0,6.801173790406698e-17,0,1,FALSE,0
Cul5,insig,insig,insig,insig,0.5705697009243859,0.011271741737695769,3.8662202907213997e-4,0.25756792655414906,0.016978537217789167,0.8097838525227274,0.5866803868385005,0.10238783262138097,gene12112,reference,780,FALSE,NA,19,4795,rna20961,0,3.8662202907213997e-4,0,1,TRUE,0
Cwf19l2,insig,insig,insig,insig,0.03163050734860023,0.615196464015855,5.39695935317396e-4,0.11707475732496511,0.276025102991547,0.5124868551543756,0.006344468823954696,5.110261776737082e-4,gene12117,reference,896,FALSE,NA,18,3924,rna20971,0,5.110261776737082e-4,0,1,FALSE,0
LOC101964473,IBA_high,filtered,filtered,filtered,1.111965134009453e-6,8.066022599533434e-11,7.201894741163276e-9,NA,NA,NA,3.0343205042652278e-6,2.62488479116588e-5,gene12129,reference,376,FALSE,NA,9,1239,rna20991,0,8.066022599533434e-11,0,1,FALSE,0
Mmp20,Winter_low,filtered,filtered,filtered,4.008308028011677e-24,6.952797416505018e-24,4.1996190942777427e-13,NA,NA,NA,0.434067321419575,NA,gene12145,reference,483,FALSE,NA,10,1928,rna21010,0,4.008308028011677e-24,0,1,FALSE,0
Tpmt,Winter_low,insig,insig,insig,5.7688148563842254e-09,0.007504809964309479,3.368154865614005e-10,0.0640075518823866,0.09601892730764494,0.04615521187986356,0.10356733182391055,0.12396504642704505,gene12190,reference,245,FALSE,NA,9,1375,rna21081,0,3.368154865614005e-10,0,1,FALSE,0
Kdm1b,Cold_low_EL,insig,insig,Unassigned,2.903747432769451e-4,0.00411196789029359,1.5184464608600596e-5,0.19480979320127023,0.013654030910091238,1.009227611402581e-8,2.862611595826344e-8,0.3560904256796416,gene12191,reference,838,FALSE,NA,20,4372,rna21083,0,1.009227611402581e-8,0,1,FALSE,0
Pcca,Winter_low,insig,insig,insig,5.566955199977178e-7,1.8423046113188066e-13,2.2343042731145894e-4,0.03639671675968995,0.0018605860040738552,0.2944482988063676,5.573288332939483e-5,0.23044495950845115,gene1222,reference,644,FALSE,NA,23,2380,rna2319,0,1.8423046113188066e-13,0,1,FALSE,0
Gk,Cold_high_EH,insig,insig,insig,2.95116938603429e-4,0.013261200847277709,2.5557302007745416e-6,0.9134190821298682,0.9889996583131173,0.2954785126752958,8.766407692484271e-5,0.11339817040168775,gene12237,reference,587,FALSE,NA,22,2903,rna21116,0,2.5557302007745416e-6,0,1,FALSE,0
Frg1,insig,insig,insig,insig,0.25500597695061666,0.2997043028373094,4.353855753032277e-4,0.07700747868969389,0.3497017532294008,0.1844966938954297,0.017797458733109707,0.039578927099835716,gene12243,reference,263,FALSE,NA,9,1244,rna21145,0,4.353855753032277e-4,0,1,TRUE,0
CYP4V2_like,Winter_low,insig,insig,insig,3.960002460200609e-8,9.36948631322297e-12,2.887488248693996e-4,0.26198595062728247,0.46716950022990295,0.7818935978674355,0.37191925420287025,0.17734653031101374,gene12252,human_blastn,521,TRUE,NA,11,3091,rna21160,0,9.36948631322297e-12,1,1,FALSE,0
Msmo1,Winter_low,insig,insig,Cold_low_EL,3.3375816018503074e-12,3.040267803801968e-4,2.087542543090068e-9,0.6476980600895949,0.003479866327878278,3.3492858774958736e-9,0.201643401459916,7.338762422631856e-7,gene12312,reference,292,FALSE,NA,7,2040,rna21273,0,3.3375816018503074e-12,0,1,FALSE,0
Tmem192,insig,insig,insig,insig,0.9921574862347682,3.5860603775645966e-16,5.998170040842217e-7,0.0013616473806454183,0.5391564659351442,0.14270069310024214,0.45022567649469913,0.06124803178683171,gene12314,reference,271,FALSE,NA,6,2721,rna21279,0,3.5860603775645966e-16,0,1,FALSE,0
Sh2d4a,Winter_high,filtered,filtered,filtered,1.7914263185453294e-5,8.788775400055903e-18,7.263167281767053e-6,NA,NA,NA,0.02229334773659074,0.033668341250105906,gene12330,reference,451,TRUE,NA,10,2744,rna21300,0,8.788775400055903e-18,0,1,FALSE,0
Ppp3cc,Winter_high,insig,Winter_high,insig,5.980512317253422e-5,9.248692302786183e-5,1.1117594577996845e-7,0.004332587243898666,9.979132494430028e-6,0.0010391933371209365,0.10707090439305943,0.22946435415158345,gene12359,reference,436,FALSE,NA,14,2146,rna21350,0,1.1117594577996845e-7,0,1,FALSE,0
Ipo5,insig,insig,insig,insig,0.4080391863463449,1.5190251287847303e-36,7.322390716267882e-8,0.13766178084982572,0.002790101250846444,0.544496868161484,5.523327845134326e-11,0.0469376578398156,gene1237,reference,1037,FALSE,NA,25,3864,rna2347,0,1.5190251287847303e-36,0,1,FALSE,0
Tet3,insig,Cold_low_EL,insig,insig,0.8305100257506463,0.08630763393959381,6.258050800486837e-6,5.7891233588627755e-5,0.20074086105946598,0.3933447580037909,0.6723271003545477,0.6758499383197281,gene12389,reference,1803,FALSE,NA,12,11846,rna21404,0,6.258050800486837e-6,0,1,TRUE,0
Dctn1,Cold_high_EM,insig,IBA_low,Cold_high_EM,1.823021944716426e-6,0.002380534054110967,8.460514833995242e-10,0.03763658945813514,2.5573216741400266e-5,7.0271649320341054e-6,0.04173133181287259,0.7032875096419362,gene12394,reference,1281,FALSE,NA,32,4501,rna21420,0,8.460514833995242e-10,0,1,FALSE,0
Fmnl2,insig,insig,insig,Cold_low_EH,0.44806598724430874,0.42637391639043976,5.485833219819488e-6,0.34087539751781404,0.0010995997838536482,4.0219362044851425e-4,0.33689493858387737,0.2924104789031941,gene124,reference,1079,FALSE,NA,28,6626,rna272,0,5.485833219819488e-6,0,1,FALSE,0
Ttc31,insig,Cold_low_EM,Cold_low_EM,insig,0.07744887111516066,0.01369472691441928,8.009627427621544e-12,9.347841352231874e-4,1.1859414365077308e-7,0.002340965810699623,1.508605152805775e-4,0.14126852422976022,gene12404,reference,522,FALSE,NA,13,2917,rna21442,0,8.009627427621544e-12,0,1,FALSE,0
Mrpl19,insig,insig,insig,insig,0.047489141328225744,1.246909071089001e-4,2.2632575239488495e-7,0.11633030457537129,0.5666658386991064,0.4048048890671751,4.6356417220394026e-4,0.8233855408828622,gene12424,reference,292,FALSE,NA,6,1264,rna21466,0,2.2632575239488495e-7,0,1,FALSE,0
Atf3,NA,NA,NA,NA,NA,7.927822364450792e-5,1.1974588425809291e-4,NA,NA,NA,5.919521645029895e-72,6.62291996910726e-25,gene12452,reference,181,FALSE,NA,4,2056,rna21510,0,5.919521645029895e-72,0,1,FALSE,0
Ints7,insig,insig,IBA_low,insig,0.02336431662317627,0.06953979404479559,3.240119252106417e-11,0.1269409173005373,8.335684594970952e-4,0.10367024731954323,0.2715001713312949,0.4599275100928175,gene12458,reference,962,FALSE,NA,20,4426,rna21518,0,3.240119252106417e-11,0,1,FALSE,0
G0s2,insig,filtered,filtered,filtered,0.06142874110641172,2.1330879142246824e-9,6.348861947046364e-10,NA,NA,NA,7.900152383700365e-6,0.5015540817284918,gene12480,reference,105,FALSE,NA,2,866,rna21561,0,6.348861947046364e-10,1,1,FALSE,0
Lamb3,Cold_high_EH,filtered,filtered,filtered,1.743966992152895e-4,2.1082593257571225e-6,2.0273680001390068e-4,NA,NA,NA,0.5508350781916941,NA,gene12481,reference,1174,FALSE,NA,28,4759,rna21571,0,2.1082593257571225e-6,0,1,FALSE,0
Pm20d1,insig,insig,insig,insig,0.31693082680567525,0.052513542227047884,1.659729319920539e-8,0.07511060823017102,0.20447119450314036,0.04079863938630159,0.0034386629993179317,0.857647831078823,gene12517,reference,503,TRUE,NA,13,3878,rna21654,0,1.659729319920539e-8,0,1,FALSE,0
Nucks1,insig,insig,insig,insig,0.012848359135088033,0.007813429322858265,8.65813074359643e-7,0.160865588503757,0.4256560680964049,0.5638766928840039,0.13516738883583182,0.265369344643205,gene12522,reference,225,FALSE,NA,5,5896,rna21661,0,8.65813074359643e-7,0,1,FALSE,0
Gtf2h3,insig,Winter_high,Winter_high,Winter_high,0.07837720963599647,4.143937360983621e-10,1.597654586208076e-11,1.4818677686991784e-4,5.851216790817588e-6,7.505776901318895e-4,0.3027546760489522,0.4474497673491227,gene12558,reference,309,FALSE,NA,14,1290,rna21710,0,1.597654586208076e-11,0,1,TRUE,0
Ddx55,IBA_high,insig,Winter_high,IBA_high,5.313909632233805e-5,0.7265818962266563,1.9510400254203358e-5,0.005666904760294498,1.9162135412954454e-7,5.0894551615672055e-05,0.061557615358648676,0.015041353515839963,gene12560,reference,600,FALSE,NA,15,1943,rna21714,0,1.9162135412954454e-7,0,1,TRUE,0
LOC106145023,Winter_low,insig,insig,insig,4.981541284538959e-4,4.6321808446506085e-24,4.362224944112189e-10,0.8045362494101791,0.5021912065216672,0.7882397798101131,0.7148530848585117,0.8137291359311867,gene12595,reference,86,TRUE,NA,1,1438,TU30495,0,4.6321808446506085e-24,0,1,FALSE,1
HPD_like_gene12596,Winter_low,filtered,filtered,filtered,5.522977355068593e-16,2.0122767288975253e-12,6.808385288776421e-4,NA,NA,NA,NA,0.9848735415704987,gene12596,human_blastn,354,FALSE,NA,12,1336,rna21798,0,5.522977355068593e-16,1,1,FALSE,0
Pptc7,insig,insig,insig,insig,0.015320129389713662,0.34750962799321555,1.441513326966903e-8,0.5402086324047125,0.1554582091684938,0.4941176675479316,0.2426634169888723,0.3065563133651152,gene12621,reference,304,FALSE,NA,6,4950,rna21854,0,1.441513326966903e-8,0,1,FALSE,0
CUNH12orf49,insig,insig,insig,insig,0.06414796880512172,0.13633573676035574,2.705408418454032e-4,0.030062296286443732,0.7865068048497689,0.3116090388381116,0.7910012599158119,0.288511004377499,gene12653,reference,129,TRUE,NA,4,4119,rna21903,0,2.705408418454032e-4,0,1,FALSE,0
Tbx3,insig,filtered,insig,filtered,0.09959028356856939,5.171376223252578e-5,8.696841606857656e-6,NA,0.001126885284521878,NA,8.15122000928059e-7,0.4813820727434191,gene12656,reference,744,FALSE,NA,8,4412,rna21907,0,8.15122000928059e-7,0,1,FALSE,0
Ptgr1,insig,filtered,filtered,filtered,0.14170682728047213,6.869115549987306e-4,8.379933640673076e-7,NA,NA,NA,2.0420616066888834e-4,0.8517526359696628,gene12690,reference,277,FALSE,NA,9,2377,rna21962,0,8.379933640673076e-7,0,1,FALSE,0
Ptpn3,Winter_high,insig,filtered,insig,5.93334143756594e-5,3.626473201351326e-4,3.446521628071543e-4,0.5259817373856295,NA,0.564298886389508,0.0018248909459937265,4.393669142485547e-5,gene12704,reference,911,FALSE,NA,26,7188,rna21989,0,4.393669142485547e-5,0,1,FALSE,0
LOC106145029,insig,filtered,filtered,filtered,0.02911737557321387,2.3552414087798962e-4,9.52465001438897e-10,NA,NA,NA,NA,NA,gene12722,reference,77,FALSE,NA,4,1710,rna22027,0,9.52465001438897e-10,0,1,FALSE,0
Vnn1,insig,filtered,filtered,filtered,0.0037401155076125735,2.2649703433223334e-32,2.3402896991527574e-5,NA,NA,NA,NA,0.3683250786311219,gene12744,reference,513,FALSE,NA,7,1707,rna22054,0,2.2649703433223334e-32,0,1,FALSE,0
Map7,insig,Winter_high,insig,insig,0.7899013973454001,0.5085561036546827,2.4904250213194426e-7,8.721856972028246e-4,0.010494909946393845,0.004336460461102812,0.24748736064493557,0.7893790267031439,gene12766,reference,804,FALSE,NA,20,4204,rna22110,0,2.4904250213194426e-7,0,1,TRUE,0
Reps1,IBA_low,insig,insig,insig,1.4394650704199494e-5,0.04273401281067183,9.889335806681796e-4,0.15775679201731344,0.3868895985716687,0.04053022123841776,0.07080120620701888,0.03694053370908093,gene12783,reference,767,TRUE,NA,21,2586,rna22146,0,1.4394650704199494e-5,0,1,FALSE,0
Heca,insig,insig,insig,insig,0.0699885109082788,6.949331128864611e-15,2.5471939874958377e-6,0.937413242119909,0.8865840644602476,0.1667830762574608,0.878982619406657,0.18458248321501447,gene12785,reference,415,FALSE,NA,4,4720,rna22148,0,6.949331128864611e-15,0,1,TRUE,0
Actr5,Cold_low_EM,insig,insig,insig,7.379690214200149e-7,0.762819888014669,8.377212608441449e-4,0.9284640932258914,0.08532559388417871,0.0025949589179889952,7.264717412996045e-4,5.560071609567492e-5,gene12800,reference,602,FALSE,NA,9,4869,rna22181,0,7.379690214200149e-7,0,1,FALSE,0
Ralgapb,insig,insig,insig,insig,0.41987000574432237,0.35498661384336877,1.5106727253274245e-5,0.0023704054980661807,0.0012218178949365195,0.42669240000507114,0.1665175594274342,0.013045641887038663,gene12804,reference,1510,FALSE,NA,32,6741,rna22192,0,1.5106727253274245e-5,0,1,FALSE,0
Lbp,insig,filtered,filtered,filtered,0.10860671346685051,2.6202024758135674e-5,1.1700777879376595e-4,NA,NA,NA,0.6857596018784855,NA,gene12808,reference,481,FALSE,NA,15,1473,rna22204,0,2.6202024758135674e-5,0,1,FALSE,0
Tgm2,insig,insig,insig,insig,0.044116575402772584,0.6876564788900819,1.0882893692486366e-4,0.03485612135170327,0.0014724160765850925,0.003985434175185264,0.01857765747958757,0.004291489048004274,gene12811,reference,690,FALSE,NA,13,3830,rna22207,0,1.0882893692486366e-4,0,1,FALSE,0
Ctnnbl1,insig,insig,insig,insig,0.0014050249417557163,0.16121159968331317,1.638445721496545e-14,0.13875229857104043,0.20741100705662455,0.023248406721718518,0.0013341607161708178,0.3397666682198091,gene12816,reference,563,FALSE,NA,16,2457,rna22215,0,1.638445721496545e-14,0,1,FALSE,0
Samhd1,insig,IBA_high,insig,insig,0.005014129522645008,0.9860001988276319,7.6877040766669e-6,5.801597386737454e-4,0.0038549383512446124,0.41506814505822476,0.6594157367439456,0.469605177777884,gene12826,reference,618,FALSE,NA,16,3952,rna22232,0,7.6877040766669e-6,0,1,FALSE,0
Aar2,insig,insig,Winter_high,insig,0.061487867359578265,0.0012024783104761664,6.652784693705239e-6,0.027698311022202694,1.5919511190399868e-4,0.01721881849309615,0.9110481302099088,0.9436408863644066,gene12838,reference,439,FALSE,NA,4,4045,rna22260,0,6.652784693705239e-6,0,1,FALSE,0
Cnbd2,insig,insig,filtered,insig,0.05508627180510905,4.133187324894023e-4,2.3883101987199254e-4,0.3579646978215649,NA,0.04862069628706307,0.1697213743570355,7.986854537913343e-5,gene12841,reference,585,FALSE,NA,13,1952,rna22294,0,7.986854537913343e-5,0,1,FALSE,0
UQCC1_like,insig,insig,Cold_high_EH,insig,0.2610225645769715,0.862935908010599,9.182480009742521e-6,0.8705712189024425,1.1497848233230158e-4,0.16199368824655666,0.05739917336807486,0.7286961001816992,gene12855,human_blastn,299,FALSE,NA,10,3591,rna22318,0,9.182480009742521e-6,1,1,FALSE,0
Gss,insig,insig,Cold_high_EH,insig,0.8433696307065004,1.8199839752384566e-4,8.701674148574683e-5,0.00474397177218226,3.219148096903887e-8,0.04723361907919,0.2815660997345868,0.06629546423271723,gene12864,reference,474,FALSE,NA,14,1962,rna22328,0,3.219148096903887e-8,0,1,FALSE,0
Acss2,Winter_low,insig,Winter_high,IBA_high,1.0150310765815197e-28,1.7962500836314863e-8,8.990816193630594e-10,0.023232238776559472,1.580927264253587e-4,6.631676346545159e-11,0.8373569449539369,0.09044979266762243,gene12865,reference,714,FALSE,NA,19,2631,rna22332,0,1.0150310765815197e-28,0,1,FALSE,0
Ahcy,insig,insig,insig,insig,0.0390980888454245,0.03899778049563539,3.399527532038719e-25,0.2527037553483381,0.8782052165635008,0.9241916467589287,0.4950985789209792,0.30940034635655395,gene12874,reference,432,FALSE,NA,10,2121,rna22351,0,3.399527532038719e-25,0,1,FALSE,0
Pxmp4,SpD_high,Unassigned,insig,insig,2.5923601595007243e-9,0.0014229502733398092,4.6212680415232116e-5,1.0987993007257664e-6,0.07049418360542138,0.003348542714612109,0.004015287352714162,0.17824573362398333,gene12882,reference,224,FALSE,NA,2,3478,rna22363,0,2.5923601595007243e-9,0,1,TRUE,0
Ubl3,Cold_high_EM,insig,Cold_high_EM,insig,6.68641372685985e-7,0.15564040213416425,1.1100607447589939e-4,0.040827738750693024,2.4050690121622543e-5,0.0715497606295206,0.301486976341682,0.45471200346263463,gene1294,reference,117,FALSE,NA,5,3680,rna2443,0,6.68641372685985e-7,0,1,FALSE,0
Katnal1,Cold_low_EM,insig,insig,insig,2.0484705126944837e-8,0.005551500205110884,6.544534772014304e-7,0.3529532861421795,0.2264909891995781,0.14447764951494158,0.1851470023250902,0.2063755437438113,gene1295,reference,489,FALSE,NA,11,7385,rna2444,0,2.0484705126944837e-8,0,1,FALSE,0
Arhgap1,Unassigned,insig,insig,insig,1.6096255263701777e-5,1.5381353671123534e-19,2.757384792290503e-7,0.3517940802476576,0.8462917383034841,0.5973695247329224,0.05449036581568083,0.674269712538299,gene12995,reference,439,FALSE,NA,13,3012,rna22504,0,1.5381353671123534e-19,0,1,FALSE,0
Cry2,insig,Cold_low_EL,insig,insig,0.7885268329674563,2.325344709063628e-14,6.729351872912876e-5,8.533631588250933e-4,0.6311657322793961,0.00638146909303205,0.0021607344692774013,0.33770974358161504,gene13010,reference,593,FALSE,NA,12,3914,rna22553,0,2.325344709063628e-14,0,1,FALSE,0
Cfi,insig,filtered,filtered,filtered,0.027638121761188402,3.1343790772705423e-22,1.2895481722193975e-4,NA,NA,NA,NA,0.14462580750561854,gene13043,reference,592,TRUE,NA,15,1779,rna22592,0,3.1343790772705423e-22,0,1,FALSE,0
Crybg1,insig,filtered,filtered,filtered,0.10910328161280147,2.2021147282850696e-14,7.175017116160406e-9,NA,NA,NA,0.560731225892845,0.15264739895216298,gene13092,reference,1709,FALSE,NA,21,7454,rna22688,0,2.2021147282850696e-14,0,1,FALSE,0
CUNH6orf203,insig,insig,Cold_low_EL,insig,0.1545619743470463,2.2493616591554586e-7,4.617308354062821e-6,0.011365819216936085,1.0271824770820702e-6,0.0015073058517542745,0.0016965843958050583,0.2612379532833447,gene13098,reference,241,FALSE,NA,4,920,rna22692,0,2.2493616591554586e-7,0,1,FALSE,0
Cep57l1,NA,NA,NA,NA,NA,3.4168666110965875e-8,2.4236615926475978e-12,NA,NA,NA,0.005328106819458177,0.059143285122288274,gene13117,reference,483,FALSE,NA,11,2093,rna22719,0,2.4236615926475978e-12,0,1,FALSE,0
Cd164,insig,insig,Cold_low_EL,insig,0.004072357733411384,5.52355210825136e-11,9.145576683052612e-6,0.6297820122903532,8.4334076549488e-7,0.2610360909865046,0.01075195969365375,0.3964742356853204,gene13119,reference,71,FALSE,NA,5,2802,rna22722,0,5.52355210825136e-11,0,1,FALSE,0
Cdc40,Cold_low_EM,insig,Cold_low_EM,Cold_low_EM,5.744011321831458e-9,0.1419625988348987,3.2599310673117564e-7,0.012968507745595196,1.0778170133094074e-7,8.997060575792337e-9,0.01376047552164473,1.5604825735592464e-6,gene13129,reference,579,FALSE,NA,16,4182,rna22737,0,5.744011321831458e-9,0,1,FALSE,0
Amd1,Cold_low_EM,Cold_low_EM,Cold_low_EM,Cold_low_EM,4.9578049364628825e-5,3.0987447672856447e-4,4.9403065461945714e-5,3.509071026962973e-40,2.928822764020296e-67,7.438175740504189e-31,8.176563783347185e-12,0.002579600284748205,gene13137,reference,334,FALSE,NA,9,3425,rna22743,0,2.928822764020296e-67,0,1,FALSE,0
Slc16a10,Winter_low,filtered,filtered,filtered,1.0680279649274397e-7,1.695669249464502e-39,3.675029872382001e-5,NA,NA,NA,0.03054632303527229,0.7610318860677009,gene13140,reference,504,FALSE,NA,6,2484,rna22746,0,1.695669249464502e-39,0,1,FALSE,0
Lrch1,insig,insig,Cold_low_EL,Cold_low_EM,0.010335689027136956,1.550353730734166e-7,8.74955913417628e-16,0.0024028355684428807,4.052873389644079e-6,1.2138969582377114e-6,0.14528589706505013,0.24445114736235907,gene13147,reference,761,FALSE,NA,20,5026,rna22754,0,8.74955913417628e-16,0,1,FALSE,0
Med4,insig,insig,insig,insig,0.3601942644304278,2.167382366209753e-14,1.3619106741753541e-15,0.08862249027815623,0.05776927007536107,0.12461656447097494,0.16175468836594367,0.19482576638654917,gene13154,reference,279,FALSE,NA,7,1401,rna22766,0,1.3619106741753541e-15,0,1,FALSE,0
Rcbtb2,Unassigned,insig,insig,insig,6.23592505504768e-4,1.9197863634555764e-4,9.613866510476198e-8,0.5154619625865865,0.2786485292463792,0.6390661685478971,0.7466015735152822,1.1996849774580867e-5,gene13159,reference,568,FALSE,NA,12,3082,rna22771,0,9.613866510476198e-8,0,1,FALSE,0
Cdadc1,insig,IBA_low,Unassigned,insig,0.5915953804952165,0.19087673275019212,5.113517024776556e-7,4.7897688211588586e-4,1.9296110500573358e-4,0.018389367359377934,0.9189508692721836,0.4243677127214733,gene13166,reference,520,FALSE,NA,11,2292,rna22787,0,5.113517024776556e-7,0,1,TRUE,0
SETDB2_like,insig,insig,insig,insig,0.05284724280111131,1.4767577696486256e-6,3.342058080544242e-5,0.03795673219306542,0.6174207144011729,0.8473070242169708,0.025962904858841188,0.8998735278191244,gene13170,human_blastn,994,FALSE,NA,23,5476,rna22793,0,1.4767577696486256e-6,1,1,TRUE,0
Trim13,insig,insig,Cold_low_EL,Winter_low,0.09603389110764554,4.525767811791036e-21,5.4769321423145306e-8,0.7772546148896096,3.442695003002029e-6,9.113661948471808e-5,8.350409941211275e-4,0.36362331737128156,gene13178,reference,410,FALSE,NA,2,1409,rna22815,0,4.525767811791036e-21,0,1,FALSE,0
Atp7b,insig,filtered,insig,insig,0.04296574873045323,0.06772878335900048,4.882136759442178e-5,NA,0.11882058185234023,0.0019092220916182678,0.7340259552781465,0.003448795694412947,gene13194,reference,1464,FALSE,NA,22,6721,rna22838,0,4.882136759442178e-5,0,1,FALSE,0
Slc25a15,Winter_low,insig,insig,insig,1.5598915883473418e-14,0.019253866348739882,1.6584388978050365e-11,0.17976761256671858,0.6311657322793961,0.4921462422850093,0.0037728612530055464,0.2981319501738216,gene13202,reference,301,FALSE,NA,7,3435,rna22851,0,1.5598915883473418e-14,0,1,FALSE,0
Mrps31,insig,insig,insig,insig,0.38599038084470944,8.506418327365963e-7,3.0379031986082164e-6,0.06013361058278654,0.025276561622282628,0.48548120587048954,0.044853214745672464,1.3798493889968991e-4,gene13204,reference,350,FALSE,NA,6,1194,rna22855,0,8.506418327365963e-7,0,1,FALSE,0
Foxo1,insig,insig,insig,insig,0.01729362642832406,8.011908731239863e-8,8.298117348670804e-10,0.7179562883021589,0.008156938866566342,0.49357805747308336,0.00719707317537274,0.17968641081145467,gene13205,reference,466,FALSE,NA,3,1746,rna22856,0,8.298117348670804e-10,0,1,FALSE,0
Fxr1,insig,insig,Cold_low_EL,Cold_low_EL,0.7897135581664206,9.846719778624621e-5,8.265569510883472e-18,0.001318753839271182,1.5524423714158128e-8,1.2463407246237398e-4,0.3946580135624028,0.17169603261125552,gene13231,reference,677,FALSE,NA,17,3253,rna22901,0,8.265569510883472e-18,0,1,FALSE,0
Etnk2,Winter_low,insig,insig,insig,7.379183102065442e-11,2.2712188619891983e-11,1.4311572413291883e-8,0.2399958847619422,0.010211702853087085,0.08840304341545646,0.24036356143419854,0.6053087666453663,gene13266,reference,386,FALSE,NA,8,2528,rna22965,0,2.2712188619891983e-11,0,1,FALSE,0
Ppp1r12b,insig,insig,IBA_low,insig,0.9933680633668044,5.371874223145173e-6,3.7103933808796017e-4,0.014475374071605141,2.230174717193169e-7,0.6323214558292061,0.12530566173395663,0.00785507042246662,gene13294,reference,1055,FALSE,NA,26,3500,rna23020,0,2.230174717193169e-7,0,1,FALSE,0
Timm17a,insig,insig,Winter_high,insig,0.0018527041939626484,2.1392998394224253e-27,8.528553815173897e-5,0.09175890491749207,1.8522255080986885e-7,0.004762641435262786,0.11014817173083676,0.9867933949430382,gene13304,reference,171,FALSE,NA,6,1366,rna23037,0,2.1392998394224253e-27,0,1,FALSE,0
Nr5a2,insig,filtered,filtered,filtered,0.9155491724115161,1.6460523194426142e-19,8.178303611211577e-4,NA,NA,NA,0.033767857793626774,NA,gene13331,reference,391,TRUE,NA,5,1746,rna23095,0,1.6460523194426142e-19,0,1,FALSE,0
Nek7,insig,insig,insig,insig,0.44503291909240605,0.24797687807898977,2.478054815454807e-6,0.9913127261497651,0.002967803400844397,0.1421744961727886,0.6805116847602886,0.33565981926236693,gene13335,reference,302,FALSE,NA,11,3944,rna23100,0,2.478054815454807e-6,0,1,FALSE,0
