gene,state,log2FC_ashr,wald_padj
SHQ1_like,SA_vs_Ar,-0.36425261704132805,6.098802736243903e-5
G17390,SA_vs_Ar,-0.6792764078645713,1.1796375836235411e-4
G22579,SA_vs_Ar,-0.3528957936337222,2.0580930648698447e-4
G24004,SA_vs_Ar,-0.4752581787151078,8.09821978601248e-5
COX14_like_G25155,SA_vs_Ar,-0.32495589709484496,6.294939901856005e-4
G27581,SA_vs_Ar,-0.5277649084585724,6.583098583777396e-4
G30983,SA_vs_Ar,-0.44526754172058614,1.7746833630510384e-4
G32880,SA_vs_Ar,-0.5483521762474676,2.3387163728514343e-5
GEMIN8_like,SA_vs_Ar,-0.36637681833643027,1.1692300124639112e-4
PIR_like,SA_vs_Ar,-0.4600906361167165,2.1448384845511054e-4
RBBP7,SA_vs_Ar,-0.2417072982941131,5.461285421967408e-4
PFN2_containing,SA_vs_Ar,-0.37730121874862577,1.7957121548565684e-5
NPM1_G37307,SA_vs_Ar,-0.431917020553641,3.3186442836167023e-7
TOMM20_like_G38522,SA_vs_Ar,-0.3474480811975128,6.6722022773690325e-07
RTL8C_G4513,SA_vs_Ar,-0.44935530331183327,1.29755312157584e-4
ATF6_containing,SA_vs_Ar,-0.27583970549484454,7.56260219018846e-4
ZZZ3_containing,SA_vs_Ar,-0.3806209954411541,2.436083651104823e-4
G8875,SA_vs_Ar,-0.6092740267335336,1.1657401850913158e-5
Kcnj11,SA_vs_Ar,-0.3756973157802502,8.548839412693185e-4
Psma1,SA_vs_Ar,-0.34199387352558136,4.6430342287951645e-4
Dkk3,SA_vs_Ar,-0.3109210756296583,7.303618592634461e-6
Lrrc49,SA_vs_Ar,-0.38060095935569044,2.3736560026403656e-5
UQCRC1,SA_vs_Ar,-0.2651652959920518,5.331172226278853e-4
Qrich1,SA_vs_Ar,-0.242003760151449,7.432299304973045e-4
Tusc2,SA_vs_Ar,-0.3576743461774322,3.625893150973163e-4
Parp3,SA_vs_Ar,-0.49051827594051445,8.459218376101234e-7
Alas1,SA_vs_Ar,-0.3074084063752179,2.677091388562296e-7
NUDT16,SA_vs_Ar,-0.4855559548228771,1.5276606572488501e-4
Uba5,SA_vs_Ar,-0.3092638507375658,9.965312206658445e-5
TF,SA_vs_Ar,-0.7951069922479281,2.188851383946695e-15
Ephb1,SA_vs_Ar,-0.4253307627066497,4.055887252295439e-6
Rae1,SA_vs_Ar,-0.3751774117903455,2.591637399550876e-7
Vapb,SA_vs_Ar,-0.26996282447744446,2.3387163728514343e-5
Gdap1l1,SA_vs_Ar,-0.40921075383927835,3.433874350309185e-5
Nptn,SA_vs_Ar,-0.27137978444598193,1.9005084138748685e-6
Cdip1,SA_vs_Ar,-0.39911345880005406,1.5308567778320152e-7
Mettl22,SA_vs_Ar,-0.4376495738920057,4.182149978683457e-5
Nubp1,SA_vs_Ar,-0.41557968699824827,4.4304653817144096e-5
Tvp23a,SA_vs_Ar,-0.3390051623782191,4.987915228777545e-4
Reep2,SA_vs_Ar,-0.30649237970116916,5.460198322726057e-4
Hspa9,SA_vs_Ar,-0.287354071750312,1.3550370572132465e-4
Hars,SA_vs_Ar,-0.2496538076057031,9.638123729702616e-4
Acp1,SA_vs_Ar,-0.2799572252164849,7.326861406520491e-4
Id2,SA_vs_Ar,-0.7173245486916981,2.9010684159049706e-11
Odc1,SA_vs_Ar,-0.38489985563914664,4.8884109240642514e-5
Fjx1,SA_vs_Ar,-0.40215321675838955,3.358393828320615e-4
Rpp25,SA_vs_Ar,-0.40695043677080306,2.9459966485233545e-4
Eci2,SA_vs_Ar,-0.5340631356969049,6.567933599398553e-8
TUBB2B_gene10683,SA_vs_Ar,-0.3297324562926348,6.149535478777567e-4
TUBB2A,SA_vs_Ar,-0.5689167835216824,2.7989915822680463e-10
Fam69a,SA_vs_Ar,-0.40783111335111416,4.874615172747063e-11
Tspan3,SA_vs_Ar,-0.2848964925488476,1.6073205673410153e-6
Myo1d,SA_vs_Ar,-0.36145198445439025,2.4603364104181746e-5
Coprs,SA_vs_Ar,-0.37732769845373987,6.566582745618179e-4
Lyrm9,SA_vs_Ar,-0.2775654360456288,4.02535178643741e-4
Etfa,SA_vs_Ar,-0.3292052571120223,9.721062339659534e-4
Prpf8,SA_vs_Ar,-0.28741726381657845,5.214532235464808e-6
Pik3cb,SA_vs_Ar,-0.3081787197965425,7.208707127575822e-5
Copb2,SA_vs_Ar,-0.20379629375171365,3.694187866962386e-5
Idh3a,SA_vs_Ar,-0.3894489586088755,1.6043358278275856e-7
Dusp3,SA_vs_Ar,-0.28148903417996746,2.7048617811726683e-7
Eftud2,SA_vs_Ar,-0.21267467511327667,1.3828877239585266e-5
Nsf,SA_vs_Ar,-0.29848310142820955,4.535306950945846e-4
Zpr1,SA_vs_Ar,-0.3464921932173736,5.289970119201412e-6
Scn4b,SA_vs_Ar,-0.33308405009873193,9.560965971453508e-4
Vps11,SA_vs_Ar,-0.3624448470211811,4.2733819035204827e-10
Rnf26,SA_vs_Ar,-0.41522869464951556,4.288532155799534e-10
Pop7,SA_vs_Ar,-0.4363831577858851,1.0270462990093124e-4
Mdh2,SA_vs_Ar,-0.4247728728648922,2.3542953002628355e-6
Eif4h,SA_vs_Ar,-0.16944747785740677,8.774284381170217e-4
Sbds,SA_vs_Ar,-0.2895658270105442,6.425884437594833e-4
Tmem248,SA_vs_Ar,-0.31275388984198127,1.3962598409912843e-8
Gas6,SA_vs_Ar,-0.28853775747444166,5.278689744120446e-4
Chchd2,SA_vs_Ar,-0.33732989931881,5.61944285149627e-4
Nipsnap2,SA_vs_Ar,-0.2936306894419131,2.2621983622547434e-6
CUNH16orf58,SA_vs_Ar,-0.2720887954546353,1.044273900001193e-4
Ndufaf6,SA_vs_Ar,-0.32718209074736704,9.20614546419298e-4
Lamp1,SA_vs_Ar,-0.335814277211424,7.550968945416871e-10
Pcid2,SA_vs_Ar,-0.28109124454939766,4.587188105909605e-4
YWHAQ_gene11745,SA_vs_Ar,-0.27450405244637127,7.018607224989431e-5
Bzw2,SA_vs_Ar,-0.3554479527850556,4.195082513741064e-4
Pgk1,SA_vs_Ar,-0.21653270777306374,5.726651410027868e-4
Naxd,SA_vs_Ar,-0.3355977712677429,2.6351284812576403e-7
Tceal7,SA_vs_Ar,-0.4718829609531161,4.1630832439818086e-5
Nsa2,SA_vs_Ar,-0.3654648826311675,1.4900995970803175e-5
Tbca,SA_vs_Ar,-0.48781478823402713,2.5011943285228016e-5
Cd83,SA_vs_Ar,-0.4179371513027919,3.1795413249651775e-8
Asah1,SA_vs_Ar,-0.2991144107144837,8.854215942126725e-4
Slc25a4,SA_vs_Ar,-0.3531627294893131,6.093878680446056e-5
Gdf10,SA_vs_Ar,-1.0133782482731963,1.9862299771099202e-6
Lgi3,SA_vs_Ar,-0.2955036792169584,7.691328009094375e-5
Phyhip,SA_vs_Ar,-0.3265785460838688,2.4656709854703707e-4
Ccar2,SA_vs_Ar,-0.16756482188961863,8.675170169936477e-4
R3hcc1,SA_vs_Ar,-0.5507474162113493,1.870451666280909e-6
Entpd4,SA_vs_Ar,-0.266031052863894,1.8814703274680847e-4
Dctn1,SA_vs_Ar,-0.1944611274581394,2.669050218348478e-4
Tmem206,SA_vs_Ar,-0.3420731827409134,9.90022973360979e-5
Eif2d,SA_vs_Ar,-0.3134014868054776,4.1491408961810813e-4
Bri3bp,SA_vs_Ar,-0.4310286812707094,6.241371916969684e-5
Ubc,SA_vs_Ar,-0.45496035675328245,4.706416495323131e-11
