gene,state,log2FC_ashr,wald_padj
G10765,IBA_vs_Ent,-0.3102673865659977,7.160934694017521e-5
G15124,IBA_vs_Ent,-0.3347679140330414,5.9021745554923424e-5
G17390,IBA_vs_Ent,-0.575137469885514,9.385873978182333e-7
G21460,IBA_vs_Ent,-0.3837369382981197,6.466049840259142e-8
G22579,IBA_vs_Ent,-0.22486133051849302,3.338324092983371e-4
G24079,IBA_vs_Ent,-0.5260071652132385,1.6312813849259162e-6
NR2F1,IBA_vs_Ent,-0.6364051134752091,2.754018424014233e-7
G27632,IBA_vs_Ent,-0.7173230146800152,4.6903570001542624e-5
G29420,IBA_vs_Ent,-0.3888065617461536,1.6617669112795824e-5
TMSB4X_G3417,IBA_vs_Ent,-0.1856795471451614,2.4736470513903e-4
PIR_like,IBA_vs_Ent,-0.4469522369205044,4.7633865694622286e-5
ID4,IBA_vs_Ent,-0.622165596079398,2.198156277164975e-11
G3940,IBA_vs_Ent,-0.37564422731496483,2.186103094905514e-9
SHC3_containing,IBA_vs_Ent,-0.18000274089870427,4.563743814133542e-4
Ptpn5,IBA_vs_Ent,-0.21659739469017983,3.883593873515065e-5
Dennd5a,IBA_vs_Ent,-0.20706829406508295,4.2412675679156484e-4
Trim66,IBA_vs_Ent,-0.47392653810990387,2.1224070323135263e-9
Shisa5,IBA_vs_Ent,-0.2479276438490557,1.4261506042895336e-5
UQCRC1,IBA_vs_Ent,-0.1490818803501212,9.120298294493656e-4
Amt,IBA_vs_Ent,-0.35538908809461683,8.815710544380094e-5
Nicn1,IBA_vs_Ent,-0.19426220557707993,6.541631112375321e-4
Apeh,IBA_vs_Ent,-0.2129417539094143,1.603679551450298e-5
Rnf123,IBA_vs_Ent,-0.17496908436192338,1.4722649101305013e-4
Slc38a3,IBA_vs_Ent,-0.3516650060764828,1.7148907417480024e-7
Nat6,IBA_vs_Ent,-0.312554413015557,1.745935529533163e-4
CUNH3orf18,IBA_vs_Ent,-0.2650247513720172,3.8683979168116934e-4
Nek11,IBA_vs_Ent,-0.5111882936058191,7.168401269040667e-7
