gene,state,log2FC_ashr,wald_padj
G1404,SA_vs_LT,-0.8421876711037249,6.491537218817142e-7
ZRSR2_containing,SA_vs_LT,-0.45307108580916994,1.3955679726785226e-4
G38373,SA_vs_LT,-0.5676158483597951,6.300165795548783e-4
ATF6_containing,SA_vs_LT,-0.2757184043359464,8.197850675324414e-5
Tsg101,SA_vs_LT,-0.2028819027161389,8.196297187319242e-4
Nrip3,SA_vs_LT,-0.32784485083886045,4.2461672940858166e-4
Trim66,SA_vs_LT,-0.3661555222717947,1.0917177102247243e-4
Qrich1,SA_vs_LT,-0.4647352674265218,1.167444831736607e-7
Qars,SA_vs_LT,-0.2405776139426516,3.6493146355077354e-4
Rhoa,SA_vs_LT,-0.31072113495157894,4.5044123704847844e-7
Apeh,SA_vs_LT,-0.2485235613759958,1.9753732494719008e-4
Slc38a3,SA_vs_LT,-0.36008218224112815,1.2045430899103775e-5
Hexa,SA_vs_LT,-0.19188134153965486,2.4099224483345262e-4
Acad11,SA_vs_LT,-0.3026003607250752,7.030830031450653e-5
Tmem108,SA_vs_LT,-0.4089285756047601,1.5451269644932677e-4
TF,SA_vs_LT,-0.7022752197878888,8.910943685959125e-6
Cep63,SA_vs_LT,-0.40110506096226856,8.011428645508097e-4
Neo1,SA_vs_LT,-0.24101383897942258,4.437960936394683e-5
Rae1,SA_vs_LT,-0.27758118568360657,4.159289527858711e-5
Edn3,SA_vs_LT,-0.7965328686019545,2.0970532363616195e-6
Brd8,SA_vs_LT,-0.2844561515840556,1.5468336356802303e-5
Reep2,SA_vs_LT,-0.2191639309564384,1.9282152408682624e-4
Hspa9,SA_vs_LT,-0.31219354303791336,5.7795161086460954e-5
Sil1,SA_vs_LT,-0.5236212761167518,9.668721129375193e-6
Trappc12,SA_vs_LT,-0.16616378384728667,6.007175160874804e-4
Asap2,SA_vs_LT,-0.25282121121628126,8.044141179667786e-4
Ldlrad3,SA_vs_LT,-0.36267288434870715,2.3991166894793007e-5
Eci2,SA_vs_LT,-0.5639689357494306,6.414420622407163e-5
TUBB2A,SA_vs_LT,-0.33702844265883547,7.617777815850366e-5
Cd200,SA_vs_LT,-0.2957530047932496,9.046284725613704e-4
Omg,SA_vs_LT,-0.2946768800483802,7.453786253680886e-4
Etfa,SA_vs_LT,-0.39675320486141846,3.730843139795037e-4
Kiaa0100,SA_vs_LT,-0.16874127171184325,3.0184291576089764e-5
Myo18a,SA_vs_LT,-0.2089642675583336,3.313211096191916e-4
Inpp5k,SA_vs_LT,-0.25707481014286626,8.621084410733208e-5
Prpf8,SA_vs_LT,-0.3708237834609596,2.770164373072556e-8
Cluh,SA_vs_LT,-0.2665992801217571,5.299016742108204e-5
Gfap,SA_vs_LT,-0.42102176273899783,7.67206718743552e-4
Rnf26,SA_vs_LT,-0.31192825126315027,4.6521215417982474e-5
Mdh2,SA_vs_LT,-0.26653055338927395,7.617777815850366e-5
Tmem248,SA_vs_LT,-0.19294499278550278,2.8669520094968675e-5
Gusb,SA_vs_LT,-0.40907587211132784,7.447748107336213e-6
Nipsnap2,SA_vs_LT,-0.17713107659410604,1.2417495690846423e-4
CUNH16orf58,SA_vs_LT,-0.24219952366415887,6.137712490249345e-4
Itgam,SA_vs_LT,-0.4708613470290766,2.0857369411041928e-5
Lamp1,SA_vs_LT,-0.46113856737388104,3.2609221453413793e-15
Tceal7,SA_vs_LT,-0.3376323543805235,5.262409893377336e-4
Map1b,SA_vs_LT,-0.3460512396052387,3.06068732810806e-9
Mccc2,SA_vs_LT,-0.395024996729786,2.462554666725052e-4
Hr,SA_vs_LT,-0.8001121293616692,3.6577328272259043e-08
R3hcc1,SA_vs_LT,-0.2859482929968517,7.312488501304757e-5
Eva1a,SA_vs_LT,-0.4666316232160715,1.90449062559554e-4
Cd34,SA_vs_LT,-0.3321544768136929,8.95111083111852e-5
Pfkfb2,SA_vs_LT,-0.40492959630777786,8.383628878746173e-6
Nfasc,SA_vs_LT,-0.3147986393577384,6.097151977802e-4
Ubc,SA_vs_LT,-0.3512030001618216,2.11172156556463e-4
Tmed2,SA_vs_LT,-0.21288790421711395,3.547315008064075e-4
Hip1r,SA_vs_LT,-0.3304337593500419,2.12088554489652e-4
Ccdc62,SA_vs_LT,-0.42220439264829046,1.4871678306707865e-4
Brap,SA_vs_LT,-0.2724576739311468,1.8375076217851176e-4
Acad10,SA_vs_LT,-0.37222639512955635,8.319290429105574e-4
Akap2,SA_vs_LT,-0.2579909601167981,3.754675057671101e-4
Map7,SA_vs_LT,-0.2376093690100787,6.261200976649163e-4
Nfs1,SA_vs_LT,-0.45977575407883414,4.49985842432407e-5
Trpc4ap,SA_vs_LT,-0.23251582699054374,1.3260057364106429e-5
Fry,SA_vs_LT,-0.2579297345112053,3.810372402014304e-4
Mdm4,SA_vs_LT,-0.2729868732920903,4.64287833537622e-4
Klhl12,SA_vs_LT,-0.17592075524629114,4.974857974791069e-4
Alg5,SA_vs_LT,-0.3856793808058474,1.1427916395014371e-4
Cnppd1,SA_vs_LT,-0.26627796660039543,2.3754148106108847e-4
Retreg2,SA_vs_LT,-0.14900508417532246,7.244329471123203e-4
Tuba4a,SA_vs_LT,-0.3316723236831202,9.668721129375193e-6
Resp18,SA_vs_LT,-0.40452334503229076,2.7609566273432756e-6
Hspb6,SA_vs_LT,-0.8554518232856158,9.508676382590809e-8
Pop4,SA_vs_LT,-0.4299260919121679,3.410601918217088e-6
Etfdh,SA_vs_LT,-0.3055413433580404,3.7383789726307256e-4
Eif4g1,SA_vs_LT,-0.2367438331455243,4.008613140736599e-5
Psmd2,SA_vs_LT,-0.2014814860325764,5.315206927527634e-4
EXOC4_like_gene13947,SA_vs_LT,-0.3141227578169473,7.567419178995565e-6
Adam15,SA_vs_LT,-0.370925816455716,1.6706785633942967e-4
LOC101959835,SA_vs_LT,-0.3508929986338019,7.602255395686448e-5
Ddb1,SA_vs_LT,-0.2248798243471419,2.213307890845019e-5
Mgst1,SA_vs_LT,-0.3310917732435065,9.913309492102776e-4
Mansc1,SA_vs_LT,-0.2768929717161774,8.809022133830492e-4
Bsg,SA_vs_LT,-0.5123540881001758,2.708355199515728e-10
Tubb4a,SA_vs_LT,-0.583094230239018,4.518443806326737e-6
Gpr108,SA_vs_LT,-0.36823377781330313,4.7081653295541194e-4
Zc3hav1,SA_vs_LT,-0.4035055214163022,5.597142091376664e-4
Slc9a3r1,SA_vs_LT,-0.3650144480838929,1.9420333764902422e-4
H3F3B,SA_vs_LT,-0.2856618475283179,2.970439497420646e-4
Exoc7,SA_vs_LT,-0.2795895702199445,2.1507813866781757e-5
