gene,state,log2FC_ashr,wald_padj
Utrn,IBA_vs_SA,-0.38091547605773457,1.935543305026032e-5
Filip1l,IBA_vs_SA,-0.4966843948661336,1.5925795994735435e-4
Creb1,IBA_vs_SA,-0.36711334465112333,4.341262529785679e-6
Sept8,IBA_vs_SA,-0.15537571227570746,2.4339430955156943e-4
Glt1d1,IBA_vs_SA,-0.5829577762535483,1.4234048310720639e-8
Znf10,IBA_vs_SA,-0.20562367101964224,5.256535957734803e-4
Dact3,IBA_vs_SA,-0.36224087770059565,5.139457094018915e-6
Ca11,IBA_vs_SA,-0.3416473341157253,2.036399459289752e-6
Riox2,IBA_vs_SA,-0.3291296181353565,7.078657236797854e-4
CUNH12orf43,IBA_vs_SA,-0.6323762023028531,4.1083563150773217e-7
Nrsn1,IBA_vs_SA,-0.3233926426883443,4.0904861428954244e-5
ZNF391_containing,IBA_vs_SA,-0.3782337424171453,3.2909573751675706e-5
Scg5,IBA_vs_SA,-0.19185460176872732,9.315092691453867e-4
Fat3,IBA_vs_SA,-0.43527998952146585,7.0338357526149506e-6
OGA,IBA_vs_SA,-0.2887166931656184,1.081479348989107e-5
Vstm2a,IBA_vs_SA,-0.4034873799842529,1.5502586685565678e-6
Ntrk2,IBA_vs_SA,-0.20247855788527752,5.7653894821362486e-5
Atg4c,IBA_vs_SA,-0.29505695816290084,3.1721204500610977e-4
Alcam,IBA_vs_SA,-0.25773104857778145,8.871224594047975e-4
Nlgn1,IBA_vs_SA,-0.3739558937284421,2.7880437748090564e-5
GSTM4_like_gene20552,IBA_vs_SA,-0.4193626228694766,2.1912914309268985e-6
GSTM2_containing,IBA_vs_SA,-0.3478968326935697,1.7109546508382814e-5
Rnf220,IBA_vs_SA,-0.25128685349873486,3.5393231660152416e-6
Pomgnt1,IBA_vs_SA,-0.2146136175737147,1.4427189725759953e-4
Znf286a,IBA_vs_SA,-0.31140284635280996,1.8995572690484565e-4
Hspa1b,IBA_vs_SA,-0.7368992545909736,6.82379068471491e-6
Prkcz,IBA_vs_SA,-0.23804008925812248,1.744890533156767e-4
Pea15,IBA_vs_SA,-0.2212600951261102,1.4399237223875318e-4
Vwa8,IBA_vs_SA,-0.4792729878667075,1.5502586685565678e-6
Trmt13,IBA_vs_SA,-0.4593638756900499,2.2576532760761463e-5
Wnk3,IBA_vs_SA,-0.43439514726128675,1.1387923644329785e-4
Foxo4,IBA_vs_SA,-0.4340520357560389,1.3035582885254361e-6
Dmtf1,IBA_vs_SA,-0.19725609698043245,1.8783585973849418e-4
Sdk1,IBA_vs_SA,-0.373686902468975,5.490532039994332e-4
LOC110596965,IBA_vs_SA,-0.4516824554173048,1.1190933075880548e-4
Pax8,IBA_vs_SA,-0.8184954565511537,2.1026605938226487e-11
Kctd4,IBA_vs_SA,-0.7329005770411026,9.76118534498009e-10
LOC110596992,IBA_vs_SA,-0.48580256675578964,5.703514135952031e-4
Nfil3,IBA_vs_SA,-0.7413057483908485,7.614020757863804e-6
Tppp,IBA_vs_SA,-0.29761689937478747,3.133551272745199e-5
Pcdh17,IBA_vs_SA,-0.3304732903374695,2.485404693995115e-4
NCAM2_containing_gene23294,IBA_vs_SA,-0.485731341539241,1.8328724606605442e-5
Cchcr1,IBA_vs_SA,-0.276745602925472,3.365522680601755e-4
Unc80,IBA_vs_SA,-0.37792709991033097,2.7111968463722767e-4
Map2,IBA_vs_SA,-0.22906231282607328,2.482718677031108e-6
LOC110597502,IBA_vs_SA,-0.32117237501097085,5.934701283476331e-4
LOC101958269,IBA_vs_SA,-0.7357331572788418,7.345733720201868e-5
Peg3,IBA_vs_SA,-0.2293400925396513,4.7473870164617497e-4
Cntnap5,IBA_vs_SA,-0.35988184474815743,3.1682226904801544e-4
Aldh1l1,IBA_vs_SA,-0.5779414545006338,6.6741134200563795e-6
Hydin,IBA_vs_SA,-0.5283128495166795,1.3948087781377866e-4
Cog4,IBA_vs_SA,-0.23759653679962617,3.459628366188231e-4
Ndst3,IBA_vs_SA,-0.41651497248852953,3.915373382651572e-5
LOC101965332,IBA_vs_SA,-0.5837084334048257,3.48270322649282e-4
VWA8,IBA_vs_SA,-0.67511733796791,3.292309326790094e-8
Armc12,IBA_vs_SA,-0.43571699585353224,3.36335983361027e-4
CUNH6orf106,IBA_vs_SA,-0.2621613972323965,3.7582709771584894e-4
Kcnip4,IBA_vs_SA,-0.3715663542490761,1.1612928979062582e-4
Cc2d2a,IBA_vs_SA,-0.40546244547312943,4.3997903559908656e-5
CUNH7orf25,IBA_vs_SA,-0.23625830428724243,2.3671229908222926e-4
Tenm1,IBA_vs_SA,-0.4432992422931157,1.1364656255961426e-6
Reln,IBA_vs_SA,-0.3251862441741052,6.413523476087597e-4
ZNF208_containing_gene3499,IBA_vs_SA,-0.40802869894068716,6.554317983141671e-4
Pdgfra,IBA_vs_SA,-0.42308922749760525,9.069841166729027e-9
Macrod2,IBA_vs_SA,-0.3962387357378405,3.915373382651572e-5
Snap25,IBA_vs_SA,-0.23994230713218856,2.1988634010107784e-6
Spef1,IBA_vs_SA,-0.34576786670567927,1.6807216417029808e-4
Ttll5,IBA_vs_SA,-0.32328600859469026,4.862217250575587e-6
Tgfb3,IBA_vs_SA,-0.37926841929760136,9.961458457386996e-6
Tbc1d31,IBA_vs_SA,-0.45620120613657933,8.307435631698782e-4
Ca4,IBA_vs_SA,-0.42793127208827614,9.800301358562117e-4
Spop,IBA_vs_SA,-0.36370530236065335,1.1353219150828306e-5
Snf8,IBA_vs_SA,-0.28171902519197295,2.0919407964440524e-5
Csmd3,IBA_vs_SA,-0.5234231692742686,9.491092385551038e-7
Wnk4,IBA_vs_SA,-0.691387492761544,9.656434059436253e-7
Ccdc85a,IBA_vs_SA,-0.27123454067341096,2.1028334674949903e-4
Exoc6b,IBA_vs_SA,-0.21711310251539304,4.60310867104031e-4
Cbx7,IBA_vs_SA,-0.2419425367716501,7.759669734738949e-5
Ssbp2,IBA_vs_SA,-0.2445801909748079,7.754549085364687e-4
Vps13b,IBA_vs_SA,-0.3674735532396856,3.7848873301561236e-7
Nfkbia,IBA_vs_SA,-0.4207140431624529,2.586205868151145e-5
Ralgapa1,IBA_vs_SA,-0.22071024290484512,4.576475981034516e-4
Fam98b,IBA_vs_SA,-0.28824691853661333,6.413523476087597e-4
Plag1,IBA_vs_SA,-0.3667672567436054,1.4662330055320027e-4
Arap1,IBA_vs_SA,-0.2735456210533389,2.547276276904469e-5
Plekhb1,IBA_vs_SA,-0.5280149986522366,1.4540741438571342e-4
Tsc22d3,IBA_vs_SA,-0.5212815191725514,4.5324416557235855e-6
Sik1,IBA_vs_SA,-0.4685596068561928,6.873814445297527e-4
ITSN1_like,IBA_vs_SA,-0.2994151532111012,3.373592128746359e-4
Shf,IBA_vs_SA,-0.3309521293876012,1.0665517186885863e-5
Ncam2,IBA_vs_SA,-0.5836091661043283,1.3035582885254361e-6
Rapgef4,IBA_vs_SA,-0.46481344415363984,8.191157303436561e-5
Rngtt,IBA_vs_SA,-0.3920293701437605,1.0392161792152633e-4
Spryd3,IBA_vs_SA,-0.24411165149005515,5.950794509665737e-4
Unc13c,IBA_vs_SA,-1.0063313137480887,2.3965190973808003e-22
Ncoa5,IBA_vs_SA,-0.23582377155972362,2.0739266129952708e-4
Phactr3,IBA_vs_SA,-0.26620770767724783,4.246506117059501e-4
Col9a3,IBA_vs_SA,-0.5908563603973739,1.0944512066262003e-4
Slc14a1,IBA_vs_SA,-0.5943743764131235,4.192736526903982e-4
P2ry1,IBA_vs_SA,-0.3107056056320632,5.894942917483921e-4
Pcbd1,IBA_vs_SA,-0.3560939335000306,7.41582633514418e-4
Plpp3,IBA_vs_SA,-0.23962259033343786,6.074902526588487e-5
Elavl4,IBA_vs_SA,-0.27359470440388334,4.4490279909206574e-5
Pam,IBA_vs_SA,-0.19778204249895007,2.468748130250047e-5
Pcsk1,IBA_vs_SA,-0.4732294629496611,2.2948940207499492e-4
Ca9,IBA_vs_SA,-0.42381055323049066,9.036715517310609e-4
Hnrnpu,IBA_vs_SA,-0.1767133286386459,7.654611829351574e-4
LOC110598270,IBA_vs_SA,-0.31925673124664883,1.0596125875188336e-4
Pcdh11x,IBA_vs_SA,-0.8495093075338012,2.038704632967692e-6
Fzd2,IBA_vs_SA,-0.401612938921951,3.654655082675722e-4
