gene,state,log2FC_ashr,wald_padj
COPG2IT1_containing,Ar_vs_LT,-0.6342326610576057,5.2780062081035184e-5
Tp53inp2,Ar_vs_LT,-0.29404374299783725,7.680703032010731e-4
Ank2,Ar_vs_LT,-0.15203219980874025,8.002159976457771e-4
Tenm2,Ar_vs_LT,-0.2553627087349773,3.4917073366094427e-4
Heg1,Ar_vs_LT,-0.31443820481769025,7.424144880139008e-4
Dync1h1,Ar_vs_LT,-0.2570545956964583,3.4917073366094427e-4
Apba1,Ar_vs_LT,-0.25906712879406013,3.4917073366094427e-4
Slc4a8,Ar_vs_LT,-0.30768632696419296,7.047094858441625e-4
