gene,state,log2FC_ashr,wald_padj
TF,Ent_vs_SpD,0.41613152900826117,1.4866655350896464e-4
Prpf8,Ent_vs_SpD,0.23731488814269946,1.6386709283830304e-4
Chi3l1,Ent_vs_SpD,1.7328330932507456,5.811767533634539e-6
Psmd2,Ent_vs_SpD,0.2154905412725073,7.051087355970269e-6
Ddb1,Ent_vs_SpD,0.22686194086786965,2.004504535800921e-6
Eno1,Ent_vs_SpD,0.38218411185278484,1.0063848459239466e-5
HIST1H1C_containing,Ent_vs_SpD,1.0979671424351882,5.230529073237232e-6
Tuba8,Ent_vs_SpD,0.6418400765169264,4.2925647619220786e-7
Gna12,Ent_vs_SpD,0.24378221359858787,7.891651251985394e-5
Tubb,Ent_vs_SpD,0.32999154259366514,7.347668443585877e-8
Rnf115,Ent_vs_SpD,0.25568513665839765,7.502079887672932e-5
Prnp,Ent_vs_SpD,0.1671072332572905,2.1627046341671235e-4
Nrde2,Ent_vs_SpD,0.27779380508025003,4.629677605253369e-4
Slc35b1,Ent_vs_SpD,0.38958764406794255,1.7731369258244398e-6
H1F0_gene5906,Ent_vs_SpD,0.4097523522524401,7.0103644668576e-6
Tshz2,Ent_vs_SpD,0.2709161610661171,5.942073924060054e-4
Cp,Ent_vs_SpD,0.758214409598096,4.497812635691797e-4
Snx1,Ent_vs_SpD,0.3411650830004396,8.551513805961016e-6
G14318,Ent_vs_SpD,0.6820129776770278,3.134291282854438e-4
