gene,state,log2FC_ashr,wald_padj
ZNF112,Ent_vs_SA,-0.3302396587203195,3.282285488909094e-4
ZBED8,Ent_vs_SA,-0.3831662895858608,1.7527227650811085e-5
MIR138-1,Ent_vs_SA,-0.5654791674849063,2.4837580901397314e-8
MEF2D_containing,Ent_vs_SA,-0.28173294798007564,8.943016108620517e-5
ENSSTOG00000034702,Ent_vs_SA,-0.8606705560448215,2.7352455329223086e-11
G10915,Ent_vs_SA,-0.5896213764211617,1.2662500372344663e-4
PGRMC2_like_G11440,Ent_vs_SA,-0.21635792109635402,3.6790950807202076e-6
G13329,Ent_vs_SA,-0.5112277801965327,2.6869595522629805e-5
G14950,Ent_vs_SA,-0.7007498998870224,9.345080508103856e-16
RYBP_like,Ent_vs_SA,-0.28770442620301423,9.22897111406866e-6
G16444,Ent_vs_SA,-0.5362599831989455,9.47399719980653e-6
G16448,Ent_vs_SA,-0.5554776129457932,1.6235250572057453e-5
SRSF3_G17416,Ent_vs_SA,-0.64331829000633,3.1346755556224463e-7
HRK_containing,Ent_vs_SA,-0.30868469693559075,1.1102701570907112e-4
G18650,Ent_vs_SA,-0.6354770518916263,4.2388580968533605e-8
G21808,Ent_vs_SA,-0.3602245126160182,2.3708336273747723e-4
G22451,Ent_vs_SA,-0.25982533014227993,4.648291342632301e-9
G22714,Ent_vs_SA,-0.37140351854554016,2.2238028312046487e-4
KIAA1958_containing,Ent_vs_SA,-0.4585239433672435,1.7214522839938105e-4
G26731,Ent_vs_SA,-0.3223394255824904,5.594528984460469e-4
ZCCHC3,Ent_vs_SA,-0.4024912924335964,9.600615233397247e-6
TSHZ2_G30132,Ent_vs_SA,-0.5466722369630285,1.5449487570714987e-6
G3182,Ent_vs_SA,-0.3020592771415866,1.240078270286154e-4
G34984,Ent_vs_SA,-0.3999157362391672,8.582193990361778e-4
G38079,Ent_vs_SA,-0.6787703987898461,2.7883885679965112e-5
G38115,Ent_vs_SA,-0.38723449405635885,2.9822718706336103e-4
G3859,Ent_vs_SA,-0.7524529044060794,1.659579359376902e-6
G3860,Ent_vs_SA,-0.561272388817875,6.9747989059868724e-6
G3868,Ent_vs_SA,-0.3737353161485859,6.76276481418549e-5
MIR29B2CHG_containing_G39119,Ent_vs_SA,-2.1351851060819254,4.95453218550982e-18
ZBTB37_like,Ent_vs_SA,-0.3512186728383817,3.787580847340723e-4
G40490,Ent_vs_SA,-0.3583435751574995,4.7355369298983e-6
RPL27A_containing_G5064,Ent_vs_SA,-0.21027169589950329,8.428915468626689e-7
MIR101-1_containing,Ent_vs_SA,-0.731912324295863,2.1734337041241052e-6
SOX11_G8196,Ent_vs_SA,-0.7098484583118191,4.573999002367455e-17
G8982,Ent_vs_SA,-0.4393916705931009,2.6935089024138567e-4
ZNF208_containing_G9075,Ent_vs_SA,-0.3915274419133796,1.7054238848354793e-8
MIRLET7D_containing,Ent_vs_SA,-0.5967475900408036,4.461306054105214e-7
G9747,Ent_vs_SA,-0.7001971549770971,7.839897944882322e-5
G9748,Ent_vs_SA,-0.6956930214792966,4.152539914105591e-5
G9749,Ent_vs_SA,-0.6338243274360394,1.895836690804104e-4
G9756,Ent_vs_SA,-0.7330145433573528,8.675433405512189e-6
Igsf22,Ent_vs_SA,-0.2734786868245719,7.329695177034532e-4
Spty2d1,Ent_vs_SA,-0.7862421243738831,1.104780660176212e-20
Plekha7,Ent_vs_SA,-0.24215196812373926,4.1142709889786154e-4
Tle3,Ent_vs_SA,-0.25834461527567304,2.9554584637058626e-5
Wee1,Ent_vs_SA,-0.34998337877042623,4.824427782378574e-4
Rassf1,Ent_vs_SA,-0.47053168513055554,2.801516948352003e-9
ACY1_like,Ent_vs_SA,-0.3102333643019218,4.0585274730630835e-5
Aste1,Ent_vs_SA,-0.2724208773059051,7.139035342541847e-4
Msl2,Ent_vs_SA,-0.2153761845103625,4.6972689554407223e-4
Pmepa1,Ent_vs_SA,-0.3262657439020563,2.167298819160538e-5
Ubn1,Ent_vs_SA,-0.2966957160786405,2.9590235065471072e-5
CUNH16orf72,Ent_vs_SA,-0.2091741518180482,8.587748628968838e-4
Fam13b,Ent_vs_SA,-0.21657348382586125,4.1625407477996286e-5
Fam53c,Ent_vs_SA,-0.2453419825248931,2.014620142428139e-6
Kcnf1,Ent_vs_SA,-0.2624499189598495,6.984744396932286e-4
Hipk3,Ent_vs_SA,-0.2602590421938303,6.93467709106765e-7
