gene,state,log2FC_ashr,wald_padj
G20797,IBA_vs_LT,-0.3990947186978613,9.78712811773548e-4
G21460,IBA_vs_LT,-0.5497907316352229,1.3563350236471153e-6
PIR_like,IBA_vs_LT,-0.5622731162357184,1.553408987156983e-5
PHKA2_like,IBA_vs_LT,-0.28564509458898596,1.1261246193200519e-4
Pkp4,IBA_vs_LT,-0.2280169174051011,2.177683014044212e-4
Dennd5a,IBA_vs_LT,-0.3176103954622121,5.6502774285334574e-5
Rpl27a,IBA_vs_LT,-0.2963631940036699,4.78703104110461e-4
Trim66,IBA_vs_LT,-0.40900453175392887,1.629436642163846e-5
CUNH3orf18,IBA_vs_LT,-0.4070719677826527,1.1606068565817112e-4
Gpr62,IBA_vs_LT,-0.5915810522171986,7.403406466682731e-6
Nek11,IBA_vs_LT,-0.709950044238145,2.0224905578417313e-8
Acad11,IBA_vs_LT,-0.31833917390110383,2.7326987778455227e-5
Tmem108,IBA_vs_LT,-0.4107645759829461,1.225359224846713e-4
Pccb,IBA_vs_LT,-0.3018392703438612,2.1330904362317453e-4
Neo1,IBA_vs_LT,-0.21194037733869417,3.4814510797359947e-4
Vapb,IBA_vs_LT,-0.2495010571708646,1.6512415895449532e-4
Npepl1,IBA_vs_LT,-0.3520448191779181,6.051931061974771e-4
GNAS_gene10323,IBA_vs_LT,-0.2570984345549803,2.350003003235003e-4
Edn3,IBA_vs_LT,-0.7134195420138004,8.199551517354163e-6
Fbxl17,IBA_vs_LT,-0.32431901741370617,4.105887791946067e-4
Fer,IBA_vs_LT,-0.566827842594937,3.017410786114218e-7
Nrep,IBA_vs_LT,-0.47550649068684864,9.765797293175399e-5
Sil1,IBA_vs_LT,-0.6055512464466731,2.7734394550991223e-7
Kidins220,IBA_vs_LT,-0.20659181279496314,1.3723528979815768e-4
Fam219b,IBA_vs_LT,-0.34572868526703177,1.771342965510012e-4
Fars2,IBA_vs_LT,-0.6490883848574349,2.8720358807465832e-9
Tbc1d9,IBA_vs_LT,-0.25912183647902287,4.828028605291186e-6
