gene,state,log2FC_ashr,wald_padj
LINC00672,IBA_vs_SpD,-0.27589064992912077,5.873054113223253e-4
G10765,IBA_vs_SpD,-0.35201495155998896,1.6605666102846844e-4
G16818,IBA_vs_SpD,-0.7160794777125059,5.108771824521636e-5
TSHZ2_G30132,IBA_vs_SpD,-1.007509762194219,4.949678227687162e-10
PHKA2_like,IBA_vs_SpD,-0.3290859412329008,7.49505835051243e-6
G36893,IBA_vs_SpD,-0.499752475506403,7.231800429921442e-4
G8958,IBA_vs_SpD,-0.4459440766400472,9.168474181430474e-5
Pkp4,IBA_vs_SpD,-0.2902894848645131,2.1911093239248343e-6
Nek11,IBA_vs_SpD,-0.39441772735002767,4.2379537377461974e-4
Sec14l5,IBA_vs_SpD,-0.47740185226747567,6.354974811902312e-4
Nrep,IBA_vs_SpD,-0.3780112687756161,6.329526135312207e-4
Ntsr2,IBA_vs_SpD,-0.32172491425299876,2.552938358017228e-4
Fam219b,IBA_vs_SpD,-0.35222557801606463,8.223098947147286e-5
Nrn1,IBA_vs_SpD,-0.3102396073990364,3.4671202112132146e-5
Fars2,IBA_vs_SpD,-0.4506067231000156,1.9788882309319e-5
Acvr1c,IBA_vs_SpD,-0.39642116898160085,7.231800429921442e-4
Dpyd,IBA_vs_SpD,-0.28854198295381506,8.066694223965866e-4
Nf1,IBA_vs_SpD,-0.24929756927010524,6.058094700798476e-4
Evi2a,IBA_vs_SpD,-0.5369882342342244,3.131667778121136e-4
Wsb1,IBA_vs_SpD,-0.5764599342336599,4.824217157882339e-10
Ptprd,IBA_vs_SpD,-0.2595827373368779,7.129860099051202e-5
Chst2,IBA_vs_SpD,-0.3388022825701211,1.975091366487772e-5
Slc9a9,IBA_vs_SpD,-0.5394812010775922,5.5477080106374426e-5
Atxn7l3,IBA_vs_SpD,-0.18764657199047172,6.058094700798476e-4
ABCA8,IBA_vs_SpD,-0.5689233715299591,1.962636783016179e-4
JHY,IBA_vs_SpD,-0.31610701498639454,1.8207750177439723e-4
Wwp1,IBA_vs_SpD,-0.22836943757916342,9.989779728830078e-5
