gene,state,log2FC_ashr,wald_padj
ZNF112,LT_vs_SpD,-0.5033321073964234,7.912559850370184e-5
MIR138-1,LT_vs_SpD,-1.0484361627510121,9.428056711988456e-9
PANTR1_containing,LT_vs_SpD,-1.1725436518453252,8.630449829221579e-8
ABCF1_containing,LT_vs_SpD,-0.7011933065086423,1.7163276760641387e-5
ENSSTOG00000031411,LT_vs_SpD,-0.590611774947444,3.6211441740459957e-7
ENSSTOG00000034702,LT_vs_SpD,-1.7973219437967367,2.9303431562063567e-28
MIR4453HG_containing,LT_vs_SpD,-0.3290985755378191,2.4803852717555875e-4
G13022,LT_vs_SpD,-0.6625680572587977,5.471278936544385e-4
G13329,LT_vs_SpD,-0.5914802737194003,3.627135516983112e-5
MIR138-2_containing,LT_vs_SpD,-1.09627678859444,4.808681099249368e-21
G14950,LT_vs_SpD,-1.4080166878200904,1.6443667627280438e-19
RYBP_like,LT_vs_SpD,-0.30023544107384637,2.8996183772785565e-5
G16353,LT_vs_SpD,-0.6619943002173818,1.6134114727341937e-5
G16444,LT_vs_SpD,-1.128836518670042,3.351878766205612e-10
AACSP1_containing,LT_vs_SpD,-0.6992966031994473,4.419032060465305e-8
G18650,LT_vs_SpD,-0.9044492332297168,6.26934441597544e-5
G18683,LT_vs_SpD,-0.4889056846963126,6.659619111362103e-4
G21728,LT_vs_SpD,-1.046366357460548,2.203483869367327e-8
G23238,LT_vs_SpD,-0.6537120254672475,8.761614454840759e-4
MIR219A2_containing,LT_vs_SpD,-1.740755345804366,1.5041649005788114e-19
G26032,LT_vs_SpD,-0.29291999680874115,5.595961197779854e-4
G2995,LT_vs_SpD,-0.7957870650064098,3.062913458340965e-5
G30823,LT_vs_SpD,-1.0770223240636743,8.206888840114656e-10
MIR124-2HG_containing,LT_vs_SpD,-0.4717851564209148,1.360706018006522e-6
G3182,LT_vs_SpD,-0.5118324717258023,3.56959830544499e-6
G32610,LT_vs_SpD,-0.774900601079899,1.9866362414221736e-7
G34888,LT_vs_SpD,-0.9244210706969763,1.614950285981495e-9
G35463,LT_vs_SpD,-0.591389932841409,1.8807484171748368e-4
G38032,LT_vs_SpD,-0.6239963732252439,8.646014262008762e-5
PRR18_containing,LT_vs_SpD,-0.47924492238291644,2.3174263620804302e-9
G3859,LT_vs_SpD,-1.473995118634855,3.484175604072845e-7
G3860,LT_vs_SpD,-0.8142590706423511,4.59013179238537e-11
MIR29B2CHG_containing_G39119,LT_vs_SpD,-3.3544316907058827,1.6962746841673473e-60
G40490,LT_vs_SpD,-0.45413452624444633,1.1575068292289278e-6
G41041,LT_vs_SpD,-0.6713748728710253,2.752642013112202e-7
G6222,LT_vs_SpD,-0.7051778671173009,8.523448523324291e-5
G652,LT_vs_SpD,-1.496496023074639,7.716081051024157e-8
MIR101-1_containing,LT_vs_SpD,-2.505328224368048,1.030629692217648e-58
POU3F3,LT_vs_SpD,-0.5951790223407617,8.085453760811867e-9
G8970,LT_vs_SpD,-0.7186627718096008,1.634555308945016e-4
G8982,LT_vs_SpD,-0.8709597806089779,5.51103095421271e-7
