gene,state,log2FC_ashr,wald_padj
CD82_like,Ent_vs_SpD,0.4639470420872147,1.4543580511621823e-5
ENSSTOG00000032022,Ent_vs_SpD,0.27236056493015753,9.871070110804862e-4
G1404,Ent_vs_SpD,0.5058101877798352,2.4905939968251824e-4
TMSB4X_G3417,Ent_vs_SpD,0.17435513021965465,4.7820176938699025e-4
RBBP7,Ent_vs_SpD,0.1844569106779179,5.925559047781718e-5
NPM1_G37307,Ent_vs_SpD,0.24161893082325703,6.949790963818441e-7
ATF6_containing,Ent_vs_SpD,0.30053467712225107,1.2122894106648598e-8
Ldha,Ent_vs_SpD,0.4898389486172801,5.147905681509886e-9
Wdr6,Ent_vs_SpD,0.18657377567170463,1.3640156214298502e-4
Rhoa,Ent_vs_SpD,0.24841569269140212,2.0279304976770554e-9
Gnai2,Ent_vs_SpD,0.14752374616081607,7.423484878373117e-4
Tex264,Ent_vs_SpD,0.19326435746241405,4.975898137860101e-4
Hexa,Ent_vs_SpD,0.27370679249227375,4.213866968174109e-10
Acad11,Ent_vs_SpD,0.1904308863114322,8.500365870677672e-4
TF,Ent_vs_SpD,0.7541177091337593,1.2520999785267206e-6
Hspa9,Ent_vs_SpD,0.23834347033693903,1.059473843000169e-7
Sil1,Ent_vs_SpD,0.25021769134346344,6.743484453226764e-4
Pqlc3,Ent_vs_SpD,0.30480436320756527,8.500365870677672e-4
Cd44,Ent_vs_SpD,0.26309847652596213,5.314346056198109e-4
Tmem14c,Ent_vs_SpD,0.1727372507609541,1.2427172992544936e-4
Tspan3,Ent_vs_SpD,0.14472875124671222,2.526133793775953e-7
Etfa,Ent_vs_SpD,0.22480014251274888,2.784317112308262e-4
Prpf8,Ent_vs_SpD,0.221710632773716,1.228544836935013e-8
Psma4,Ent_vs_SpD,0.14490014568768753,3.320619291387161e-4
Ccdc47,Ent_vs_SpD,0.14381605787650015,2.478406384010014e-4
Cyfip1,Ent_vs_SpD,0.2106625652357028,4.969706622000331e-4
Znhit1,Ent_vs_SpD,0.1665218846248666,4.548117697980053e-4
Mdh2,Ent_vs_SpD,0.15718810953683673,1.8085521283276032e-4
LOC106144976,Ent_vs_SpD,0.5263084725813816,3.016826165211523e-4
Tmem248,Ent_vs_SpD,0.14889533961994758,9.004605937204202e-5
Chchd2,Ent_vs_SpD,0.1784774902172139,5.751146105431474e-4
Lamp1,Ent_vs_SpD,0.2721683242031127,8.866673938664863e-12
Gns,Ent_vs_SpD,0.15959783216003304,1.534390171374121e-4
Nsa2,Ent_vs_SpD,0.30444143663639855,6.575106587715264e-5
Tbca,Ent_vs_SpD,0.22826666203902823,3.771456691755691e-7
Slc25a4,Ent_vs_SpD,0.17579325616990446,2.2533878603146095e-6
Dguok,Ent_vs_SpD,0.33585918353153765,2.580662537557055e-5
Slc41a1,Ent_vs_SpD,0.25734368591613743,2.086374712010714e-6
Ubc,Ent_vs_SpD,0.17576676812573952,1.3968622157654325e-4
Erp29,Ent_vs_SpD,0.21180752702198224,5.082916520657179e-7
Hsdl2,Ent_vs_SpD,0.23510273255243605,2.1472011911716034e-4
Txn,Ent_vs_SpD,0.19833883428342364,7.863878895448977e-5
Abca1,Ent_vs_SpD,0.29580875778668597,7.702574952363455e-4
NIPSNAP3A_like,Ent_vs_SpD,0.28093447595071985,6.594724668326047e-4
Gtf3a,Ent_vs_SpD,0.23069097476392425,6.813418516145248e-5
Chi3l1,Ent_vs_SpD,2.9203408725523663,1.472426559078828e-8
