gene,state,log2FC_ashr,wald_padj
CYSTM1,SA_vs_Ar,-0.28436033207284644,6.369343972676929e-4
H1F0_ENSSTOG00000014808,SA_vs_Ar,-0.4601655351069147,1.3881392609217026e-4
CD82_like,SA_vs_Ar,-0.5152952195441339,1.0505237490009584e-6
ENSSTOG00000032929,SA_vs_Ar,-0.3435012048669544,8.369350026964889e-4
RPS12,SA_vs_Ar,-0.25528032299826386,2.2465259808540904e-4
G1404,SA_vs_Ar,-0.6964466529710072,4.017841007880763e-6
G15124,SA_vs_Ar,-0.2921255834631594,2.837252178229759e-4
PDZRN3_like,SA_vs_Ar,-0.2977210073519522,9.357978854761291e-4
G15443,SA_vs_Ar,-0.44398037075828095,3.2252037940940776e-5
G17390,SA_vs_Ar,-0.9045623546315615,2.5823242703929423e-13
G21460,SA_vs_Ar,-0.25800027820469096,1.1372265642786655e-4
BTF3,SA_vs_Ar,-0.24534513534493413,5.20475101414099e-4
COX14_like_G25155,SA_vs_Ar,-0.23691434511923987,8.50474009120999e-4
G30586,SA_vs_Ar,-0.34378224655045064,3.238612264668429e-4
G32880,SA_vs_Ar,-0.4294184703573709,5.140342273240111e-5
ZRSR2_containing,SA_vs_Ar,-0.2972746518487908,5.935089512216167e-4
PIR_like,SA_vs_Ar,-0.4515125712295842,3.5336152940437755e-5
RBBP7,SA_vs_Ar,-0.22154949641712748,9.402941408610592e-7
NPM1_G37307,SA_vs_Ar,-0.21017077654867394,1.64990001683986e-5
TOMM20_like_G38522,SA_vs_Ar,-0.1997587657968451,2.259424355409373e-4
ATF6_containing,SA_vs_Ar,-0.37179870592978453,9.99912340910785e-13
Rbm33,SA_vs_Ar,-0.297477011958547,5.96191346465065e-7
Tsg101,SA_vs_Ar,-0.1983841427660303,7.893639109931791e-5
CUNH11orf58,SA_vs_Ar,-0.1774968451788776,7.571022895591864e-5
Psma1,SA_vs_Ar,-0.18712971932962932,1.7305472234849004e-4
Ampd3,SA_vs_Ar,-0.17231973754877516,2.56536569516867e-4
Col7a1,SA_vs_Ar,-0.5166242417353326,1.380121052468733e-6
UQCRC1,SA_vs_Ar,-0.1547234723365074,4.487046196673172e-4
Arih2,SA_vs_Ar,-0.16220661559820979,7.321654091206591e-4
Qrich1,SA_vs_Ar,-0.29591955366632094,5.7337980994568756e-8
Usp4,SA_vs_Ar,-0.21874418456470204,5.302124540511621e-4
Rhoa,SA_vs_Ar,-0.2587909436563182,2.5447199762418334e-10
Tusc2,SA_vs_Ar,-0.1818050482208496,1.3637582720288434e-4
Rbm15b,SA_vs_Ar,-0.19915781240266028,3.510786318485345e-4
Hexa,SA_vs_Ar,-0.2558589015989895,3.5405573712341726e-9
Rpl29,SA_vs_Ar,-0.20611416212635336,3.551499627543456e-4
Acad11,SA_vs_Ar,-0.22279893189946867,1.1898041105605446e-4
Topbp1,SA_vs_Ar,-0.2932045438831199,8.808295483724557e-4
TF,SA_vs_Ar,-0.7318911911355754,1.495161300272094e-6
Neo1,SA_vs_Ar,-0.1523196022050029,8.975113586825193e-4
Rae1,SA_vs_Ar,-0.2225591021793122,4.9302089404822836e-5
Vapb,SA_vs_Ar,-0.21530668464593497,2.3704642053718056e-6
Atp5e,SA_vs_Ar,-0.17577475891935188,1.88275126994727e-4
Gdap1l1,SA_vs_Ar,-0.23713095002889978,4.023979992510418e-5
Nptn,SA_vs_Ar,-0.16114020012717598,6.641962195039785e-6
Cdip1,SA_vs_Ar,-0.14823732433514608,8.457821754334111e-4
