"","topcorgene","module_color","module_n","module_genes","membership"
"128","Pcyt1a","red",6,628,0.910824180204412
"129","Cnot1","red",6,628,0.910491853989892
"130","Hnrnpf","red",6,628,0.909073254611316
"131","Kdelr2","red",6,628,0.908901937303926
"132","Fam104a","red",6,628,0.906558481523342
"133","Akirin1","red",6,628,0.902640655939475
"134","Mycbp","red",6,628,0.901799479241944
"135","Egln1","red",6,628,0.901779006722994
"136","Txnl1","red",6,628,0.901189055178327
"137","Rala","red",6,628,0.900061656038438
"138","Limk2","red",6,628,0.896175421215673
"139","Ncoa1","red",6,628,0.893993549156651
"140","Inafm2","red",6,628,0.889426917937297
"141","Dnm1","black",7,587,0.93140560357615
"142","Gap43","black",7,587,0.919521669848517
"143","Snap25","black",7,587,0.892295644637924
"144","Syt1","black",7,587,0.888421344263939
"145","Gabra1","black",7,587,0.886556587143843
"146","Slc24a3","black",7,587,0.885520881296603
"147","Cntnap2","black",7,587,0.883637857780833
"148","Vsnl1","black",7,587,0.883083393462554
"149","Myt1l","black",7,587,0.881183972153547
"150","Sptb","black",7,587,0.8798319703017
"151","Cntnap1","black",7,587,0.879178438564384
"152","Tspyl4","black",7,587,0.879123695371712
"153","Gabrb2","black",7,587,0.878822426267822
"154","Camta1","black",7,587,0.877092673187275
"155","Nsg2","black",7,587,0.876394505454995
"156","Ncdn","black",7,587,0.875645423967404
"157","Dlg2","black",7,587,0.875017494659922
"158","Prkce","black",7,587,0.868707681711054
"159","Dlgap1","black",7,587,0.868668103540585
"160","Hapln4","black",7,587,0.86829458023691
"161","Trmt11","pink",8,562,0.934834581527277
"162","Sdccag3","pink",8,562,0.918552100901397
"163","OST4_containing","pink",8,562,0.915341573495001
"164","G7215","pink",8,562,0.905848872238012
"165","Scaf8","pink",8,562,0.904641426134888
"166","CUNH3orf62","pink",8,562,0.903333057933778
"167","G33788","pink",8,562,0.901700910675943
"168","Eid1","pink",8,562,0.898280804441776
"169","Ppp1r15a","pink",8,562,0.89054991488526
"170","Casc4","pink",8,562,0.890231099471114
"171","Faf1","pink",8,562,0.882775045125037
"172","G32880","pink",8,562,0.87632284458786
"173","Npm1","pink",8,562,0.876273496564106
"174","G5074","pink",8,562,0.873762050684647
"175","UQCRC2_containing","pink",8,562,0.872051982283901
"176","G4177","pink",8,562,0.866501006536343
"177","Exoc7","pink",8,562,0.864609039783065
"178","Dazap2","pink",8,562,0.8638732096225
"179","G20435","pink",8,562,0.86372130131543
"180","Snx14","pink",8,562,0.861417868822406
"181","Col11a1","magenta",9,501,0.941753352713152
"182","Wsb1","magenta",9,501,0.941507912879333
"183","Slc7a2","magenta",9,501,0.923168887263231
"184","NRG3_containing","magenta",9,501,0.922210185214564
"185","Eln","magenta",9,501,0.921654956276073
"186","Arglu1","magenta",9,501,0.908524426209761
"187","Map3k6","magenta",9,501,0.901668754613608
"188","Tenm1","magenta",9,501,0.897475943935171
"189","Pgap3","magenta",9,501,0.892483254994622
"190","Col4a2","magenta",9,501,0.883133709056727
"191","Kdm4c","magenta",9,501,0.881777631043625
"192","Adamtsl5","magenta",9,501,0.880126929394319
"193","ERBB4_like","magenta",9,501,0.879348351116615
"194","Znf236","magenta",9,501,0.877899945448111
"195","FSTL5_like_gene23539","magenta",9,501,0.877252257344506
"196","G26558","magenta",9,501,0.874981704637234
"197","Rps6kl1","magenta",9,501,0.874581394428021
"198","Coro2b","magenta",9,501,0.874068926803159
"199","Negr1","magenta",9,501,0.871263207269485
"200","Dnah9","magenta",9,501,0.869424646727805
"201","Dmwd","purple",10,381,0.926832941428302
"202","Ppp2r1a","purple",10,381,0.904176202759961
"203","Sult4a1","purple",10,381,0.903861293711845
"204","Rnf187","purple",10,381,0.903779707752174
"205","Fam69b","purple",10,381,0.899856085047066
"206","Rundc3a","purple",10,381,0.897743480003252
"207","Mapk8ip2","purple",10,381,0.895830843933022
"208","Rell2","purple",10,381,0.89450441071324
"209","Ccdc92","purple",10,381,0.893476884304246
"210","CUNH16orf45","purple",10,381,0.893363222980586
"211","Cend1","purple",10,381,0.89037240920834
"212","Gsk3a","purple",10,381,0.889513332295818
"213","Tom1l2","purple",10,381,0.884688148155676
"214","Ap2a1","purple",10,381,0.883842069354208
"215","Clptm1","purple",10,381,0.882961552525009
"216","Syngr1","purple",10,381,0.881429460772863
"217","Rogdi","purple",10,381,0.880925243700213
"218","Snurf","purple",10,381,0.875079973373442
"219","Lingo1","purple",10,381,0.870665365410702
"220","Dmtn","purple",10,381,0.867409928739156
"221","Cnp","greenyellow",11,297,0.944779201013678
"222","Ca9","greenyellow",11,297,0.937988187330692
"223","Mog","greenyellow",11,297,0.93497567247079
"224","Klhl4","greenyellow",11,297,0.93154837902813
"225","Evi2a","greenyellow",11,297,0.928958675512051
"226","Cmtm5","greenyellow",11,297,0.922639066305406
"227","Slc6a9","greenyellow",11,297,0.922082634921816
"228","Folh1b","greenyellow",11,297,0.920445343846824
"229","G5665","greenyellow",11,297,0.915565631722551
"230","Rtkn","greenyellow",11,297,0.914814655754442
"231","Galnt6","greenyellow",11,297,0.906770130600822
"232","Arsb","greenyellow",11,297,0.902266395063365
"233","LOC101965332","greenyellow",11,297,0.898617747337983
"234","Gjc2","greenyellow",11,297,0.897766882284466
"235","Slco1a2","greenyellow",11,297,0.88839294792574
"236","Pcsk6","greenyellow",11,297,0.888244836163237
"237","Csrp1","greenyellow",11,297,0.883985207115767
"238","Map6d1","greenyellow",11,297,0.880980546498366
"239","Sept4","greenyellow",11,297,0.879738634066518
"240","Abca2","greenyellow",11,297,0.879383370776634
"241","Sec61a1","tan",12,227,0.885383179418656
"242","Mvd","tan",12,227,0.879709108452081
"243","Amdhd2","tan",12,227,0.87543517383271
"244","Rps27l","tan",12,227,0.861679889605754
"245","Wipi2","tan",12,227,0.856462625472264
"246","Idi1","tan",12,227,0.854452949363473
"247","Rdh11","tan",12,227,0.847674943998694
"248","Lmna","tan",12,227,0.847403747953954
"249","Tagln2","tan",12,227,0.842501126040723
"250","Eif4a1","tan",12,227,0.839804903822581
"251","Srsf9","tan",12,227,0.835624196410035
"252","H6pd","tan",12,227,0.829329926838469
"253","Slc35a2","tan",12,227,0.826955699297606
"254","Ssr2","tan",12,227,0.823472970557095
"255","Cdk4","tan",12,227,0.821385693772706
"256","Ddx39a","tan",12,227,0.810673336346209
"257","Fermt2","tan",12,227,0.809382089014379
"258","Frmd8","tan",12,227,0.806533526301447
"259","Map3k11","tan",12,227,0.806266220209733
"260","Adrm1","tan",12,227,0.806081750840399
"261","Hspd1","salmon",13,207,0.946236804912273
"262","Ubqln1","salmon",13,207,0.927468773670466
"263","Cct4","salmon",13,207,0.912587303383039
"264","Papola","salmon",13,207,0.908546796836933
"265","Washc5","salmon",13,207,0.905680927178136
"266","HSPD1_like","salmon",13,207,0.903570135878926
"267","Hspa4","salmon",13,207,0.896594568412723
"268","Cct5","salmon",13,207,0.896568823185408
"269","Cops2","salmon",13,207,0.886358914763082
"270","Cct6a","salmon",13,207,0.883669236312259
"271","Golga4","salmon",13,207,0.882003821846587
"272","Caprin1","salmon",13,207,0.879747116934546
"273","Ncbp1","salmon",13,207,0.876962296886058
"274","Jak1","salmon",13,207,0.866498785402412
"275","Sec22b","salmon",13,207,0.85863461918526
"276","Pnpla8","salmon",13,207,0.857767100962776
"277","Fam114a2","salmon",13,207,0.857359997159945
"278","Ube2d3","salmon",13,207,0.856700724966583
"279","Pdia6","salmon",13,207,0.856475668969251
"280","Fndc3a","salmon",13,207,0.856128848601759
"281","Gnao1","cyan",14,187,0.939881591363265
"282","Pla2g16","cyan",14,187,0.935489047690301
"283","TMSB4X_G3417","cyan",14,187,0.924727613179493
"284","Rassf2","cyan",14,187,0.911202351773331
"285","Myo1d","cyan",14,187,0.901824824076173
"286","Myrf","cyan",14,187,0.90178531966222
"287","Hip1","cyan",14,187,0.879497707893034
"288","Bcas1","cyan",14,187,0.878079460174817
"289","Fez1","cyan",14,187,0.877688165505775
"290","TF","cyan",14,187,0.875901899187764
"291","Dnm2","cyan",14,187,0.874472773796566
"292","Adh7","cyan",14,187,0.874335286822486
"293","Gjb1","cyan",14,187,0.873785778802677
"294","Cdc42bpg","cyan",14,187,0.872058185736254
"295","Hadh","cyan",14,187,0.867397277069184
"296","Cercam","cyan",14,187,0.865827440020808
"297","Padi2","cyan",14,187,0.864444497202795
"298","Dbndd2","cyan",14,187,0.864389391381796
"299","Gsn","cyan",14,187,0.860148145455003
"300","Fbxo7","cyan",14,187,0.84846938332803
"301","Pom121c","midnightblue",15,185,0.916922133468684
"302","Fbxl15","midnightblue",15,185,0.841922859382355
"303","ANKRD11_containing_gene26121","midnightblue",15,185,0.838410029364647
"304","Katnb1","midnightblue",15,185,0.838272084982591
"305","Pnpla2","midnightblue",15,185,0.832178625038362
"306","Nup62","midnightblue",15,185,0.829850307932216
"307","Dlgap4","midnightblue",15,185,0.829781152672444
"308","Dab2ip","midnightblue",15,185,0.822269064391168
"309","R3hdm4","midnightblue",15,185,0.820730366154369
"310","Cmip","midnightblue",15,185,0.816510957784827
"311","Galnt2","midnightblue",15,185,0.813801768123035
"312","Ppp6r1","midnightblue",15,185,0.806179922773109
"313","Akr7a2","midnightblue",15,185,0.804227622607434
"314","Pdxp","midnightblue",15,185,0.800950181510492
"315","Gas2l1","midnightblue",15,185,0.800947510731509
"316","Zdhhc7","midnightblue",15,185,0.798150596794976
"317","Map1s","midnightblue",15,185,0.797843289069714
"318","Ubald1","midnightblue",15,185,0.796106294798369
"319","Csnk1g2","midnightblue",15,185,0.79135906556528
"320","Camsap3","midnightblue",15,185,0.789525010490966
"321","Slc6a13","lightcyan",16,167,0.953598620635418
"322","Slc13a4","lightcyan",16,167,0.940190272619949
"323","Fn1","lightcyan",16,167,0.923500307237119
"324","Serpind1","lightcyan",16,167,0.919803936100897
"325","Crabp2","lightcyan",16,167,0.913831154661161
"326","Col1a2","lightcyan",16,167,0.904934023528749
"327","Slc22a6","lightcyan",16,167,0.901248744709947
"328","Kcnj13","lightcyan",16,167,0.89693434495832
"329","Isyna1","lightcyan",16,167,0.89630619612435
"330","Colec12","lightcyan",16,167,0.894008315882771
"331","Aebp1","lightcyan",16,167,0.885204624226691
"332","Adgra2","lightcyan",16,167,0.88347808121743
"333","Clec3b","lightcyan",16,167,0.880094484552915
"334","Ptgds","lightcyan",16,167,0.866327780936907
"335","G20356","lightcyan",16,167,0.864967699213079
"336","Igf2","lightcyan",16,167,0.864823776878906
"337","Pcolce","lightcyan",16,167,0.85774749988384
"338","Fbln1","lightcyan",16,167,0.857717605212787
"339","Emilin1","lightcyan",16,167,0.854491590108563
"340","Pear1","lightcyan",16,167,0.850274151330443
"341","Rapgef5","grey60",17,167,0.937539036200212
"342","G13793","grey60",17,167,0.936986840678928
"343","Plekhh1","grey60",17,167,0.934905954967681
"344","Kif13b","grey60",17,167,0.93035495208963
"345","Prr5l","grey60",17,167,0.924016212060726
"346","Tmem98","grey60",17,167,0.919724843888598
"347","Mtmr10","grey60",17,167,0.916921003504634
"348","Stard13","grey60",17,167,0.914695479282395
"349","ARHGAP23_like","grey60",17,167,0.906381753802498
"350","G35244","grey60",17,167,0.905392009656059
"351","Zeb2","grey60",17,167,0.903031239295057
"352","Enpp4","grey60",17,167,0.896400533882955
"353","Trim59","grey60",17,167,0.884508707303701
"354","Otulin","grey60",17,167,0.883878584456133
"355","POU3F3_like","grey60",17,167,0.881694029511525
"356","Pmp22","grey60",17,167,0.881295980695545
"357","Man2a1","grey60",17,167,0.880509934426739
"358","MIR219A2_containing","grey60",17,167,0.872916988263351
"359","Ankrd44","grey60",17,167,0.870128743019774
"360","Sh3tc2","grey60",17,167,0.868483082708484
"361","Nsf","lightgreen",18,128,0.933017783760599
"362","Fgf12","lightgreen",18,128,0.932416883396578
"363","Aak1","lightgreen",18,128,0.907671989624011
"364","Stmn2","lightgreen",18,128,0.905314626497597
"365","Dnm3","lightgreen",18,128,0.893446159856487
"366","Sptbn1","lightgreen",18,128,0.879387701286726
"367","CDK14_like","lightgreen",18,128,0.871536885280717
"368","Iqsec3","lightgreen",18,128,0.865748033787992
"369","Akap6","lightgreen",18,128,0.863362683899518
"370","Pnma8a","lightgreen",18,128,0.853355127007471
"371","Ank3","lightgreen",18,128,0.850549380394554
"372","Cntn1","lightgreen",18,128,0.84430336898773
"373","Myo5a","lightgreen",18,128,0.831402254903905
"374","Me3","lightgreen",18,128,0.830372564628348
