"","gene","r","module_color","module_n"
"7054","Vangl1",0.693351710791124,"purple",10
"7055","Slc22a15",0.650642391340596,"lightcyan",16
"7056","Fuca1",0.763131045355073,"blue",2
"7057","Atp1a1",0.794666694433628,"yellow",4
"7058","Igsf3",0.676149615409857,"lightcyan",16
"7059","Ptgfrn",-0.31145499496396,"grey",0
"7060","Ttf2",0.753679040312275,"turquoise",1
"7061","Trim45",-0.311093441274195,"grey",0
"7062","Man1a2",0.615441982963092,"turquoise",1
"7063","Gdap2",0.534616214960659,"red",6
"7064","Wdr3",0.132349393119825,"grey",0
"7065","Pnrc2",0.72234578836632,"red",6
"7066","Wars2",0.715307798871451,"darkgreen",22
"7067","Znf697",0.790166015232251,"turquoise",1
"7068","Phgdh",0.659978679352739,"brown",3
"7069","Hmgcs2",0.630043689183139,"blue",2
"7070","Srsf10",0.884184836943055,"red",6
"7071","Tgfb2",0.444999608060405,"yellow",4
"7072","Rrp15",0.379173685638773,"brown",3
"7073","Gpatch2",0.8912939724882,"red",6
"7074","Esrrg",0.731704734942173,"darkorange",26
"7075","Kctd3",0.853494541744438,"red",6
"7076","Kcnk2",0.398991279107196,"turquoise",1
"7077","Ptpn14",0.836312222665722,"turquoise",1
"7078","Smyd2",0.568610023831878,"brown",3
"7079","Prox1",0.0328773121997883,"grey",0
"7080","Rabl2b",0.755325094184021,"blue",2
"7081","Shank3",0.86462012400998,"yellow",4
"7082","Arsa",0.683388816761089,"blue",2
"7083","Mapk8ip2",0.791498015980477,"tan",12
"7084","Chkb",0.243175918826349,"grey",0
"7085","Cpt1b",-0.219929800191416,"grey",0
"7086","Ncaph2",0.284802036366543,"blue",2
"7087","Lmf2",0.549989421706,"blue",2
"7088","Sbf1",0.74365196575068,"tan",12
"7089","Ppp6r2",-0.589687386261092,"grey",0
"7090","Dennd6b",-0.445576067140907,"grey",0
"7091","Plxnb2",0.710528403435671,"lightcyan",16
"7092","Mapk11",-0.712237494835543,"grey",0
"7093","Mapk12",0.438398564370256,"blue",2
"7094","Hdac10",0.493168179503828,"blue",2
"7095","Tubgcp6",0.82253048883379,"darkturquoise",23
"7096","Selenoo",-0.452888437538907,"grey",0
"7097","Trabd",0.661700762885845,"turquoise",1
"7098","Panx2",0.818925929638843,"darkmagenta",34
"7099","Mlc1",0.858129423703428,"darkolivegreen",33
"7100","Pim3",0.690925486688149,"purple",10
"7101","Creld2",0.435309787248075,"purple",10
"7102","Alg12",0.797276044657369,"turquoise",1
"7103","Zbed4",0.92699379234927,"turquoise",1
"7104","Nipal3",0.852732051650745,"blue",2
"7105","Brd1",0.941717950560529,"turquoise",1
"7106","Fam19a5",-0.360989829079753,"grey",0
"7107","Tbc1d22a",0.816911612946082,"darkgrey",24
"7108","Cerk",0.758130689779228,"lightcyan",16
"7109","Gramd4",0.876719469818031,"turquoise",1
"7110","Celsr1",0.455411062026373,"yellow",4
"7111","Rcan3",0.862570724211432,"violet",32
"7112","Trmu",-0.0633046310086968,"grey",0
"7113","Ttc38",0.608653835768384,"blue",2
"7114","Cdpf1",0.0463697738687287,"grey",0
"7115","Ppara",0.766619536009036,"black",7
"7116","MIRLET7BHG_containing",0.53288528849259,"darkturquoise",23
"7117","LOC110599093",0.764099572010069,"turquoise",1
"7118","Atxn10",0.660896357425676,"blue",2
"7119","Fbln1",0.283657949143392,"blue",2
"7120","Fam118a",0.0685999893043627,"grey",0
"7121","Kiaa0930",0.614143776016535,"darkmagenta",34
"7122","Nup50",0.812948487718455,"turquoise",1
"7123","Srrm1",0.629671556707058,"magenta",9
"7124","Nfkbiz",0.749159845088946,"turquoise",1
"7125","Nxpe3",0.431294646076697,"brown",3
"7126","Cep97",0.525746906726372,"blue",2
"7127","Rpl24",0.318958416854187,"brown",3
"7128","Zbtb11",0.804105941262795,"turquoise",1
"7129","Pcnp",0.80019931789622,"blue",2
"7130","Trmt10c",0.736430195401007,"red",6
"7131","Clic4",0.783764638652687,"black",7
"7132","Senp7",0.926092178094748,"red",6
"7133","Abi3bp",-0.654045406559183,"grey",0
"7134","Tfg",0.74915280309398,"violet",32
"7135","LOC110599095",0.417227507812707,"green",5
"7136","Tomm70",0.811822777834726,"midnightblue",15
"7137","Nit2",0.747328675697775,"blue",2
"7138","Tbc1d23",0.465287167068909,"brown",3
"7139","Cmss1",0.726823569312317,"green",5
"7140","Filip1l",0.546954943679351,"darkolivegreen",33
"7141","Col8a1",-0.0599953215045123,"grey",0
"7142","Dcbld2",0.19966668874159,"turquoise",1
"7143","St3gal6",0.802234404486518,"purple",10
"7144","Cpox",0.54409420250377,"white",27
"7145","Syf2",0.126369933521411,"grey",0
"7146","Abi2",0.840342979726419,"midnightblue",15
"7147","Raph1",0.679593580299786,"royalblue",20
"7148","Pard3b",0.703223826756309,"brown",3
"7149","Nrp2",0.782766436412747,"lightcyan",16
"7150","Ino80d",0.868369087435707,"darkred",21
"7151","RSRP1_containing",0.773450770125278,"turquoise",1
"7152","Ndufs1",0.783114813449458,"brown",3
"7153","Eef1b2",0.798480441692022,"brown",3
"7154","Zdbf2",0.779077118951083,"grey60",17
"7155","Adam23",0.829949491654977,"green",5
"7156","Fastkd2",0.804122377754648,"salmon",13
"7157","Klf7",0.701921800592609,"magenta",9
"7158","Creb1",0.709177923100509,"salmon",13
"7159","Mettl21a",0.253036555018608,"brown",3
"7160","Ccnyl1",0.71706475595047,"red",6
"7161","Tmem50a",0.791814580825075,"blue",2
"7162","Plekhm3",0.679940303137183,"turquoise",1
"7163","Tle1",0.479555161672451,"yellow",4
"7164","Tle4",0.517878371186855,"paleturquoise",31
"7165","Psat1",0.789141189802662,"pink",8
"7166","CEP78",0.0315593085158306,"grey",0
"7167","Nxph2",0.786908754161893,"darkgreen",22
"7168","Tmem57",0.713271245149283,"midnightblue",15
"7169","Dusp22",0.481180935571236,"yellow",4
"7170","Exoc2",0.743422357575189,"greenyellow",11
"7171","Ldlrap1",0.659328347351103,"green",5
"7172","Foxf2",0.105312530727923,"grey",0
"7173","GMPR2",0.790386589723672,"brown",3
"7174","Gmds",0.58817937212328,"green",5
"7175","Wrnip1",-0.259986241883193,"grey",0
"7176","Serpinb1",0.799043230703493,"brown",3
"7177","SERPINB9_containing_gene17633",0.779151193604236,"blue",2
"7178","Man1c1",0.763870583680869,"yellow",4
"7179","LOC101957938",-0.0262987166356182,"grey",0
"7180","Papd7",0.897771912522971,"turquoise",1
"7181","Srd5a1",-0.239306313012523,"grey",0
"7182","Nsun2",0.0557157578945266,"grey",0
"7183","UBE2QL1_containing",0.545094033494274,"yellow",4
"7184","Med10",0.753416346055986,"darkgrey",24
"7185","Selenon",0.763830341426624,"yellowgreen",36
"7186","Ice1",0.807381896098631,"skyblue",28
"7187","OPHN1",0.695632399679532,"yellow",4
"7188","Ar",0.313437463747076,"yellow",4
"7189","Mtfr1l",0.674713674883114,"black",7
"7190","Msn",0.814154160228079,"black",7
"7191","LOC101973943",-0.172916351724277,"grey",0
"7192","Las1l",0.471913331478147,"darkturquoise",23
"7193","Zc3h12b",0.827555830742428,"yellow",4
"7194","Zc4h2",0.619110852374518,"lightgreen",18
"7195","Paqr7",0.795524420991997,"blue",2
"7196","Mtmr8",0.0911637469696233,"grey",0
"7197","Amer1",0.703746201832677,"turquoise",1
"7198","Arhgef9",0.814574440925283,"yellow",4
"7199","Stmn1",0.646890280866865,"brown",3
"7200","Cwf19l1",0.635355949443808,"midnightblue",15
"7201","Chuk",0.745212657986009,"pink",8
"7202","Erlin1",0.774958571946923,"skyblue",28
"7203","Dnmbp",0.631569449971615,"turquoise",1
"7204","Spopl",0.823210717307323,"turquoise",1
"7205","Pafah2",0.58375240588219,"brown",3
"7206","Cutc",0.724829709705433,"brown",3
"7207","COX15_like",0.71433363487523,"pink",8
"7208","Entpd7",0.748399095849671,"turquoise",1
"7209","Slc25a28",0.716710963535766,"tan",12
"7210","Got1",0.607271652545568,"green",5
"7211","Cnnm1",0.633724050903617,"magenta",9
"7212","Hps1",0.533174391364831,"blue",2
"7213","Pyroxd2",0.430686780726667,"tan",12
"7214","Loxl4",0.716678932809324,"yellow",4
"7215","R3hcc1l",0.786623584376456,"turquoise",1
"7216","Crtac1",0.611956100040746,"darkgrey",24
"7217","Golga7b",0.747110502920147,"turquoise",1
"7218","Zfyve27",0.583452252277953,"blue",2
"7219","Marveld1",0.586725135312047,"brown",3
"7220","Extl1",0.709020047827578,"tan",12
"7221","Avpi1",0.736073030161068,"sienna3",35
"7222","Pi4k2a",0.724873540918845,"black",7
"7223","Morn4",0.607674008053219,"cyan",14
"7224","Hoga1",0.835119460051028,"blue",2
"7225","Ubtd1",0.63370773217292,"magenta",9
"7226","Mms19",0.675672641810761,"tan",12
"7227","Zdhhc16",0.555230617765764,"turquoise",1
"7228","Exosc1",0.610575111982596,"green",5
"7229","Pgam1",0.842296905656872,"blue",2
"7230","Rrp12",0.694709467964571,"tan",12
"7231","Frat2",0.603139205698539,"turquoise",1
"7232","Frat1",-0.770430360741956,"grey",0
"7233","Slit1",0.583010912676733,"yellow",4
"7234","Lcor",0.906030042929223,"darkred",21
"7235","Tm9sf3",0.837636976203583,"pink",8
"7236","Trim63",0.803435685804388,"paleturquoise",31
"7237","Opalin",0.730449727842256,"green",5
"7238","Blnk",0.229054938680777,"grey",0
"7239","Znf518a",0.724305434240872,"turquoise",1
"7240","Ccnj",0.7665961961286,"purple",10
"7241","ENTPD1_like",0.427447678882399,"brown",3
"7242","Tctn3",0.690891962206545,"black",7
"7243","ALDH18A1_containing",0.598887945138551,"turquoise",1
"7244","ALDH18A1",0.832284412392296,"turquoise",1
"7245","Sorbs1",0.584653997862384,"turquoise",1
"7246","Pdlim1",-0.092028434284374,"grey",0
"7247","Pdik1l",0.886672408794527,"turquoise",1
"7248","Lrig1",0.777837491337412,"blue",2
"7249","Slc25a26",0.494926240575152,"brown",3
"7250","Magi1",0.893641955402636,"darkorange",26
"7251","Adamts9",0.0110644061486373,"grey",0
"7252","Prickle2",0.827021792073421,"yellow",4
"7253","Psmd6",0.84513655303379,"black",7
"7254","Atxn7",0.689192335266386,"turquoise",1
"7255","Thoc7",0.809081839916469,"brown",3
"7256","Synpr",0.636083261173276,"yellow",4
"7257","Cadps",0.907451681060785,"green",5
"7258","Znf593",0.55429150478309,"darkgrey",24
"7259","Fezf2",0.904451147427162,"yellow",4
"7260","CUNH3orf14",0.682434706843398,"brown",3
"7261","Ptprg",0.21571438063979,"grey",0
"7262","Rgs2",0.62666359595147,"turquoise",1
"7263","Uchl5",0.613761849186947,"grey",0
"7264","Trove2",0.81490546451153,"red",6
"7265","Glrx2",0.756758028144721,"white",27
"7266","Cdc73",0.70772985402244,"pink",8
"7267","B3galt2",0.545264799375254,"yellow",4
